,x,y,match_scores,matched_addresses
17,"-80.956872,-80.956872,-80.95495050000001,-80.95495050000001","33.975297,33.975297,33.97367700000001,33.97367700000001","100,100,99.67,99.6","US 76 & SC 262, columbia, South Carolina, USA,US 76 & SC 262, South Carolina, USA,US 76 & I-77, columbia, South Carolina, USA,US 76 & I-77, South Carolina, USA"
18,-81.18891999999994,35.28415000000007,86.65,"I-77, exit 17, South Carolina, USA"
19,"-80.92184999999995,-81.18891999999994","34.062940000000026,35.28415000000007","93.95,86.65","I-77, exit 16, South Carolina, USA,I-77, exit 17, South Carolina, USA"
20,-80.74296999999996,35.33627000000007,80.5,"I-77, exit 46, South Carolina, USA"
21,-81.32545999999996,34.17877000000004,93.77,"I-26, exit 91, South Carolina, USA"
22,"-82.57059999999996,-81.18891999999994","35.706470000000024,35.28415000000007","86.65,86.65","I-77, exit 19, South Carolina, USA,I-77, exit 17, South Carolina, USA"
23,"-82.57059999999996,-80.92184999999995","35.706470000000024,34.062940000000026","86.65,93.95","I-77, exit 19, South Carolina, USA,I-77, exit 16, South Carolina, USA"
24,-81.32545999999996,34.17877000000004,93.77,"I-26, exit 91, South Carolina, USA"
25,"-82.57059999999996,-81.18891999999994","35.706470000000024,35.28415000000007","86.65,86.65","I-77, exit 19, South Carolina, USA,I-77, exit 17, South Carolina, USA"
26,"-81.0879885410784,-82.22453368074487,-81.0989563913393,-79.87839999999994,-81.04499080982093,-79.80443999999994,-81.04499080982093,-79.80443999999994,-81.0989563913393,-81.0989563913393,-81.0879885410784,-82.22453368074487","34.01667561564588,34.856221717835126,34.032179067137996,33.52347000000003,33.997949801432114,33.096550000000036,33.997949801432114,33.096550000000036,34.032179067137996,34.032179067137996,34.01667561564588,34.856221717835126","90.44,90.38,89.41,87.59,88.46,83.71,81.91,79,92.25,89.97,87.55,88.05","I-126 & l fort, columbia, South Carolina, USA,I-126 & l fort, South Carolina, USA,I-126 & st lft lane, columbia, South Carolina, USA,I-126 & st lft lane, South Carolina, USA,I-126 & avehuger street, columbia, South Carolina, USA,I-126 & avehuger street, South Carolina, USA,I-126 & freeway-elwood avehuger street, columbia, South Carolina, USA,I-126 & freeway-elwood avehuger street, South Carolina, USA,I-126 & lft lane, columbia, South Carolina, USA,I-126 & lft lane, South Carolina, USA,I-126 & st l fort, columbia, South Carolina, USA,I-126 & st l fort, South Carolina, USA"
27,"-82.57059999999996,-80.93799999999999","35.706470000000024,34.03562000000005","86.65,93.83","I-77, exit 19, South Carolina, USA,I-77, exit 13, South Carolina, USA"
28,"-81.04846999999995,-80.88908999999995","33.92946000000006,35.16628000000003","95.42,92.91","I-77, exit 2, South Carolina, USA,I-77, exit 5, South Carolina, USA"
29,"-82.57059999999996,-81.18891999999994","35.706470000000024,35.28415000000007","86.65,86.65","I-77, exit 19, South Carolina, USA,I-77, exit 17, South Carolina, USA"
30,"-80.60414999999995,-80.94913999999994","33.19840000000005,34.01688000000007","73.46,93.95","I-77, exit 15a, South Carolina, USA,I-77, exit 12, South Carolina, USA"
31,"-80.60678999999999,-80.65448999999995","35.44673000000006,35.43682000000007","86.47,86.33","I-20, exit 58, South Carolina, USA,I-20, exit 55, South Carolina, USA"
32,"-80.60414999999995,-82.57059999999996","33.19840000000005,35.706470000000024","73.46,86.65","I-77, exit 15a, South Carolina, USA,I-77, exit 19, South Carolina, USA"
33,"-80.60678999999999,-80.65448999999995","35.44673000000006,35.43682000000007","86.47,86.33","I-20, exit 58, South Carolina, USA,I-20, exit 55, South Carolina, USA"
34,"-81.10689999999994,-81.10689999999994","34.03313000000003,34.03313000000003","92.75,90.28","I-26, exit 108a, South Carolina, USA,I-26, exit 107a, South Carolina, USA"
35,-79.98303999999996,32.89385000000004,73.29,"I-20, exit 64a, South Carolina, USA"
36,"-80.60414999999995,-80.94913999999994","33.19840000000005,34.01688000000007","73.46,93.95","I-77, exit 15a, South Carolina, USA,I-77, exit 12, South Carolina, USA"
37,-80.65087999999997,33.088520000000074,87.71,"I-20, exit 68, South Carolina, USA"
38,"-80.74296999999996,-80.60414999999995","35.33627000000007,33.19840000000005","80.5,75.1","I-77, exit 46, South Carolina, USA,I-77, exit 48, South Carolina, USA"
39,"-82.57059999999996,-81.18891999999994","35.706470000000024,35.28415000000007","86.65,86.65","I-77, exit 19, South Carolina, USA,I-77, exit 17, South Carolina, USA"
40,"-81.04846999999995,-80.88908999999995","33.92946000000006,35.16628000000003","95.42,92.91","I-77, exit 2, South Carolina, USA,I-77, exit 5, South Carolina, USA"
41,"-80.60414999999995,-80.94913999999994","33.19840000000005,34.01688000000007","73.46,93.95","I-77, exit 15a, South Carolina, USA,I-77, exit 12, South Carolina, USA"
42,-80.56767999999994,33.27471000000003,87.82,"I-26, exit 82, South Carolina, USA"
43,-80.56767999999994,33.27471000000003,87.82,"I-26, exit 82, South Carolina, USA"
44,"-79.69865559451218,-79.80443999999994,-79.80443999999994,-79.87839999999994,-82.67065796294712,-79.87839999999994","34.592503343606445,33.096550000000036,33.096550000000036,33.52347000000003,34.51046823448486,33.52347000000003","88.38,83.71,79,89.63,88.83,87.59","I-126 & st r heights, South Carolina, USA,I-126 & avehuger street, South Carolina, USA,I-126 & freeway-elwood avehuger street, South Carolina, USA,I-126 & rht lane, South Carolina, USA,I-126 & r heights, South Carolina, USA,I-126 & st rht lane, South Carolina, USA"
45,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
46,"-80.60414999999995,-82.57059999999996","33.19840000000005,35.706470000000024","73.46,86.65","I-77, exit 15a, South Carolina, USA,I-77, exit 19, South Carolina, USA"
47,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
48,"-82.57059999999996,-80.92184999999995","35.706470000000024,34.062940000000026","86.65,93.95","I-77, exit 19, South Carolina, USA,I-77, exit 16, South Carolina, USA"
49,"-82.24243999999999,-81.11977999999993","34.70714000000004,34.04630000000003","70.33,92.54","I-26, exit 101a, South Carolina, USA,I-26, exit 106, South Carolina, USA"
50,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
51,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
52,"-80.60414999999995,-81.18891999999994","33.19840000000005,35.28415000000007","73.46,86.65","I-77, exit 15a, South Carolina, USA,I-77, exit 17, South Carolina, USA"
53,-81.14566999999994,34.07074000000006,92.54,"I-26, exit 104, South Carolina, USA"
54,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
55,-78.66648999999995,35.20554000000004,86.88,"I-20, exit 65, South Carolina, USA"
56,-78.66648999999995,35.20554000000004,86.88,"I-20, exit 65, South Carolina, USA"
57,-81.18891999999994,35.28415000000007,86.65,"I-77, exit 17, South Carolina, USA"
58,-81.18891999999994,35.28415000000007,86.65,"I-77, exit 17, South Carolina, USA"
59,-81.18891999999994,35.28415000000007,86.65,"I-77, exit 17, South Carolina, USA"
60,-81.12488999999994,34.028530000000046,92.56,"I-20, exit 63, South Carolina, USA"
61,-81.12488999999994,34.028530000000046,92.56,"I-20, exit 63, South Carolina, USA"
62,-80.65087999999997,33.088520000000074,87.71,"I-20, exit 68, South Carolina, USA"
63,-81.04846999999995,33.92946000000006,95.42,"I-77, exit 2, South Carolina, USA"
64,-79.98303999999996,32.89385000000004,73.29,"I-20, exit 73a, South Carolina, USA"
65,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
66,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
67,"-82.24243999999999,-78.28596999999996","34.70714000000004,35.52138000000008","70.33,87.03","I-26, exit 101a, South Carolina, USA,I-26, exit 97, South Carolina, USA"
68,-80.81909999999993,36.285180000000025,87.03,"I-26, exit 85, South Carolina, USA"
69,"-82.24243999999999,-78.28596999999996","34.70714000000004,35.52138000000008","70.33,87.03","I-26, exit 101a, South Carolina, USA,I-26, exit 97, South Carolina, USA"
70,-81.29494999999997,33.92428000000007,92.45,"I-20, exit 51, South Carolina, USA"
71,"-80.03403999999995,-79.95138999999995","32.81420000000003,32.81132000000002","81.63,94.05","I-26, exit 111b, South Carolina, USA,I-26, exit 220, South Carolina, USA"
72,-80.23227999999995,36.123950000000036,82.79,"I-26, exit 111a, South Carolina, USA"
73,"-82.24243999999999,-80.44130999999999","34.70714000000004,36.318940000000055","71.82,87.02","I-26, exit 125, South Carolina, USA,I-26, exit 129, South Carolina, USA"
74,-80.23227999999995,36.123950000000036,82.79,"I-26, exit 111a, South Carolina, USA"
75,-80.23227999999995,36.123950000000036,82.79,"I-26, exit 111a, South Carolina, USA"
76,-81.09428999999994,33.95887000000005,93.7,"I-26, exit 113, South Carolina, USA"
77,"-80.58519999999999,-79.81724999999994","35.46851000000004,35.59454000000005","84.78,80.68","I-26, exit 60, South Carolina, USA,I-26, exit 66, South Carolina, USA"
78,"-82.24243999999999,-80.44130999999999","34.70714000000004,36.318940000000055","71.82,87.02","I-26, exit 125, South Carolina, USA,I-26, exit 129, South Carolina, USA"
79,-80.52862999999996,35.602310000000045,85.26,"I-20, exit 70, South Carolina, USA"
80,-80.52862999999996,35.602310000000045,85.26,"I-20, exit 70, South Carolina, USA"
81,-80.52862999999996,35.602310000000045,85.26,"I-20, exit 70, South Carolina, USA"
82,-80.52862999999996,35.602310000000045,85.26,"I-20, exit 70, South Carolina, USA"
83,"-81.32545999999996,-78.28596999999996","34.17877000000004,35.52138000000008","93.77,87.03","I-26, exit 91, South Carolina, USA,I-26, exit 97, South Carolina, USA"
84,"-80.58519999999999,-79.81724999999994","35.46851000000004,35.59454000000005","84.78,80.68","I-26, exit 60, South Carolina, USA,I-26, exit 66, South Carolina, USA"
85,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
86,"-82.24243999999999,-82.24243999999999","34.70714000000004,34.70714000000004","71.82,71.82","I-26, exit 125, South Carolina, USA,I-26, exit 139, South Carolina, USA"
87,-82.24243999999999,34.70714000000004,71.82,"I-26, exit 125, South Carolina, USA"
88,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
89,-81.14566999999994,34.07074000000006,92.54,"I-26, exit 104, South Carolina, USA"
90,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
91,-81.11977999999993,34.04630000000003,92.54,"I-26, exit 106, South Carolina, USA"
92,"-80.93019999999996,-79.15126999999995","34.069120000000055,35.56367000000006","86,85.14","I-26, exit 76, South Carolina, USA,I-26, exit 74, South Carolina, USA"
93,-80.98373999999995,34.20949000000007,93.73,"I-77, exit 27, South Carolina, USA"
94,-79.98303999999996,32.89385000000004,73.29,"I-20, exit 64a, South Carolina, USA"
95,-80.98373999999995,34.20949000000007,93.73,"I-77, exit 27, South Carolina, USA"
96,-80.60678999999999,35.44673000000006,86.47,"I-20, exit 58, South Carolina, USA"
97,"-82.436769,-82.436769,-82.436769,-79.76818999999995,-80.91209000057688,-80.91209000057688","27.956682,27.956682,27.956682,34.193670000000054,34.05943000057698,34.05943000057698","89.12,89.12,89.92,80.87,84.35,81.05","I-20 & 2:56am expressway, florence, South Carolina, USA,I-20 & 2:56am expressway, columbia, South Carolina, USA,I-20 & 2:56am expressway, South Carolina, USA,I-20 & ocrd: 2:56am expressway, florence, South Carolina, USA,I-20 & ocrd: 2:56am expressway, columbia, South Carolina, USA,I-20 & ocrd: 2:56am expressway, South Carolina, USA"
98,None,None,None,None
99,"-79.76818999999995,-81.05036209159138,-81.05036209159138,-79.8605575418875,-81.67402786299765,-79.94553202525687,-79.74175573668313,-81.0989563913393,-79.87839999999994,-79.76818999999995,-81.05036209159138,-81.04536999999993","34.193670000000054,34.02193089224543,34.02193089224543,34.200298094444406,33.666275192037475,32.798636260055915,34.17272659559659,34.032179067137996,33.52347000000003,34.193670000000054,34.02193089224543,33.99882000000002","86.67,89.02,86.85,90.16,90.93,90.05,88.25,93.8,90.77,85.6,87.04,82.86","I-20 & florence-columbia l fort, florence, South Carolina, USA,I-20 & florence-columbia l fort, columbia, South Carolina, USA,I-20 & florence-columbia l fort, South Carolina, USA,I-20 & l fort, florence, South Carolina, USA,I-20 & l fort, columbia, South Carolina, USA,I-20 & l fort, South Carolina, USA,I-20 & lft lane, florence, South Carolina, USA,I-20 & lft lane, columbia, South Carolina, USA,I-20 & lft lane, South Carolina, USA,I-20 & florence-columbia lft lane, florence, South Carolina, USA,I-20 & florence-columbia lft lane, columbia, South Carolina, USA,I-20 & florence-columbia lft lane, South Carolina, USA"
