,x,y,match_scores,matched_addresses
0,"-82.53886999999997,-84.27911999999998,-82.36144574999999,-81.63437418124894,-82.45888519712426,-82.45888519712426,-82.53886999999997,-80.6621538390285,-82.45888519712426,-82.45888519712426,-82.449162,-82.449162,-82.39077865279553,-80.6621538390285,-82.449162,-82.449162","27.33889000000005,30.587300000000027,26.968068000000002,28.139782556442103,27.464280393768668,27.464280393768668,27.33889000000005,28.35076710449586,27.464280393768668,27.464280393768668,27.269306999999998,27.269307000000005,27.30447696462195,28.35076710449586,27.269306999999998,27.269307000000005","80,80.09,85.19,90.99,93.79,96.22,83.23,81.16,94.26,97.14,91.37,88.94,87.56,83.27,99.67,99.61","I-75 & blocked la street, sarasota, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & la street, sarasota, Florida, USA,I-75 & la street, Florida, USA,I-75 & rd le fort, sarasota, Florida, USA,I-75 & rd le fort, Florida, USA,I-75 & rd left lane, sarasota, Florida, USA,I-75 & rd left lane, Florida, USA,I-75 & le fort, sarasota, Florida, USA,I-75 & le fort, Florida, USA,I-75 & beyond clark road, sarasota, Florida, USA,I-75 & beyond clark road, Florida, USA,I-75 & left lane, sarasota, Florida, USA,I-75 & left lane, Florida, USA,I-75 & clark road, sarasota, Florida, USA,I-75 & clark road, Florida, USA"
1,"-82.53886999999997,-84.27911999999998,-82.36144574999999,-81.63437418124894,-82.45888519712426,-82.45888519712426,-82.53886999999997,-80.6621538390285,-82.45888519712426,-82.45888519712426,-82.449162,-82.449162,-82.39077865279553,-80.6621538390285,-82.449162,-82.449162","27.33889000000005,30.587300000000027,26.968068000000002,28.139782556442103,27.464280393768668,27.464280393768668,27.33889000000005,28.35076710449586,27.464280393768668,27.464280393768668,27.269306999999998,27.269307000000005,27.30447696462195,28.35076710449586,27.269306999999998,27.269307000000005","80,80.09,85.19,90.99,93.79,96.22,83.23,81.16,94.26,97.14,91.37,88.94,87.56,83.27,99.67,99.61","I-75 & blocked la street, sarasota, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & la street, sarasota, Florida, USA,I-75 & la street, Florida, USA,I-75 & rd le fort, sarasota, Florida, USA,I-75 & rd le fort, Florida, USA,I-75 & rd left lane, sarasota, Florida, USA,I-75 & rd left lane, Florida, USA,I-75 & le fort, sarasota, Florida, USA,I-75 & le fort, Florida, USA,I-75 & beyond clark road, sarasota, Florida, USA,I-75 & beyond clark road, Florida, USA,I-75 & left lane, sarasota, Florida, USA,I-75 & left lane, Florida, USA,I-75 & clark road, sarasota, Florida, USA,I-75 & clark road, Florida, USA"
2,"-82.53886999999997,-84.27911999999998,-82.36144574999999,-81.63437418124894,-82.45888519712426,-82.45888519712426,-82.53886999999997,-80.6621538390285,-82.45888519712426,-82.45888519712426,-82.449162,-82.449162,-82.39077865279553,-80.6621538390285,-82.449162,-82.449162","27.33889000000005,30.587300000000027,26.968068000000002,28.139782556442103,27.464280393768668,27.464280393768668,27.33889000000005,28.35076710449586,27.464280393768668,27.464280393768668,27.269306999999998,27.269307000000005,27.30447696462195,28.35076710449586,27.269306999999998,27.269307000000005","80,80.09,85.19,90.99,93.79,96.22,83.23,81.16,94.26,97.14,91.37,88.94,87.56,83.27,99.67,99.61","I-75 & blocked la street, sarasota, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & la street, sarasota, Florida, USA,I-75 & la street, Florida, USA,I-75 & rd le fort, sarasota, Florida, USA,I-75 & rd le fort, Florida, USA,I-75 & rd left lane, sarasota, Florida, USA,I-75 & rd left lane, Florida, USA,I-75 & le fort, sarasota, Florida, USA,I-75 & le fort, Florida, USA,I-75 & beyond clark road, sarasota, Florida, USA,I-75 & beyond clark road, Florida, USA,I-75 & left lane, sarasota, Florida, USA,I-75 & left lane, Florida, USA,I-75 & clark road, sarasota, Florida, USA,I-75 & clark road, Florida, USA"
3,"-82.44902999999994,-82.44902999999994","27.274700000000053,27.274700000000053","95.22,94.13","I-75, exit 205, sarasota, Florida, USA,I-75, exit 205, Florida, USA"
4,"-82.53886999999997,-84.27911999999998,-82.449162,-82.449162,-82.36144574999999,-81.63437418124894,-82.449162,-82.449162","27.33889000000005,30.587300000000027,27.269306999999998,27.269307000000005,26.968068000000002,28.139782556442103,27.269306999999998,27.269307000000005","80,80.09,91.37,88.94,85.19,90.99,99.67,99.61","I-75 & blocked la street, sarasota, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & beyond clark road, sarasota, Florida, USA,I-75 & beyond clark road, Florida, USA,I-75 & la street, sarasota, Florida, USA,I-75 & la street, Florida, USA,I-75 & clark road, sarasota, Florida, USA,I-75 & clark road, Florida, USA"
5,"-82.44902999999994,-82.44902999999994","27.274700000000053,27.274700000000053","95.22,94.13","I-75, exit 205, sarasota, Florida, USA,I-75, exit 205, Florida, USA"
6,"-82.53886999999997,-84.27911999999998,-82.449162,-82.449162,-82.36144574999999,-81.63437418124894,-82.449162,-82.449162","27.33889000000005,30.587300000000027,27.269306999999998,27.269307000000005,26.968068000000002,28.139782556442103,27.269306999999998,27.269307000000005","80,80.09,91.37,88.94,85.19,90.99,99.67,99.61","I-75 & blocked la street, sarasota, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & beyond clark road, sarasota, Florida, USA,I-75 & beyond clark road, Florida, USA,I-75 & la street, sarasota, Florida, USA,I-75 & la street, Florida, USA,I-75 & clark road, sarasota, Florida, USA,I-75 & clark road, Florida, USA"
7,"-82.44902999999994,-82.44902999999994","27.274700000000053,27.274700000000053","95.22,94.13","I-75, exit 205, sarasota, Florida, USA,I-75, exit 205, Florida, USA"
8,"-82.44902999999994,-82.44902999999994","27.274700000000053,27.274700000000053","95.22,94.13","I-75, exit 205, sarasota, Florida, USA,I-75, exit 205, Florida, USA"
9,"-82.53886999999997,-84.27911999999998,-82.36144574999999,-81.63437418124894,-80.340462,-80.340462,-82.45888519712426,-82.45888519712426,-82.449162,-82.449162,-82.449162,-82.449162","27.33889000000005,30.587300000000027,26.968068000000002,28.139782556442103,25.898418000000007,25.898418000000007,27.464280393768668,27.464280393768668,27.269306999999998,27.269307000000005,27.269306999999998,27.269307000000005","80,80.09,85.19,90.99,94.62,96.62,94.26,97.14,91.37,88.94,99.67,99.61","I-75 & blocked la street, sarasota, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & la street, sarasota, Florida, USA,I-75 & la street, Florida, USA,I-75 & 2 le fort, sarasota, Florida, USA,I-75 & 2 le fort, Florida, USA,I-75 & le fort, sarasota, Florida, USA,I-75 & le fort, Florida, USA,I-75 & beyond clark road, sarasota, Florida, USA,I-75 & beyond clark road, Florida, USA,I-75 & clark road, sarasota, Florida, USA,I-75 & clark road, Florida, USA"
