,x,y,match_scores,matched_addresses
10,"-80.19772999999998,-84.27911999999998,-80.19772999999998,-81.63437418124894,-80.26398936960985,-80.26398936960985,-84.3834691299609,-81.35450999999995,-80.19772999999998,-81.63437418124894,-80.345673,-81.35450999999995,-80.26308599121403,-80.26398936960985,-80.19772999999998,-80.41755956647565","25.77481000000006,30.587300000000027,25.77481000000006,28.139782556442103,25.785143870636556,25.785143870636556,29.980385041978774,28.867770000000064,25.77481000000006,28.139782556442103,25.944390000000006,28.867770000000064,25.75925532867359,25.785143870636556,25.77481000000006,25.776507659312323","80,78.55,81.43,86.54,93.18,91.85,82.42,89.07,81.43,81.36,83.55,90.45,94.35,92.7,80,76.21","SR 836 & blocked la street, miami, Florida, USA,SR 836 & blocked la street, Florida, USA,SR 836 & la street, miami, Florida, USA,SR 836 & la street, Florida, USA,SR 836 & jeune road, miami, Florida, USA,SR 836 & jeune road, Florida, USA,SR 836 & 2 le fort, miami, Florida, USA,SR 836 & 2 le fort, Florida, USA,SR 836 & ea street, miami, Florida, USA,SR 836 & ea street, Florida, USA,SR 836 & le fort, miami, Florida, USA,SR 836 & le fort, Florida, USA,SR 836 & le jeune road, miami, Florida, USA,SR 836 & le jeune road, Florida, USA,SR 836 & sr-836 ea street, miami, Florida, USA,SR 836 & sr-836 ea street, Florida, USA"
11,"-81.40196699999998,-80.09823999999998","28.42997400000001,26.804440000000056","92.4,73.86","Turnpike & I-4, Florida, USA,Turnpike, exit 77, Florida, USA"
12,"-80.19772999999998,-80.40532790096525,-80.19772999999998,-81.63437418124894,-80.19772999999998,-81.7009155,-80.19772999999998,-82.49433923486811,-80.26398936960985,-80.26398936960985,-80.19772999999998,-81.63437418124894,-80.26308599121403,-80.26398936960985,-80.19772999999998,-80.41755956647565,-80.41755956647565,-80.0528192561603,-80.20245854657033,-81.58488198441337","25.77481000000006,25.783533077497022,25.77481000000006,28.139782556442103,25.77481000000006,30.373938000000003,25.77481000000006,27.947223931725148,25.785143870636556,25.785143870636556,25.77481000000006,28.139782556442103,25.75925532867359,25.785143870636556,25.77481000000006,25.776507659312323,25.776507659312323,26.538260952247775,25.932603121978442,30.28555320262601","82.22,80.59,81.43,86.54,80,77.4,80,76.15,93.18,91.85,81.43,81.36,94.35,92.7,80,76.21,84.36,88.11,87.34,84.48","SR 836 & off- ramp, miami, Florida, USA,SR 836 & off- ramp, Florida, USA,SR 836 & la street, miami, Florida, USA,SR 836 & la street, Florida, USA,SR 836 & closed la street, miami, Florida, USA,SR 836 & closed la street, Florida, USA,SR 836 & north off- ramp, miami, Florida, USA,SR 836 & north off- ramp, Florida, USA,SR 836 & jeune road, miami, Florida, USA,SR 836 & jeune road, Florida, USA,SR 836 & ea street, miami, Florida, USA,SR 836 & ea street, Florida, USA,SR 836 & le jeune road, miami, Florida, USA,SR 836 & le jeune road, Florida, USA,SR 836 & sr-836 ea street, miami, Florida, USA,SR 836 & sr-836 ea street, Florida, USA,SR 836 & sr-836 east ramp, miami, Florida, USA,SR 836 & sr-836 east ramp, Florida, USA,SR 836 & east ramp, miami, Florida, USA,SR 836 & east ramp, Florida, USA"
13,"-81.3970305,-81.45738999999998","28.510092,28.633320000000026","99.22,85.75","US 441 & I-4, Florida, USA,US 441, exit 80, Florida, USA"
14,-82.26533043937891,26.89596493505109,88.81,"I-4, mile marker 131, Florida, USA"
15,-82.24397999999997,28.50654000000003,95.45,"I-75, exit 301, Florida, USA"
16,"-81.38622151597633,-81.38669999999996","28.60577202248521,28.610990000000072","99.22,94.22","I-4 & SR 423, Florida, USA,I-4, exit 88, Florida, USA"
17,-82.67933999999997,27.713850000000036,93.65,"I-275, exit 17, Florida, USA"
18,-80.30500999999998,25.694070000000067,68,"I-295, exit 55, Florida, USA"
19,"-82.72719570430142,-80.14779999999996","30.268342618674527,26.19981000000007","97.77,76.87","SR 417 & SR 408, Florida, USA,SR 417, exit 33a, Florida, USA"
20,"-82.72719570430142,-80.14779999999996","30.268342618674527,26.19981000000007","97.77,76.87","SR 417 & SR 408, Florida, USA,SR 417, exit 33a, Florida, USA"
21,"-81.0844695,-81.83474999999999","29.171709,28.05881000000005","99.22,82.81","US 92 & I-95, Florida, USA,US 92, exit 261, Florida, USA"
22,-81.35580886604609,28.670060198446045,87.66,"I-75, mile marker 327, Florida, USA"
23,"-80.320599,-80.320599","25.762499999999996,25.762499999999996","99.34,99.22","US 41 & SR 826, miami, Florida, USA,US 41 & SR 826, Florida, USA"
24,-87.16334999999998,30.506440000000055,95.21,"I-10, exit 17, Florida, USA"
25,-81.43992999999995,28.48613000000006,93.95,"I-4, exit 78, Florida, USA"
26,"-80.19772999999998,-80.40532790096525,-80.19772999999998,-81.63437418124894,-80.19772999999998,-81.7009155,-80.269659,-80.269659,-80.269659,-80.269659,-80.19772999999998,-81.63437418124894,-80.19772999999998,-80.41755956647565,-80.41755956647565,-80.0528192561603,-80.20245854657033,-81.58488198441337,-80.19772999999998,-80.40532790096525","25.77481000000006,25.783533077497022,25.77481000000006,28.139782556442103,25.77481000000006,30.373938000000003,25.78313764864865,25.78313764864865,25.78313764864865,25.78313764864865,25.77481000000006,28.139782556442103,25.77481000000006,25.776507659312323,25.776507659312323,26.538260952247775,25.932603121978442,30.28555320262601,25.77481000000006,25.783533077497022","82.22,80.59,81.43,86.54,80,77.4,93.89,92.7,94.21,93.09,81.43,81.36,80,76.21,84.36,88.11,87.34,84.48,80,77.57","SR 836 & off- ramp, miami, Florida, USA,SR 836 & off- ramp, Florida, USA,SR 836 & la street, miami, Florida, USA,SR 836 & la street, Florida, USA,SR 836 & closed la street, miami, Florida, USA,SR 836 & closed la street, Florida, USA,SR 836 & 45 avenue, miami, Florida, USA,SR 836 & 45 avenue, Florida, USA,SR 836 & nw 45 avenue, miami, Florida, USA,SR 836 & nw 45 avenue, Florida, USA,SR 836 & ea street, miami, Florida, USA,SR 836 & ea street, Florida, USA,SR 836 & sr-836 ea street, miami, Florida, USA,SR 836 & sr-836 ea street, Florida, USA,SR 836 & sr-836 east ramp, miami, Florida, USA,SR 836 & sr-836 east ramp, Florida, USA,SR 836 & east ramp, miami, Florida, USA,SR 836 & east ramp, Florida, USA,SR 836 & ave off- ramp, miami, Florida, USA,SR 836 & ave off- ramp, Florida, USA"
27,"-80.7059115,-81.55163999999996","28.078866000000005,28.325770000000034","99.6,83.37","US 192 & I-95, Florida, USA,US 192, exit 180, Florida, USA"
28,"-80.7059115,-81.55163999999996","28.078866000000005,28.325770000000034","99.6,83.37","US 192 & I-95, Florida, USA,US 192, exit 180, Florida, USA"
29,-82.24397999999997,28.50654000000003,95.45,"I-75, exit 301, Florida, USA"
30,"-81.382509,-81.37852999999996","28.553058000000007,28.562320000000057","99.6,81.35","SR 50 & I-4, Florida, USA,SR 50, exit 84, Florida, USA"
31,"-80.320599,-80.320599","25.762499999999996,25.762499999999996","99.34,99.22","US 41 & SR 826, miami, Florida, USA,US 41 & SR 826, Florida, USA"
32,-82.25877769124004,26.902549570921515,87.24,"I-10, mile marker 47, Florida, USA"
33,"-82.326879,-81.99151999999998","28.001952000000006,27.997990000000073","99.22,70.6","I-4 & I-75, Florida, USA,I-4, exit 261, Florida, USA"
34,-81.29432999999995,28.450360000000046,79.24,"SR 408, exit 12, Florida, USA"
35,-80.26473999999996,26.102870000000053,92.59,"I-595, exit 3, Florida, USA"
36,"-81.59780579569856,-81.40196699999998","27.889223065284344,28.42997400000001","84.23,85.47","Turnpike & SR 826, miami, Florida, USA,Turnpike & SR 826, Florida, USA"
37,"-82.3733505,-82.3733505","29.601953999999996,29.601953999999996","99.32,99.22","SR 121 & I-75, alachua, Florida, USA,SR 121 & I-75, Florida, USA"
38,-82.25595235261704,26.904990447400348,92.42,"SR 429, mile marker 16, Florida, USA"
39,"-81.382509,-81.37852999999996","28.553058000000007,28.562320000000057","99.6,81.35","SR 50 & I-4, Florida, USA,SR 50, exit 84, Florida, USA"
40,"-81.38622151597633,-81.38669999999996","28.60577202248521,28.610990000000072","99.22,94.22","I-4 & SR 423, Florida, USA,I-4, exit 88, Florida, USA"
41,"-84.27911999999998,-81.63437418124894,-81.62971200000003,-81.35450999999995,-80.6620803102513,-81.62971200000003","30.587300000000027,28.139782556442103,30.290706,28.867770000000064,28.35076710449586,30.290706","80.09,90.99,96.19,93.66,83.27,96.73","I-95 & blocked la street, Florida, USA,I-95 & la street, Florida, USA,I-95 & emerson left lane, Florida, USA,I-95 & le fort, Florida, USA,I-95 & left lane, Florida, USA,I-95 & emerson le fort, Florida, USA"
42,"-80.7059115,-81.55163999999996","28.078866000000005,28.325770000000034","99.6,83.37","US 192 & I-95, Florida, USA,US 192, exit 180, Florida, USA"
43,"-80.7059115,-81.55163999999996","28.078866000000005,28.325770000000034","99.6,83.37","US 192 & I-95, Florida, USA,US 192, exit 180, Florida, USA"
44,"-80.19772999999998,-84.27911999999998,-80.3200815,-80.3200815,-80.169588,-81.63437418124894,-80.3200815,-80.3200815,-80.169588,-81.35450999999995,-80.194302,-80.194302","25.77481000000006,30.587300000000027,25.748036999999997,25.748036999999997,25.925616000000005,28.139782556442103,25.748036999999997,25.748036999999997,25.925616000000005,28.867770000000064,25.928262000000004,25.928261999999997","80,78.55,95.87,95.28,84.87,86.54,98.01,97.81,87.59,90.45,96.66,95.95","SR 826 & blocked la street, miami, Florida, USA,SR 826 & blocked la street, Florida, USA,SR 826 & 24 stcoral way, miami, Florida, USA,SR 826 & 24 stcoral way, Florida, USA,SR 826 & la street, miami, Florida, USA,SR 826 & la street, Florida, USA,SR 826 & stcoral way, miami, Florida, USA,SR 826 & stcoral way, Florida, USA,SR 826 & le fort, miami, Florida, USA,SR 826 & le fort, Florida, USA,SR 826 & 3 le fort, miami, Florida, USA,SR 826 & 3 le fort, Florida, USA"
45,"-84.27911999999998,-81.55960835225501,-81.63437418124894,-81.35450999999995,-81.35450999999995,-82.54218971701756,-82.54218971701756,-81.73132999999996","30.587300000000027,28.557156158630242,28.139782556442103,28.867770000000064,28.867770000000064,28.142278438333243,28.142278438333243,28.042710000000056","78.55,96.53,86.54,89.07,90.45,77.17,86.75,82.23","SR 429 & blocked la street, Florida, USA,SR 429 & toll plaza, Florida, USA,SR 429 & la street, Florida, USA,SR 429 & 2 le fort, Florida, USA,SR 429 & le fort, Florida, USA,SR 429 & updated: emergency road, Florida, USA,SR 429 & emergency road, Florida, USA,SR 429 & at toll plaza, Florida, USA"
46,-81.60668999999996,30.16975000000008,90.85,"I-295, exit 3, Florida, USA"
47,"-80.20351420493417,-84.27911999999998,-80.20351420493417,-81.63437418124894,-80.20885949999999,-80.20885949999999,-80.20351420493417,-82.47819999999996,-80.1984195,-80.1984195,-80.20351420493417,-82.47819999999996,-80.20351420493417,-80.79011511527169,-80.21396301387854,-80.20857149999999,-80.20351420493417,-80.79011511527169,-80.20885949999999,-80.20885949999999","25.884028437131715,30.587300000000027,25.884028437131715,28.139782556442103,25.883883000000004,25.883883000000004,25.884028437131715,27.972300000000075,25.884279000000006,25.884279000000006,25.884028437131715,27.972300000000075,25.884028437131715,28.366153278550417,25.88348445889381,25.88381100000001,25.884028437131715,28.366153278550417,25.883883000000004,25.883883000000004","85,78.55,90,86.54,97.14,96.6,88.33,88.79,99.67,99.61,86.88,86.5,87.58,81.46,97.81,97.39,89.14,85.01,97.71,97.27","SR 924 & blocked la street, miami, Florida, USA,SR 924 & blocked la street, Florida, USA,SR 924 & la street, miami, Florida, USA,SR 924 & la street, Florida, USA,SR 924 & on 95 expressway, miami, Florida, USA,SR 924 & on 95 expressway, Florida, USA,SR 924 & rig heights, miami, Florida, USA,SR 924 & rig heights, Florida, USA,SR 924 & 119 street, miami, Florida, USA,SR 924 & 119 street, Florida, USA,SR 924 & st rig heights, miami, Florida, USA,SR 924 & st rig heights, Florida, USA,SR 924 & st right lane, miami, Florida, USA,SR 924 & st right lane, Florida, USA,SR 924 & sr-924nw 119 street, miami, Florida, USA,SR 924 & sr-924nw 119 street, Florida, USA,SR 924 & right lane, miami, Florida, USA,SR 924 & right lane, Florida, USA,SR 924 & 95 expressway, miami, Florida, USA,SR 924 & 95 expressway, Florida, USA"
48,-80.06840999999997,26.65062000000006,92.56,"I-95, exit 66, Florida, USA"
49,"-81.382509,-81.37852999999996","28.553058000000007,28.562320000000057","99.6,81.35","SR 50 & I-4, Florida, USA,SR 50, exit 84, Florida, USA"
50,-80.06840999999997,26.65062000000006,92.56,"I-95, exit 66, Florida, USA"
51,"-82.380834,-82.44955999999996","28.200501000000003,27.96506000000005","98.63,82.17","I-275 & I-75, Florida, USA,I-275, exit 228, Florida, USA"
52,None,None,None,None
53,None,None,None,None
54,-81.42250999999999,28.505400000000066,92.36,"I-4, exit 79, Florida, USA"
55,"-80.19772999999998,-81.63437418124894,-80.19772999999998,-81.54712736510078,-80.19772999999998,-81.35450999999995,-80.19772999999998,-80.41755956647565,-80.25115999999997,-80.25115999999997,-80.26398936960985,-80.26398936960985,-80.19772999999998,-81.63437418124894,-80.19772999999998,-81.54712736510078,-80.345673,-81.35450999999995,-80.26308599121403,-80.26398936960985,-80.19772999999998,-81.63437418124894,-80.41755956647565,-81.50962401024375","25.77481000000006,28.139782556442103,25.77481000000006,28.61540964586903,25.77481000000006,28.867770000000064,25.77481000000006,25.776507659312323,25.838430000000074,25.838430000000074,25.785143870636556,25.785143870636556,25.77481000000006,28.139782556442103,25.77481000000006,28.61540964586903,25.944390000000006,28.867770000000064,25.75925532867359,25.785143870636556,25.77481000000006,28.139782556442103,25.776507659312323,27.590209722221115","81.43,86.54,81.43,84.27,81.43,87.8,80,76.21,86.49,85.95,93.18,91.85,80,79.61,80,81.96,83.55,90.45,94.35,92.7,81.43,81.36,82.01,81.81","SR 836 & la street, miami, Florida, USA,SR 836 & la street, Florida, USA,SR 836 & left lane, miami, Florida, USA,SR 836 & left lane, Florida, USA,SR 836 & rd le fort, miami, Florida, USA,SR 836 & rd le fort, Florida, USA,SR 836 & sr-836 we street, miami, Florida, USA,SR 836 & sr-836 we street, Florida, USA,SR 836 & w estate, miami, Florida, USA,SR 836 & w estate, Florida, USA,SR 836 & jeune road, miami, Florida, USA,SR 836 & jeune road, Florida, USA,SR 836 & waze la street, miami, Florida, USA,SR 836 & waze la street, Florida, USA,SR 836 & rd left lane, miami, Florida, USA,SR 836 & rd left lane, Florida, USA,SR 836 & le fort, miami, Florida, USA,SR 836 & le fort, Florida, USA,SR 836 & le jeune road, miami, Florida, USA,SR 836 & le jeune road, Florida, USA,SR 836 & we street, miami, Florida, USA,SR 836 & we street, Florida, USA,SR 836 & sr-836 w estate, miami, Florida, USA,SR 836 & sr-836 w estate, Florida, USA"
56,None,None,None,None
57,None,None,None,None
58,None,None,None,None
59,None,None,None,None
60,"-82.49427999999995,-84.27911999999998,-82.49427999999995,-81.63437418124894,-82.54238110054054,-82.54238110054054,-82.49427999999995,-82.44759274608866,-82.54238110054054,-82.54238110054054,-82.49427999999995,-82.44759274608866,-82.54238110054054,-82.54238110054054,-82.4316802217146,-81.04504165233124,-82.49427999999995,-82.326168,-82.4316802217146,-74.35655906492227,-82.54238110054054,-82.54238110054054,-82.29457520196073,-82.326168","29.793090000000063,30.587300000000027,29.793090000000063,28.139782556442103,29.874175774054052,29.874175774054052,29.793090000000063,27.312507646347584,29.874175774054052,29.874175774054052,29.793090000000063,27.312507646347584,29.874175774054052,29.874175774054052,29.682144000000008,29.230469539067514,29.793090000000063,27.973260386819483,29.682144000000008,41.31580829866435,29.874175774054052,29.874175774054052,29.66750106423635,27.973260386819483","80,80.09,84.29,90.99,96.88,96.16,80,76.57,97.72,97.22,83.45,90.09,98.85,98.63,91.88,92.17,85.19,91.36,91.88,89.55,90.84,88.76,84.53,88.04","I-75 & blocked la street, alachua, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & la street, alachua, Florida, USA,I-75 & la street, Florida, USA,I-75 & cr-236 cen terrace, alachua, Florida, USA,I-75 & cr-236 cen terrace, Florida, USA,I-75 & unconfirmed obje court, alachua, Florida, USA,I-75 & unconfirmed obje court, Florida, USA,I-75 & cr-236 center lane, alachua, Florida, USA,I-75 & cr-236 center lane, Florida, USA,I-75 & obje court, alachua, Florida, USA,I-75 & obje court, Florida, USA,I-75 & cr-236 center, alachua, Florida, USA,I-75 & cr-236 center, Florida, USA,I-75 & center lane, alachua, Florida, USA,I-75 & center lane, Florida, USA,I-75 & road way, alachua, Florida, USA,I-75 & road way, Florida, USA,I-75 & cen terrace, alachua, Florida, USA,I-75 & cen terrace, Florida, USA,I-75 & beyond cr-236 center, alachua, Florida, USA,I-75 & beyond cr-236 center, Florida, USA,I-75 & on road way, alachua, Florida, USA,I-75 & on road way, Florida, USA"
61,"-80.2010925,-80.79011511527169,-80.18997300000001,-80.18997300000001,-80.2010925,-82.47819999999996,-80.2010925,-82.47819999999996,-80.203131,-80.250741,-80.203131,-80.250741,-80.20157439560546,-81.30043871528507,-80.2010925,-80.79011511527169,-80.18997300000001,-80.18997300000001,-80.203131,-80.250741","25.942626000000008,28.366153278550417,25.941329999999997,25.941329999999997,25.942626000000008,27.972300000000075,25.942626000000008,27.972300000000075,25.942680000000003,25.940655,25.942680000000003,25.940655,25.909303690739385,28.73501382294895,25.942626000000008,28.366153278550417,25.941329999999997,25.941329999999997,25.942680000000003,25.940655","81.14,81.46,97.14,96.6,82.2,88.79,80.15,86.5,92,91,97.75,97.5,94.53,88.89,83.33,85.01,97.71,97.27,98.94,98.84","SR 860 & dr right lane, miami, Florida, USA,SR 860 & dr right lane, Florida, USA,SR 860 & on 95 expressway, miami, Florida, USA,SR 860 & on 95 expressway, Florida, USA,SR 860 & rig heights, miami, Florida, USA,SR 860 & rig heights, Florida, USA,SR 860 & dr rig heights, miami, Florida, USA,SR 860 & dr rig heights, Florida, USA,SR 860 & beyond sr-860miami gardens, miami, Florida, USA,SR 860 & beyond sr-860miami gardens, Florida, USA,SR 860 & sr-860miami gardens drive, miami, Florida, USA,SR 860 & sr-860miami gardens drive, Florida, USA,SR 860 & gardens drive, miami, Florida, USA,SR 860 & gardens drive, Florida, USA,SR 860 & right lane, miami, Florida, USA,SR 860 & right lane, Florida, USA,SR 860 & 95 expressway, miami, Florida, USA,SR 860 & 95 expressway, Florida, USA,SR 860 & sr-860miami gardens, miami, Florida, USA,SR 860 & sr-860miami gardens, Florida, USA"
62,"-80.2010925,-80.79011511527169,-80.18997300000001,-80.18997300000001,-80.2010925,-82.47819999999996,-80.2010925,-82.47819999999996,-80.203131,-80.250741,-80.203131,-80.250741,-80.20157439560546,-81.30043871528507,-80.2010925,-80.79011511527169,-80.18997300000001,-80.18997300000001,-80.203131,-80.250741","25.942626000000008,28.366153278550417,25.941329999999997,25.941329999999997,25.942626000000008,27.972300000000075,25.942626000000008,27.972300000000075,25.942680000000003,25.940655,25.942680000000003,25.940655,25.909303690739385,28.73501382294895,25.942626000000008,28.366153278550417,25.941329999999997,25.941329999999997,25.942680000000003,25.940655","81.14,81.46,97.14,96.6,82.2,88.79,80.15,86.5,92,91,97.75,97.5,94.53,88.89,83.33,85.01,97.71,97.27,98.94,98.84","SR 860 & dr right lane, miami, Florida, USA,SR 860 & dr right lane, Florida, USA,SR 860 & on 95 expressway, miami, Florida, USA,SR 860 & on 95 expressway, Florida, USA,SR 860 & rig heights, miami, Florida, USA,SR 860 & rig heights, Florida, USA,SR 860 & dr rig heights, miami, Florida, USA,SR 860 & dr rig heights, Florida, USA,SR 860 & beyond sr-860miami gardens, miami, Florida, USA,SR 860 & beyond sr-860miami gardens, Florida, USA,SR 860 & sr-860miami gardens drive, miami, Florida, USA,SR 860 & sr-860miami gardens drive, Florida, USA,SR 860 & gardens drive, miami, Florida, USA,SR 860 & gardens drive, Florida, USA,SR 860 & right lane, miami, Florida, USA,SR 860 & right lane, Florida, USA,SR 860 & 95 expressway, miami, Florida, USA,SR 860 & 95 expressway, Florida, USA,SR 860 & sr-860miami gardens, miami, Florida, USA,SR 860 & sr-860miami gardens, Florida, USA"
63,"-81.35450999999995,-81.63437418124894,-81.35450999999995,-84.27911999999998","28.867770000000064,28.139782556442103,28.867770000000064,30.587300000000027","91.98,88.66,90.45,79.29","I-295 & le fort, Florida, USA,I-295 & la street, Florida, USA,I-295 & 2 le fort, Florida, USA,I-295 & blocked la street, Florida, USA"
64,"-81.35450999999995,-81.63437418124894,-81.35450999999995,-84.27911999999998","28.867770000000064,28.139782556442103,28.867770000000064,30.587300000000027","91.98,88.66,90.45,79.29","I-295 & le fort, Florida, USA,I-295 & la street, Florida, USA,I-295 & 2 le fort, Florida, USA,I-295 & blocked la street, Florida, USA"
65,"-85.07485247106176,-82.575441,-82.00004849999999,-82.575441","30.71114454434421,27.447570000000006,27.268650000000004,27.447570000000006","91.43,98.43,91.68,98.43","SR 70 & cemetery avenue, Florida, USA,SR 70 & at nw pine, Florida, USA,SR 70 & level cemetery avenue, Florida, USA,SR 70 & nw pine, Florida, USA"
66,-82.53455999999994,27.585650000000044,85.34,"I-595, exit 2, Florida, USA"
67,"-80.16736999999995,-80.16736999999995","26.01657000000006,26.01657000000006","96.2,93.69","I-95, exit 20, hollywood, Florida, USA,I-95, exit 20, Florida, USA"
68,"-84.27911999999998,-81.63437418124894,-81.5137785,-81.5137785,-82.47819999999996,-81.5137785,-80.79011511527169,-81.5137785","30.587300000000027,28.139782556442103,30.215862,30.215862,27.972300000000075,30.215862,28.366153278550417,30.215862","79.29,88.66,96.32,99.02,90.08,96.11,87.02,89.12","I-295 & blocked la street, Florida, USA,I-295 & la street, Florida, USA,I-295 & baymeadows right lane, Florida, USA,I-295 & bay meadows, Florida, USA,I-295 & rig heights, Florida, USA,I-295 & baymeadows rig heights, Florida, USA,I-295 & right lane, Florida, USA,I-295 & before bay meadows, Florida, USA"
69,"-85.07485247106176,-82.575441,-82.00004849999999,-82.575441","30.71114454434421,27.447570000000006,27.268650000000004,27.447570000000006","91.43,98.43,91.68,98.43","SR 70 & cemetery avenue, Florida, USA,SR 70 & at nw pine, Florida, USA,SR 70 & level cemetery avenue, Florida, USA,SR 70 & nw pine, Florida, USA"
70,None,None,None,None
71,-82.53455999999994,27.585650000000044,85.34,"I-595, exit 2, Florida, USA"
72,"-84.27911999999998,-81.63437418124894","30.587300000000027,28.139782556442103","79.29,88.66","I-295 & blocked la street, Florida, USA,I-295 & la street, Florida, USA"
73,-81.34668,29.747961,99.6,"I-95 & SR 206, Florida, USA"
74,"-81.382509,-81.37852999999996","28.553058000000007,28.562320000000057","99.6,81.35","SR 50 & I-4, Florida, USA,SR 50, exit 84, Florida, USA"
75,-81.34668,29.747961,99.6,"I-95 & SR 206, Florida, USA"
76,"-81.3955995,-81.382509","28.552968000000007,28.553058000000007","100,99.6","SR 50 & US 441, Florida, USA,SR 50 & I-4, Florida, USA"
77,"-80.218638,-80.218638,-80.2075095,-80.2075095,-80.21850560112362,-81.35450999999995,-80.218638,-80.218638,-80.21850560112362,-81.35450999999995,-80.21850560112362,-81.54712736510078,-80.21850560112362,-81.54712736510078,-80.2075095,-80.2075095","25.848422999999997,25.848422999999997,25.847109000000003,25.847109000000003,25.84676144281702,28.867770000000064,25.848422999999997,25.848422999999997,25.84676144281702,28.867770000000064,25.84676144281702,28.61540964586903,25.84676144281702,28.61540964586903,25.847109000000003,25.847109000000003","99.35,99.22,97.44,96.96,91.92,90.45,93.14,91.87,90,87.8,88.33,81.96,90,84.27,98.02,97.63","SR 934 & 81 street, miami, Florida, USA,SR 934 & 81 street, Florida, USA,SR 934 & on 95 expressway, miami, Florida, USA,SR 934 & on 95 expressway, Florida, USA,SR 934 & le fort, miami, Florida, USA,SR 934 & le fort, Florida, USA,SR 934 & stnw 81 street, miami, Florida, USA,SR 934 & stnw 81 street, Florida, USA,SR 934 & st le fort, miami, Florida, USA,SR 934 & st le fort, Florida, USA,SR 934 & st left lane, miami, Florida, USA,SR 934 & st left lane, Florida, USA,SR 934 & left lane, miami, Florida, USA,SR 934 & left lane, Florida, USA,SR 934 & 95 expressway, miami, Florida, USA,SR 934 & 95 expressway, Florida, USA"
