,road,abbrevs
218,US 601,"us 601,us-601,us601,u.s. 601,u.s.-601,u.s.601,us route 601,us route-601,us route601,u.s. route 601,u.s. route-601,u.s. route601,us rte 601,us rte-601,us rte601,u.s. rte 601,u.s. rte-601,u.s. rte601,us-route 601,us-route-601,us-route601,u.s.-route 601,u.s.-route-601,u.s.-route601,us-rte 601,us-rte-601,us-rte601,u.s.-rte 601,u.s.-rte-601,u.s.-rte601"
219,US 641,"us 641,us-641,us641,u.s. 641,u.s.-641,u.s.641,us route 641,us route-641,us route641,u.s. route 641,u.s. route-641,u.s. route641,us rte 641,us rte-641,us rte641,u.s. rte 641,u.s. rte-641,u.s. rte641,us-route 641,us-route-641,us-route641,u.s.-route 641,u.s.-route-641,u.s.-route641,us-rte 641,us-rte-641,us-rte641,u.s.-rte 641,u.s.-rte-641,u.s.-rte641"
220,US 701,"us 701,us-701,us701,u.s. 701,u.s.-701,u.s.701,us route 701,us route-701,us route701,u.s. route 701,u.s. route-701,u.s. route701,us rte 701,us rte-701,us rte701,u.s. rte 701,u.s. rte-701,u.s. rte701,us-route 701,us-route-701,us-route701,u.s.-route 701,u.s.-route-701,u.s.-route701,us-rte 701,us-rte-701,us-rte701,u.s.-rte 701,u.s.-rte-701,u.s.-rte701"
221,US 730,"us 730,us-730,us730,u.s. 730,u.s.-730,u.s.730,us route 730,us route-730,us route730,u.s. route 730,u.s. route-730,u.s. route730,us rte 730,us rte-730,us rte730,u.s. rte 730,u.s. rte-730,u.s. rte730,us-route 730,us-route-730,us-route730,u.s.-route 730,u.s.-route-730,u.s.-route730,us-rte 730,us-rte-730,us-rte730,u.s.-rte 730,u.s.-rte-730,u.s.-rte730"
222,NC 2,"nc 2,nc-2,nc2,highway 2,highway-2,highway2,highwy 2,highwy-2,highwy2,hiway 2,hiway-2,hiway2,hiwy 2,hiwy-2,hiwy2,hway 2,hway-2,hway2,hwy 2,hwy-2,hwy2"
223,NC 3,"nc 3,nc-3,nc3,highway 3,highway-3,highway3,highwy 3,highwy-3,highwy3,hiway 3,hiway-3,hiway3,hiwy 3,hiwy-3,hiwy3,hway 3,hway-3,hway3,hwy 3,hwy-3,hwy3"
224,NC 4,"nc 4,nc-4,nc4,highway 4,highway-4,highway4,highwy 4,highwy-4,highwy4,hiway 4,hiway-4,hiway4,hiwy 4,hiwy-4,hiwy4,hway 4,hway-4,hway4,hwy 4,hwy-4,hwy4"
225,NC 5,"nc 5,nc-5,nc5,highway 5,highway-5,highway5,highwy 5,highwy-5,highwy5,hiway 5,hiway-5,hiway5,hiwy 5,hiwy-5,hiwy5,hway 5,hway-5,hway5,hwy 5,hwy-5,hwy5"
226,NC 7,"nc 7,nc-7,nc7,highway 7,highway-7,highway7,highwy 7,highwy-7,highwy7,hiway 7,hiway-7,hiway7,hiwy 7,hiwy-7,hiwy7,hway 7,hway-7,hway7,hwy 7,hwy-7,hwy7"
227,NC 8,"nc 8,nc-8,nc8,highway 8,highway-8,highway8,highwy 8,highwy-8,highwy8,hiway 8,hiway-8,hiway8,hiwy 8,hiwy-8,hiwy8,hway 8,hway-8,hway8,hwy 8,hwy-8,hwy8"
228,NC 9,"nc 9,nc-9,nc9,highway 9,highway-9,highway9,highwy 9,highwy-9,highwy9,hiway 9,hiway-9,hiway9,hiwy 9,hiwy-9,hiwy9,hway 9,hway-9,hway9,hwy 9,hwy-9,hwy9"
229,NC 10,"nc 10,nc-10,nc10,highway 10,highway-10,highway10,highwy 10,highwy-10,highwy10,hiway 10,hiway-10,hiway10,hiwy 10,hiwy-10,hiwy10,hway 10,hway-10,hway10,hwy 10,hwy-10,hwy10"
230,NC 11,"nc 11,nc-11,nc11,highway 11,highway-11,highway11,highwy 11,highwy-11,highwy11,hiway 11,hiway-11,hiway11,hiwy 11,hiwy-11,hiwy11,hway 11,hway-11,hway11,hwy 11,hwy-11,hwy11"
231,NC 12,"nc 12,nc-12,nc12,highway 12,highway-12,highway12,highwy 12,highwy-12,highwy12,hiway 12,hiway-12,hiway12,hiwy 12,hiwy-12,hiwy12,hway 12,hway-12,hway12,hwy 12,hwy-12,hwy12"
232,NC 14,"nc 14,nc-14,nc14,highway 14,highway-14,highway14,highwy 14,highwy-14,highwy14,hiway 14,hiway-14,hiway14,hiwy 14,hiwy-14,hiwy14,hway 14,hway-14,hway14,hwy 14,hwy-14,hwy14"
233,NC 16,"nc 16,nc-16,nc16,highway 16,highway-16,highway16,highwy 16,highwy-16,highwy16,hiway 16,hiway-16,hiway16,hiwy 16,hiwy-16,hiwy16,hway 16,hway-16,hway16,hwy 16,hwy-16,hwy16"
234,NC 18,"nc 18,nc-18,nc18,highway 18,highway-18,highway18,highwy 18,highwy-18,highwy18,hiway 18,hiway-18,hiway18,hiwy 18,hiwy-18,hiwy18,hway 18,hway-18,hway18,hwy 18,hwy-18,hwy18"
235,NC 20,"nc 20,nc-20,nc20,highway 20,highway-20,highway20,highwy 20,highwy-20,highwy20,hiway 20,hiway-20,hiway20,hiwy 20,hiwy-20,hiwy20,hway 20,hway-20,hway20,hwy 20,hwy-20,hwy20"
236,NC 22,"nc 22,nc-22,nc22,highway 22,highway-22,highway22,highwy 22,highwy-22,highwy22,hiway 22,hiway-22,hiway22,hiwy 22,hiwy-22,hiwy22,hway 22,hway-22,hway22,hwy 22,hwy-22,hwy22"
237,NC 24,"nc 24,nc-24,nc24,highway 24,highway-24,highway24,highwy 24,highwy-24,highwy24,hiway 24,hiway-24,hiway24,hiwy 24,hiwy-24,hiwy24,hway 24,hway-24,hway24,hwy 24,hwy-24,hwy24"
238,NC 27,"nc 27,nc-27,nc27,highway 27,highway-27,highway27,highwy 27,highwy-27,highwy27,hiway 27,hiway-27,hiway27,hiwy 27,hiwy-27,hiwy27,hway 27,hway-27,hway27,hwy 27,hwy-27,hwy27"
239,NC 28,"nc 28,nc-28,nc28,highway 28,highway-28,highway28,highwy 28,highwy-28,highwy28,hiway 28,hiway-28,hiway28,hiwy 28,hiwy-28,hiwy28,hway 28,hway-28,hway28,hwy 28,hwy-28,hwy28"
240,NC 30,"nc 30,nc-30,nc30,highway 30,highway-30,highway30,highwy 30,highwy-30,highwy30,hiway 30,hiway-30,hiway30,hiwy 30,hiwy-30,hiwy30,hway 30,hway-30,hway30,hwy 30,hwy-30,hwy30"
241,NC 32,"nc 32,nc-32,nc32,highway 32,highway-32,highway32,highwy 32,highwy-32,highwy32,hiway 32,hiway-32,hiway32,hiwy 32,hiwy-32,hiwy32,hway 32,hway-32,hway32,hwy 32,hwy-32,hwy32"
242,NC 33,"nc 33,nc-33,nc33,highway 33,highway-33,highway33,highwy 33,highwy-33,highwy33,hiway 33,hiway-33,hiway33,hiwy 33,hiwy-33,hiwy33,hway 33,hway-33,hway33,hwy 33,hwy-33,hwy33"
243,NC 34,"nc 34,nc-34,nc34,highway 34,highway-34,highway34,highwy 34,highwy-34,highwy34,hiway 34,hiway-34,hiway34,hiwy 34,hiwy-34,hiwy34,hway 34,hway-34,hway34,hwy 34,hwy-34,hwy34"
244,NC 35,"nc 35,nc-35,nc35,highway 35,highway-35,highway35,highwy 35,highwy-35,highwy35,hiway 35,hiway-35,hiway35,hiwy 35,hiwy-35,hiwy35,hway 35,hway-35,hway35,hwy 35,hwy-35,hwy35"
245,NC 37,"nc 37,nc-37,nc37,highway 37,highway-37,highway37,highwy 37,highwy-37,highwy37,hiway 37,hiway-37,hiway37,hiwy 37,hiwy-37,hiwy37,hway 37,hway-37,hway37,hwy 37,hwy-37,hwy37"
246,NC 38,"nc 38,nc-38,nc38,highway 38,highway-38,highway38,highwy 38,highwy-38,highwy38,hiway 38,hiway-38,hiway38,hiwy 38,hiwy-38,hiwy38,hway 38,hway-38,hway38,hwy 38,hwy-38,hwy38"
247,NC 39,"nc 39,nc-39,nc39,highway 39,highway-39,highway39,highwy 39,highwy-39,highwy39,hiway 39,hiway-39,hiway39,hiwy 39,hiwy-39,hiwy39,hway 39,hway-39,hway39,hwy 39,hwy-39,hwy39"
248,NC 41,"nc 41,nc-41,nc41,highway 41,highway-41,highway41,highwy 41,highwy-41,highwy41,hiway 41,hiway-41,hiway41,hiwy 41,hiwy-41,hiwy41,hway 41,hway-41,hway41,hwy 41,hwy-41,hwy41"
249,NC 42,"nc 42,nc-42,nc42,highway 42,highway-42,highway42,highwy 42,highwy-42,highwy42,hiway 42,hiway-42,hiway42,hiwy 42,hiwy-42,hiwy42,hway 42,hway-42,hway42,hwy 42,hwy-42,hwy42"
250,NC 43,"nc 43,nc-43,nc43,highway 43,highway-43,highway43,highwy 43,highwy-43,highwy43,hiway 43,hiway-43,hiway43,hiwy 43,hiwy-43,hiwy43,hway 43,hway-43,hway43,hwy 43,hwy-43,hwy43"
251,NC 45,"nc 45,nc-45,nc45,highway 45,highway-45,highway45,highwy 45,highwy-45,highwy45,hiway 45,hiway-45,hiway45,hiwy 45,hiwy-45,hiwy45,hway 45,hway-45,hway45,hwy 45,hwy-45,hwy45"
252,NC 46,"nc 46,nc-46,nc46,highway 46,highway-46,highway46,highwy 46,highwy-46,highwy46,hiway 46,hiway-46,hiway46,hiwy 46,hiwy-46,hiwy46,hway 46,hway-46,hway46,hwy 46,hwy-46,hwy46"
253,NC 47,"nc 47,nc-47,nc47,highway 47,highway-47,highway47,highwy 47,highwy-47,highwy47,hiway 47,hiway-47,hiway47,hiwy 47,hiwy-47,hiwy47,hway 47,hway-47,hway47,hwy 47,hwy-47,hwy47"
254,NC 48,"nc 48,nc-48,nc48,highway 48,highway-48,highway48,highwy 48,highwy-48,highwy48,hiway 48,hiway-48,hiway48,hiwy 48,hiwy-48,hiwy48,hway 48,hway-48,hway48,hwy 48,hwy-48,hwy48"
255,NC 49,"nc 49,nc-49,nc49,highway 49,highway-49,highway49,highwy 49,highwy-49,highwy49,hiway 49,hiway-49,hiway49,hiwy 49,hiwy-49,hiwy49,hway 49,hway-49,hway49,hwy 49,hwy-49,hwy49"
256,NC 50,"nc 50,nc-50,nc50,highway 50,highway-50,highway50,highwy 50,highwy-50,highwy50,hiway 50,hiway-50,hiway50,hiwy 50,hiwy-50,hiwy50,hway 50,hway-50,hway50,hwy 50,hwy-50,hwy50"
257,NC 51,"nc 51,nc-51,nc51,highway 51,highway-51,highway51,highwy 51,highwy-51,highwy51,hiway 51,hiway-51,hiway51,hiwy 51,hiwy-51,hiwy51,hway 51,hway-51,hway51,hwy 51,hwy-51,hwy51"
258,NC 53,"nc 53,nc-53,nc53,highway 53,highway-53,highway53,highwy 53,highwy-53,highwy53,hiway 53,hiway-53,hiway53,hiwy 53,hiwy-53,hiwy53,hway 53,hway-53,hway53,hwy 53,hwy-53,hwy53"
259,NC 54,"nc 54,nc-54,nc54,highway 54,highway-54,highway54,highwy 54,highwy-54,highwy54,hiway 54,hiway-54,hiway54,hiwy 54,hiwy-54,hiwy54,hway 54,hway-54,hway54,hwy 54,hwy-54,hwy54"
260,NC 55,"nc 55,nc-55,nc55,highway 55,highway-55,highway55,highwy 55,highwy-55,highwy55,hiway 55,hiway-55,hiway55,hiwy 55,hiwy-55,hiwy55,hway 55,hway-55,hway55,hwy 55,hwy-55,hwy55"
261,NC 56,"nc 56,nc-56,nc56,highway 56,highway-56,highway56,highwy 56,highwy-56,highwy56,hiway 56,hiway-56,hiway56,hiwy 56,hiwy-56,hiwy56,hway 56,hway-56,hway56,hwy 56,hwy-56,hwy56"
262,NC 57,"nc 57,nc-57,nc57,highway 57,highway-57,highway57,highwy 57,highwy-57,highwy57,hiway 57,hiway-57,hiway57,hiwy 57,hiwy-57,hiwy57,hway 57,hway-57,hway57,hwy 57,hwy-57,hwy57"
263,NC 58,"nc 58,nc-58,nc58,highway 58,highway-58,highway58,highwy 58,highwy-58,highwy58,hiway 58,hiway-58,hiway58,hiwy 58,hiwy-58,hiwy58,hway 58,hway-58,hway58,hwy 58,hwy-58,hwy58"
264,NC 59,"nc 59,nc-59,nc59,highway 59,highway-59,highway59,highwy 59,highwy-59,highwy59,hiway 59,hiway-59,hiway59,hiwy 59,hiwy-59,hiwy59,hway 59,hway-59,hway59,hwy 59,hwy-59,hwy59"
265,NC 60,"nc 60,nc-60,nc60,highway 60,highway-60,highway60,highwy 60,highwy-60,highwy60,hiway 60,hiway-60,hiway60,hiwy 60,hiwy-60,hiwy60,hway 60,hway-60,hway60,hwy 60,hwy-60,hwy60"
266,NC 61,"nc 61,nc-61,nc61,highway 61,highway-61,highway61,highwy 61,highwy-61,highwy61,hiway 61,hiway-61,hiway61,hiwy 61,hiwy-61,hiwy61,hway 61,hway-61,hway61,hwy 61,hwy-61,hwy61"
267,NC 62,"nc 62,nc-62,nc62,highway 62,highway-62,highway62,highwy 62,highwy-62,highwy62,hiway 62,hiway-62,hiway62,hiwy 62,hiwy-62,hiwy62,hway 62,hway-62,hway62,hwy 62,hwy-62,hwy62"
268,NC 63,"nc 63,nc-63,nc63,highway 63,highway-63,highway63,highwy 63,highwy-63,highwy63,hiway 63,hiway-63,hiway63,hiwy 63,hiwy-63,hiwy63,hway 63,hway-63,hway63,hwy 63,hwy-63,hwy63"
269,NC 65,"nc 65,nc-65,nc65,highway 65,highway-65,highway65,highwy 65,highwy-65,highwy65,hiway 65,hiway-65,hiway65,hiwy 65,hiwy-65,hiwy65,hway 65,hway-65,hway65,hwy 65,hwy-65,hwy65"
270,NC 66,"nc 66,nc-66,nc66,highway 66,highway-66,highway66,highwy 66,highwy-66,highwy66,hiway 66,hiway-66,hiway66,hiwy 66,hiwy-66,hiwy66,hway 66,hway-66,hway66,hwy 66,hwy-66,hwy66"
271,NC 67,"nc 67,nc-67,nc67,highway 67,highway-67,highway67,highwy 67,highwy-67,highwy67,hiway 67,hiway-67,hiway67,hiwy 67,hiwy-67,hiwy67,hway 67,hway-67,hway67,hwy 67,hwy-67,hwy67"
272,NC 68,"nc 68,nc-68,nc68,highway 68,highway-68,highway68,highwy 68,highwy-68,highwy68,hiway 68,hiway-68,hiway68,hiwy 68,hiwy-68,hiwy68,hway 68,hway-68,hway68,hwy 68,hwy-68,hwy68"
273,NC 69,"nc 69,nc-69,nc69,highway 69,highway-69,highway69,highwy 69,highwy-69,highwy69,hiway 69,hiway-69,hiway69,hiwy 69,hiwy-69,hiwy69,hway 69,hway-69,hway69,hwy 69,hwy-69,hwy69"
274,NC 71,"nc 71,nc-71,nc71,highway 71,highway-71,highway71,highwy 71,highwy-71,highwy71,hiway 71,hiway-71,hiway71,hiwy 71,hiwy-71,hiwy71,hway 71,hway-71,hway71,hwy 71,hwy-71,hwy71"
275,NC 72,"nc 72,nc-72,nc72,highway 72,highway-72,highway72,highwy 72,highwy-72,highwy72,hiway 72,hiway-72,hiway72,hiwy 72,hiwy-72,hiwy72,hway 72,hway-72,hway72,hwy 72,hwy-72,hwy72"
276,NC 73,"nc 73,nc-73,nc73,highway 73,highway-73,highway73,highwy 73,highwy-73,highwy73,hiway 73,hiway-73,hiway73,hiwy 73,hiwy-73,hiwy73,hway 73,hway-73,hway73,hwy 73,hwy-73,hwy73"
277,NC 75,"nc 75,nc-75,nc75,highway 75,highway-75,highway75,highwy 75,highwy-75,highwy75,hiway 75,hiway-75,hiway75,hiwy 75,hiwy-75,hiwy75,hway 75,hway-75,hway75,hwy 75,hwy-75,hwy75"
278,NC 78,"nc 78,nc-78,nc78,highway 78,highway-78,highway78,highwy 78,highwy-78,highwy78,hiway 78,hiway-78,hiway78,hiwy 78,hiwy-78,hiwy78,hway 78,hway-78,hway78,hwy 78,hwy-78,hwy78"
279,NC 79,"nc 79,nc-79,nc79,highway 79,highway-79,highway79,highwy 79,highwy-79,highwy79,hiway 79,hiway-79,hiway79,hiwy 79,hiwy-79,hiwy79,hway 79,hway-79,hway79,hwy 79,hwy-79,hwy79"
280,NC 80,"nc 80,nc-80,nc80,highway 80,highway-80,highway80,highwy 80,highwy-80,highwy80,hiway 80,hiway-80,hiway80,hiwy 80,hiwy-80,hiwy80,hway 80,hway-80,hway80,hwy 80,hwy-80,hwy80"
281,NC 81,"nc 81,nc-81,nc81,highway 81,highway-81,highway81,highwy 81,highwy-81,highwy81,hiway 81,hiway-81,hiway81,hiwy 81,hiwy-81,hiwy81,hway 81,hway-81,hway81,hwy 81,hwy-81,hwy81"
282,NC 82,"nc 82,nc-82,nc82,highway 82,highway-82,highway82,highwy 82,highwy-82,highwy82,hiway 82,hiway-82,hiway82,hiwy 82,hiwy-82,hiwy82,hway 82,hway-82,hway82,hwy 82,hwy-82,hwy82"
283,NC 83,"nc 83,nc-83,nc83,highway 83,highway-83,highway83,highwy 83,highwy-83,highwy83,hiway 83,hiway-83,hiway83,hiwy 83,hiwy-83,hiwy83,hway 83,hway-83,hway83,hwy 83,hwy-83,hwy83"
284,NC 84,"nc 84,nc-84,nc84,highway 84,highway-84,highway84,highwy 84,highwy-84,highwy84,hiway 84,hiway-84,hiway84,hiwy 84,hiwy-84,hiwy84,hway 84,hway-84,hway84,hwy 84,hwy-84,hwy84"
285,NC 86,"nc 86,nc-86,nc86,highway 86,highway-86,highway86,highwy 86,highwy-86,highwy86,hiway 86,hiway-86,hiway86,hiwy 86,hiwy-86,hiwy86,hway 86,hway-86,hway86,hwy 86,hwy-86,hwy86"
286,NC 87,"nc 87,nc-87,nc87,highway 87,highway-87,highway87,highwy 87,highwy-87,highwy87,hiway 87,hiway-87,hiway87,hiwy 87,hiwy-87,hiwy87,hway 87,hway-87,hway87,hwy 87,hwy-87,hwy87"
287,NC 88,"nc 88,nc-88,nc88,highway 88,highway-88,highway88,highwy 88,highwy-88,highwy88,hiway 88,hiway-88,hiway88,hiwy 88,hiwy-88,hiwy88,hway 88,hway-88,hway88,hwy 88,hwy-88,hwy88"
288,NC 89,"nc 89,nc-89,nc89,highway 89,highway-89,highway89,highwy 89,highwy-89,highwy89,hiway 89,hiway-89,hiway89,hiwy 89,hiwy-89,hiwy89,hway 89,hway-89,hway89,hwy 89,hwy-89,hwy89"
289,NC 90,"nc 90,nc-90,nc90,highway 90,highway-90,highway90,highwy 90,highwy-90,highwy90,hiway 90,hiway-90,hiway90,hiwy 90,hiwy-90,hiwy90,hway 90,hway-90,hway90,hwy 90,hwy-90,hwy90"
290,NC 91,"nc 91,nc-91,nc91,highway 91,highway-91,highway91,highwy 91,highwy-91,highwy91,hiway 91,hiway-91,hiway91,hiwy 91,hiwy-91,hiwy91,hway 91,hway-91,hway91,hwy 91,hwy-91,hwy91"
291,NC 92,"nc 92,nc-92,nc92,highway 92,highway-92,highway92,highwy 92,highwy-92,highwy92,hiway 92,hiway-92,hiway92,hiwy 92,hiwy-92,hiwy92,hway 92,hway-92,hway92,hwy 92,hwy-92,hwy92"
292,NC 93,"nc 93,nc-93,nc93,highway 93,highway-93,highway93,highwy 93,highwy-93,highwy93,hiway 93,hiway-93,hiway93,hiwy 93,hiwy-93,hiwy93,hway 93,hway-93,hway93,hwy 93,hwy-93,hwy93"
293,NC 94,"nc 94,nc-94,nc94,highway 94,highway-94,highway94,highwy 94,highwy-94,highwy94,hiway 94,hiway-94,hiway94,hiwy 94,hiwy-94,hiwy94,hway 94,hway-94,hway94,hwy 94,hwy-94,hwy94"
294,NC 96,"nc 96,nc-96,nc96,highway 96,highway-96,highway96,highwy 96,highwy-96,highwy96,hiway 96,hiway-96,hiway96,hiwy 96,hiwy-96,hiwy96,hway 96,hway-96,hway96,hwy 96,hwy-96,hwy96"
295,NC 97,"nc 97,nc-97,nc97,highway 97,highway-97,highway97,highwy 97,highwy-97,highwy97,hiway 97,hiway-97,hiway97,hiwy 97,hiwy-97,hiwy97,hway 97,hway-97,hway97,hwy 97,hwy-97,hwy97"
296,NC 98,"nc 98,nc-98,nc98,highway 98,highway-98,highway98,highwy 98,highwy-98,highwy98,hiway 98,hiway-98,hiway98,hiwy 98,hiwy-98,hiwy98,hway 98,hway-98,hway98,hwy 98,hwy-98,hwy98"
297,NC 99,"nc 99,nc-99,nc99,highway 99,highway-99,highway99,highwy 99,highwy-99,highwy99,hiway 99,hiway-99,hiway99,hiwy 99,hiwy-99,hiwy99,hway 99,hway-99,hway99,hwy 99,hwy-99,hwy99"
298,NC 100,"nc 100,nc-100,nc100,highway 100,highway-100,highway100,highwy 100,highwy-100,highwy100,hiway 100,hiway-100,hiway100,hiwy 100,hiwy-100,hiwy100,hway 100,hway-100,hway100,hwy 100,hwy-100,hwy100"
299,NC 101,"nc 101,nc-101,nc101,highway 101,highway-101,highway101,highwy 101,highwy-101,highwy101,hiway 101,hiway-101,hiway101,hiwy 101,hiwy-101,hiwy101,hway 101,hway-101,hway101,hwy 101,hwy-101,hwy101"
300,NC 102,"nc 102,nc-102,nc102,highway 102,highway-102,highway102,highwy 102,highwy-102,highwy102,hiway 102,hiway-102,hiway102,hiwy 102,hiwy-102,hiwy102,hway 102,hway-102,hway102,hwy 102,hwy-102,hwy102"
301,NC 103,"nc 103,nc-103,nc103,highway 103,highway-103,highway103,highwy 103,highwy-103,highwy103,hiway 103,hiway-103,hiway103,hiwy 103,hiwy-103,hiwy103,hway 103,hway-103,hway103,hwy 103,hwy-103,hwy103"
302,NC 104,"nc 104,nc-104,nc104,highway 104,highway-104,highway104,highwy 104,highwy-104,highwy104,hiway 104,hiway-104,hiway104,hiwy 104,hiwy-104,hiwy104,hway 104,hway-104,hway104,hwy 104,hwy-104,hwy104"
303,NC 105,"nc 105,nc-105,nc105,highway 105,highway-105,highway105,highwy 105,highwy-105,highwy105,hiway 105,hiway-105,hiway105,hiwy 105,hiwy-105,hiwy105,hway 105,hway-105,hway105,hwy 105,hwy-105,hwy105"
304,NC 106,"nc 106,nc-106,nc106,highway 106,highway-106,highway106,highwy 106,highwy-106,highwy106,hiway 106,hiway-106,hiway106,hiwy 106,hiwy-106,hiwy106,hway 106,hway-106,hway106,hwy 106,hwy-106,hwy106"
305,NC 107,"nc 107,nc-107,nc107,highway 107,highway-107,highway107,highwy 107,highwy-107,highwy107,hiway 107,hiway-107,hiway107,hiwy 107,hiwy-107,hiwy107,hway 107,hway-107,hway107,hwy 107,hwy-107,hwy107"
306,NC 108,"nc 108,nc-108,nc108,highway 108,highway-108,highway108,highwy 108,highwy-108,highwy108,hiway 108,hiway-108,hiway108,hiwy 108,hiwy-108,hiwy108,hway 108,hway-108,hway108,hwy 108,hwy-108,hwy108"
307,NC 109,"nc 109,nc-109,nc109,highway 109,highway-109,highway109,highwy 109,highwy-109,highwy109,hiway 109,hiway-109,hiway109,hiwy 109,hiwy-109,hiwy109,hway 109,hway-109,hway109,hwy 109,hwy-109,hwy109"
308,NC 110,"nc 110,nc-110,nc110,highway 110,highway-110,highway110,highwy 110,highwy-110,highwy110,hiway 110,hiway-110,hiway110,hiwy 110,hiwy-110,hiwy110,hway 110,hway-110,hway110,hwy 110,hwy-110,hwy110"
309,NC 111,"nc 111,nc-111,nc111,highway 111,highway-111,highway111,highwy 111,highwy-111,highwy111,hiway 111,hiway-111,hiway111,hiwy 111,hiwy-111,hiwy111,hway 111,hway-111,hway111,hwy 111,hwy-111,hwy111"
310,NC 112,"nc 112,nc-112,nc112,highway 112,highway-112,highway112,highwy 112,highwy-112,highwy112,hiway 112,hiway-112,hiway112,hiwy 112,hiwy-112,hiwy112,hway 112,hway-112,hway112,hwy 112,hwy-112,hwy112"
311,NC 113,"nc 113,nc-113,nc113,highway 113,highway-113,highway113,highwy 113,highwy-113,highwy113,hiway 113,hiway-113,hiway113,hiwy 113,hiwy-113,hiwy113,hway 113,hway-113,hway113,hwy 113,hwy-113,hwy113"
312,NC 114,"nc 114,nc-114,nc114,highway 114,highway-114,highway114,highwy 114,highwy-114,highwy114,hiway 114,hiway-114,hiway114,hiwy 114,hiwy-114,hiwy114,hway 114,hway-114,hway114,hwy 114,hwy-114,hwy114"
313,NC 115,"nc 115,nc-115,nc115,highway 115,highway-115,highway115,highwy 115,highwy-115,highwy115,hiway 115,hiway-115,hiway115,hiwy 115,hiwy-115,hiwy115,hway 115,hway-115,hway115,hwy 115,hwy-115,hwy115"
314,NC 116,"nc 116,nc-116,nc116,highway 116,highway-116,highway116,highwy 116,highwy-116,highwy116,hiway 116,hiway-116,hiway116,hiwy 116,hiwy-116,hiwy116,hway 116,hway-116,hway116,hwy 116,hwy-116,hwy116"
315,NC 118,"nc 118,nc-118,nc118,highway 118,highway-118,highway118,highwy 118,highwy-118,highwy118,hiway 118,hiway-118,hiway118,hiwy 118,hiwy-118,hiwy118,hway 118,hway-118,hway118,hwy 118,hwy-118,hwy118"
316,NC 119,"nc 119,nc-119,nc119,highway 119,highway-119,highway119,highwy 119,highwy-119,highwy119,hiway 119,hiway-119,hiway119,hiwy 119,hiwy-119,hiwy119,hway 119,hway-119,hway119,hwy 119,hwy-119,hwy119"
317,NC 120,"nc 120,nc-120,nc120,highway 120,highway-120,highway120,highwy 120,highwy-120,highwy120,hiway 120,hiway-120,hiway120,hiwy 120,hiwy-120,hiwy120,hway 120,hway-120,hway120,hwy 120,hwy-120,hwy120"
318,NC 121,"nc 121,nc-121,nc121,highway 121,highway-121,highway121,highwy 121,highwy-121,highwy121,hiway 121,hiway-121,hiway121,hiwy 121,hiwy-121,hiwy121,hway 121,hway-121,hway121,hwy 121,hwy-121,hwy121"
319,NC 122,"nc 122,nc-122,nc122,highway 122,highway-122,highway122,highwy 122,highwy-122,highwy122,hiway 122,hiway-122,hiway122,hiwy 122,hiwy-122,hiwy122,hway 122,hway-122,hway122,hwy 122,hwy-122,hwy122"
320,NC 123,"nc 123,nc-123,nc123,highway 123,highway-123,highway123,highwy 123,highwy-123,highwy123,hiway 123,hiway-123,hiway123,hiwy 123,hiwy-123,hiwy123,hway 123,hway-123,hway123,hwy 123,hwy-123,hwy123"
321,NC 124,"nc 124,nc-124,nc124,highway 124,highway-124,highway124,highwy 124,highwy-124,highwy124,hiway 124,hiway-124,hiway124,hiwy 124,hiwy-124,hiwy124,hway 124,hway-124,hway124,hwy 124,hwy-124,hwy124"
322,NC 125,"nc 125,nc-125,nc125,highway 125,highway-125,highway125,highwy 125,highwy-125,highwy125,hiway 125,hiway-125,hiway125,hiwy 125,hiwy-125,hiwy125,hway 125,hway-125,hway125,hwy 125,hwy-125,hwy125"
323,NC 126,"nc 126,nc-126,nc126,highway 126,highway-126,highway126,highwy 126,highwy-126,highwy126,hiway 126,hiway-126,hiway126,hiwy 126,hiwy-126,hiwy126,hway 126,hway-126,hway126,hwy 126,hwy-126,hwy126"
324,NC 127,"nc 127,nc-127,nc127,highway 127,highway-127,highway127,highwy 127,highwy-127,highwy127,hiway 127,hiway-127,hiway127,hiwy 127,hiwy-127,hiwy127,hway 127,hway-127,hway127,hwy 127,hwy-127,hwy127"
325,NC 128,"nc 128,nc-128,nc128,highway 128,highway-128,highway128,highwy 128,highwy-128,highwy128,hiway 128,hiway-128,hiway128,hiwy 128,hiwy-128,hiwy128,hway 128,hway-128,hway128,hwy 128,hwy-128,hwy128"
326,NC 130,"nc 130,nc-130,nc130,highway 130,highway-130,highway130,highwy 130,highwy-130,highwy130,hiway 130,hiway-130,hiway130,hiwy 130,hiwy-130,hiwy130,hway 130,hway-130,hway130,hwy 130,hwy-130,hwy130"
327,NC 131,"nc 131,nc-131,nc131,highway 131,highway-131,highway131,highwy 131,highwy-131,highwy131,hiway 131,hiway-131,hiway131,hiwy 131,hiwy-131,hiwy131,hway 131,hway-131,hway131,hwy 131,hwy-131,hwy131"
328,NC 132,"nc 132,nc-132,nc132,highway 132,highway-132,highway132,highwy 132,highwy-132,highwy132,hiway 132,hiway-132,hiway132,hiwy 132,hiwy-132,hiwy132,hway 132,hway-132,hway132,hwy 132,hwy-132,hwy132"
