,x,y,match_scores,matched_addresses
10,None,None,None,None
11,"-82.253259,-82.253259","26.89491748600597,26.89491748600597","81.57,87.66","I-10, mile marker 236, madison, Florida, USA,I-10, mile marker 236, Florida, USA"
12,-82.45954999999998,27.446030000000064,95.3,"I-75, exit 217, Florida, USA"
13,None,None,None,None
14,"-80.7428115,-82.41453999999999,-82.25841158381903","28.2924,27.142880000000048,26.8948745323159","99.22,81.84,92.63","SR 519 & I-95, Florida, USA,SR 519, exit 195, Florida, USA,SR 519, mile marker 193, Florida, USA"
15,"-82.253259,-82.253259","26.89491748600597,26.89491748600597","81.57,87.66","I-10, mile marker 236, madison, Florida, USA,I-10, mile marker 236, Florida, USA"
16,"-80.7428115,-82.41453999999999","28.2924,27.142880000000048","99.22,81.84","SR 519 & I-95, Florida, USA,SR 519, exit 195, Florida, USA"
17,"-74.21516895680448,-74.21516895680448,-84.867291,-84.867291,-82.47819999999996,-84.460878","42.88395503083169,42.88395503083169,29.743254000000007,29.743254000000007,27.972300000000075,29.93004","81.9,87.27,95.68,95.43,90.08,88.6","SR 30 & blocked la street, Florida, USA,SR 30 & la street, Florida, USA,SR 30 & 4 right lane, Florida, USA,SR 30 & 4 rig heights, Florida, USA,SR 30 & rig heights, Florida, USA,SR 30 & right lane, Florida, USA"
18,"-81.38622151597633,-81.37852999999996","28.60577202248521,28.562320000000057","99.22,93.77","I-4 & SR 423, Florida, USA,I-4, exit 84, Florida, USA"
19,-81.37852999999996,28.562320000000057,93.77,"I-4, exit 84, Florida, USA"
20,"-81.0844695,-81.382509,-81.83474999999999","29.171709,28.553058000000007,28.05881000000005","99.22,99.6,82.81","US 92 & I-95, Florida, USA,US 92 & I-4, Florida, USA,US 92, exit 261, Florida, USA"
21,"-82.253259,-82.253259","26.89491748600597,26.89491748600597","81.57,87.66","I-10, mile marker 236, madison, Florida, USA,I-10, mile marker 236, Florida, USA"
22,"-80.7428115,-82.41453999999999","28.2924,27.142880000000048","99.22,81.84","SR 519 & I-95, Florida, USA,SR 519, exit 195, Florida, USA"
23,"-74.21516895680448,-74.21516895680448,-84.867291,-84.867291,-82.47819999999996,-84.460878","42.88395503083169,42.88395503083169,29.743254000000007,29.743254000000007,27.972300000000075,29.93004","81.9,87.27,95.68,95.43,90.08,88.6","SR 30 & blocked la street, Florida, USA,SR 30 & la street, Florida, USA,SR 30 & 4 right lane, Florida, USA,SR 30 & 4 rig heights, Florida, USA,SR 30 & rig heights, Florida, USA,SR 30 & right lane, Florida, USA"
24,-80.47173999999995,25.45605000000006,81.72,"I-595, exit 1, Florida, USA"
25,-82.25841158381903,26.8948745323159,87.66,"I-95, mile marker 193, Florida, USA"
26,"-82.253259,-82.253259","26.89491748600597,26.89491748600597","81.57,87.66","I-10, mile marker 236, madison, Florida, USA,I-10, mile marker 236, Florida, USA"
27,"-81.0844695,-81.382509,-81.83474999999999","29.171709,28.553058000000007,28.05881000000005","99.22,99.6,82.81","US 92 & I-95, Florida, USA,US 92 & I-4, Florida, USA,US 92, exit 261, Florida, USA"
28,"-82.2498023676448,-84.27911999999998,-82.2498023676448,-81.63437418124894,-82.23903,-82.23903,-82.2498023676448,-80.25115999999997,-82.3659705,-82.3659705,-82.2498023676448,-82.72731029569856,-82.2498023676448,-81.35450999999995,-82.2498023676448,-82.72731029569856,-82.3659705,-82.3659705,-82.2498023676448,-81.35450999999995,-82.2498023676448,-82.72731029569856,-82.2498023676448,-81.54712736510078,-82.2498023676448,-80.25115999999997,-82.372338,-82.372338","29.67963587284159,30.587300000000027,29.67963587284159,28.139782556442103,29.687886000000006,29.687886000000006,29.67963587284159,25.838430000000074,29.688624000000004,29.688624000000004,29.67963587284159,30.27025194841567,29.67963587284159,28.867770000000064,29.67963587284159,30.27025194841567,29.688624000000004,29.688624000000004,29.67963587284159,28.867770000000064,29.67963587284159,30.27025194841567,29.67963587284159,28.61540964586903,29.67963587284159,25.838430000000074,29.688642,29.688642","85.81,78.55,90.67,86.54,99.66,99.61,91.55,85.95,99.66,99.61,88.33,81.23,92.5,90.45,88.33,81.23,100,100,89.84,86.65,90.67,84.17,90.67,84.27,89.06,82.4,100,100","SR 222 & blocked la street, alachua, Florida, USA,SR 222 & blocked la street, Florida, USA,SR 222 & la street, alachua, Florida, USA,SR 222 & la street, Florida, USA,SR 222 & 39th avenue, alachua, Florida, USA,SR 222 & 39th avenue, Florida, USA,SR 222 & w estate, alachua, Florida, USA,SR 222 & w estate, Florida, USA,SR 222 & 29 terrace, alachua, Florida, USA,SR 222 & 29 terrace, Florida, USA,SR 222 & ter left lane, alachua, Florida, USA,SR 222 & ter left lane, Florida, USA,SR 222 & le fort, alachua, Florida, USA,SR 222 & le fort, Florida, USA,SR 222 & ave we street, alachua, Florida, USA,SR 222 & ave we street, Florida, USA,SR 222 & nw 29 terrace, alachua, Florida, USA,SR 222 & nw 29 terrace, Florida, USA,SR 222 & ter le fort, alachua, Florida, USA,SR 222 & ter le fort, Florida, USA,SR 222 & we street, alachua, Florida, USA,SR 222 & we street, Florida, USA,SR 222 & left lane, alachua, Florida, USA,SR 222 & left lane, Florida, USA,SR 222 & ave w estate, alachua, Florida, USA,SR 222 & ave w estate, Florida, USA,SR 222 & nw 39th avenue, alachua, Florida, USA,SR 222 & nw 39th avenue, Florida, USA"
29,None,None,None,None
30,"-81.0844695,-81.83474999999999","29.171709,28.05881000000005","99.22,82.81","US 92 & I-95, Florida, USA,US 92, exit 261, Florida, USA"
31,"-82.380834,-82.45954999999998","28.200501000000003,27.446030000000064","98.63,83.66","I-275 & I-75, Florida, USA,I-275, exit 217, Florida, USA"
32,-82.26189908381903,26.89489350678068,87.66,"I-95, mile marker 165, Florida, USA"
33,None,None,None,None
34,None,None,None,None
35,-80.47173999999995,25.45605000000006,81.72,"I-595, exit 1, Florida, USA"
36,"-82.380834,-82.45954999999998","28.200501000000003,27.446030000000064","98.63,83.66","I-275 & I-75, Florida, USA,I-275, exit 217, Florida, USA"
37,"-80.794611,-80.98397999999997","28.359899999999996,28.452470000000062","99.22,82.79","SR 520 & I-95, Florida, USA,SR 520, exit 201, Florida, USA"
38,"-80.794611,-80.98397999999997,-82.25815941618096","28.359899999999996,28.452470000000062,26.894928456575613","99.22,82.79,92.63","SR 520 & I-95, Florida, USA,SR 520, exit 201, Florida, USA,SR 520, mile marker 196, Florida, USA"
39,None,None,None,None
40,"-82.6370505,-84.27911999999998,-82.47819999999996,-81.404541,-81.6246405,-81.397071,-81.43475569184402,-81.6246405,-80.2090305,-80.2090305","30.183912,30.587300000000027,27.972300000000075,28.435995,28.764999000000003,28.525518000000005,28.614283127896023,28.764999000000003,26.046647999999998,26.046647999999998","92.75,78.55,86.5,85.48,89.11,95.96,90.12,86.37,99.61,90.55","US 441 & browa road, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & rd rig heights, Florida, USA,US 441 & la street, Florida, USA,US 441 & right lane, Florida, USA,US 441 & in browa road, Florida, USA,US 441 & rig heights, Florida, USA,US 441 & rd right lane, Florida, USA,US 441 & stirling road, Florida, USA,US 441 & beyond stirling road, Florida, USA"
41,"-82.253259,-82.253259","26.89491748600597,26.89491748600597","81.57,87.66","I-10, mile marker 236, madison, Florida, USA,I-10, mile marker 236, Florida, USA"
42,None,None,None,None
43,"-82.6370505,-80.14785999999998,-80.206479,-80.206479,-81.30506765205747,-81.404541,-84.27911999999998,-81.397071,-80.206479,-80.631621,-82.63723949999999,-80.206479,-66.56016322599999,-82.63723949999999","30.183912,25.981580000000065,25.984413000000004,25.984413000000004,29.047228637626944,28.435995,30.587300000000027,28.525518000000005,25.984413000000004,26.861337000000006,30.194073000000003,25.984413000000004,18.37342545100006,30.194073000000003","92.75,85.79,99.61,93.18,80.19,85.48,78.55,95.96,90.77,98.63,97.14,99.02,80.87,89.37","US 441 & browa road, Florida, USA,US 441 & beyond hallan dale, Florida, USA,US 441 & hallandale beach boulevard, Florida, USA,US 441 & hallan dale, Florida, USA,US 441 & blvd left lane, Florida, USA,US 441 & la street, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & in browa road, Florida, USA,US 441 & beyond hallandale beach, Florida, USA,US 441 & beach boulevard, Florida, USA,US 441 & le fort, Florida, USA,US 441 & hallandale beach, Florida, USA,US 441 & left lane, Florida, USA,US 441 & blvd le fort, Florida, USA"
44,None,None,None,None
45,"-82.6370505,-80.14785999999998,-80.206479,-80.206479,-81.30506765205747,-81.404541,-84.27911999999998,-81.397071,-80.206479,-80.631621,-82.63723949999999,-80.206479,-66.56016322599999,-82.63723949999999","30.183912,25.981580000000065,25.984413000000004,25.984413000000004,29.047228637626944,28.435995,30.587300000000027,28.525518000000005,25.984413000000004,26.861337000000006,30.194073000000003,25.984413000000004,18.37342545100006,30.194073000000003","92.75,85.79,99.61,93.18,80.19,85.48,78.55,95.96,90.77,98.63,97.14,99.02,80.87,89.37","US 441 & browa road, Florida, USA,US 441 & beyond hallan dale, Florida, USA,US 441 & hallandale beach boulevard, Florida, USA,US 441 & hallan dale, Florida, USA,US 441 & blvd left lane, Florida, USA,US 441 & la street, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & in browa road, Florida, USA,US 441 & beyond hallandale beach, Florida, USA,US 441 & beach boulevard, Florida, USA,US 441 & le fort, Florida, USA,US 441 & hallandale beach, Florida, USA,US 441 & left lane, Florida, USA,US 441 & blvd le fort, Florida, USA"
46,-82.45954999999998,27.446030000000064,95.3,"I-75, exit 217, Florida, USA"
47,"-82.6370505,-84.27911999999998,-82.47819999999996,-81.404541,-81.6246405,-81.397071,-81.43475569184402,-81.6246405,-80.2090305,-80.2090305","30.183912,30.587300000000027,27.972300000000075,28.435995,28.764999000000003,28.525518000000005,28.614283127896023,28.764999000000003,26.046647999999998,26.046647999999998","92.75,78.55,86.5,85.48,89.11,95.96,90.12,86.37,99.61,90.55","US 441 & browa road, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & rd rig heights, Florida, USA,US 441 & la street, Florida, USA,US 441 & right lane, Florida, USA,US 441 & in browa road, Florida, USA,US 441 & rig heights, Florida, USA,US 441 & rd right lane, Florida, USA,US 441 & stirling road, Florida, USA,US 441 & beyond stirling road, Florida, USA"
48,"-80.794611,-80.98397999999997","28.359899999999996,28.452470000000062","99.22,82.79","SR 520 & I-95, Florida, USA,SR 520, exit 201, Florida, USA"
49,"-82.253259,-82.253259","26.89491748600597,26.89491748600597","81.57,87.66","I-10, mile marker 236, madison, Florida, USA,I-10, mile marker 236, Florida, USA"
50,None,None,None,None
51,"-80.794611,-80.98397999999997","28.359899999999996,28.452470000000062","99.22,82.79","SR 520 & I-95, Florida, USA,SR 520, exit 201, Florida, USA"
52,-82.45954999999998,27.446030000000064,95.3,"I-75, exit 217, Florida, USA"
53,"-82.253259,-82.253259","26.89491748600597,26.89491748600597","81.57,87.66","I-10, mile marker 236, madison, Florida, USA,I-10, mile marker 236, Florida, USA"
54,None,None,None,None
55,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
56,"-82.253259,-82.253259","26.89491748600597,26.89491748600597","81.57,87.66","I-10, mile marker 236, madison, Florida, USA,I-10, mile marker 236, Florida, USA"
57,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
58,"-81.38743203451214,-81.55904999999996","28.631142164891354,28.695550000000026","99.22,83.88","SR 414 & I-4, Florida, USA,SR 414, exit 90, Florida, USA"
59,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
60,"-81.35705684560111,-82.26257761852952","28.66370579976697,26.899157607565247","83.99,88.42","I-4, mile marker 91, seminole, Florida, USA,I-4, mile marker 91, Florida, USA"
61,"-80.293113,-80.293113","25.925174800000004,25.925174800000004","97.97,99.22","SR 823 & SR 826, miami, Florida, USA,SR 823 & SR 826, Florida, USA"
62,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
63,-81.43992999999995,28.48613000000006,93.95,"I-4, exit 78, Florida, USA"
64,"-84.27911999999998,-81.55960835225501,-81.63437418124894,-81.35450999999995,-81.35450999999995,-82.54218971701756,-82.54218971701756,-81.73132999999996","30.587300000000027,28.557156158630242,28.139782556442103,28.867770000000064,28.867770000000064,28.142278438333243,28.142278438333243,28.042710000000056","78.55,96.53,86.54,89.07,90.45,77.17,86.75,82.23","SR 429 & blocked la street, Florida, USA,SR 429 & toll plaza, Florida, USA,SR 429 & la street, Florida, USA,SR 429 & 2 le fort, Florida, USA,SR 429 & le fort, Florida, USA,SR 429 & updated: emergency road, Florida, USA,SR 429 & emergency road, Florida, USA,SR 429 & at toll plaza, Florida, USA"
65,"-82.222452,-82.3391415,-84.27911999999998,-82.222452,-82.3391415,-81.404541","29.45014156305757,29.670345021220715,30.587300000000027,29.45014156305757,29.670345021220715,28.435995","84.36,85.81,78.55,89.04,90.67,85.48","US 441 & blocked la street, micanopy, Florida, USA,US 441 & blocked la street, alachua, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & la street, micanopy, Florida, USA,US 441 & la street, alachua, Florida, USA,US 441 & la street, Florida, USA"
66,"-82.222452,-82.3391415,-84.27911999999998,-82.222452,-82.3391415,-81.404541","29.45014156305757,29.670345021220715,30.587300000000027,29.45014156305757,29.670345021220715,28.435995","84.36,85.81,78.55,89.04,90.67,85.48","US 441 & blocked la street, micanopy, Florida, USA,US 441 & blocked la street, alachua, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & la street, micanopy, Florida, USA,US 441 & la street, alachua, Florida, USA,US 441 & la street, Florida, USA"
67,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
68,-81.43992999999995,28.48613000000006,93.95,"I-4, exit 78, Florida, USA"
69,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
70,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
71,-80.07264999999995,26.51096000000007,93.73,"I-95, exit 56, Florida, USA"
72,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
73,-82.2574788487219,26.90363244350521,87.24,"US 1, mile marker 34, Florida, USA"
74,-81.40196699999998,28.42997400000001,89.87,"Turnpike & I-75, Florida, USA"
75,"-80.31707648795702,-80.32444425","25.700248491409493,25.900911000000008","98.06,99.22","SR 826 & I-75, miami, Florida, USA,SR 826 & I-75, Florida, USA"
76,-82.45470999999998,28.08424000000008,81.48,"I-295, exit 53, Florida, USA"
77,-81.38607999999994,28.52983000000006,94.58,"I-4, exit 82b, Florida, USA"
78,-81.46500999999995,28.466120000000046,93.66,"I-4, exit 74b, Florida, USA"
79,None,None,None,None
80,-81.51633,30.253040999999996,99.22,"I-295 & SR 202, Florida, USA"
81,-82.47607999999997,27.95614000000006,81.48,"I-295, exit 42, Florida, USA"
82,"-82.222452,-82.3391415,-84.27911999999998,-82.222452,-82.3391415,-81.404541","29.45014156305757,29.670345021220715,30.587300000000027,29.45014156305757,29.670345021220715,28.435995","84.36,85.81,78.55,89.04,90.67,85.48","US 441 & blocked la street, micanopy, Florida, USA,US 441 & blocked la street, alachua, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & la street, micanopy, Florida, USA,US 441 & la street, alachua, Florida, USA,US 441 & la street, Florida, USA"
83,"-82.222452,-82.3391415,-84.27911999999998,-82.222452,-82.3391415,-81.404541","29.45014156305757,29.670345021220715,30.587300000000027,29.45014156305757,29.670345021220715,28.435995","84.36,85.81,78.55,89.04,90.67,85.48","US 441 & blocked la street, micanopy, Florida, USA,US 441 & blocked la street, alachua, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & la street, micanopy, Florida, USA,US 441 & la street, alachua, Florida, USA,US 441 & la street, Florida, USA"
84,-82.45470999999998,28.08424000000008,81.48,"I-295, exit 53, Florida, USA"
85,None,None,None,None
86,-81.58857999999998,30.24398000000008,93.92,"I-95, exit 344, Florida, USA"
87,-81.58857999999998,30.24398000000008,93.92,"I-95, exit 344, Florida, USA"
88,"-81.35450999999995,-81.63437418124894,-80.1995895,-84.27911999999998","28.867770000000064,28.139782556442103,25.775892,30.587300000000027","93.66,90.99,95.68,80.09","I-95 & le fort, Florida, USA,I-95 & la street, Florida, USA,I-95 & 2 le fort, Florida, USA,I-95 & blocked la street, Florida, USA"
89,-81.38607999999994,28.52983000000006,94.58,"I-4, exit 82b, Florida, USA"
90,-82.25540065849147,26.905552563708156,92.2,"SR 414, mile marker 9, Florida, USA"
91,"-84.27911999999998,-82.47819999999996,-81.63437418124894,-82.30234980117756,-82.47819999999996,-82.30234980117756,-81.63437418124894,-87.23483999999999,-81.38159268117977,-80.79011511527169","30.587300000000027,27.972300000000075,28.139782556442103,28.00599294927536,27.972300000000075,28.00599294927536,28.139782556442103,30.415409999999998,28.556115964887645,28.366153278550417","80.94,90.08,93.54,99.61,93,88.54,87.59,83.48,95.61,91.6","I-4 & blocked la street, Florida, USA,I-4 & rd rig heights, Florida, USA,I-4 & la street, Florida, USA,I-4 & mango road, Florida, USA,I-4 & rig heights, Florida, USA,I-4 & beyond mango road, Florida, USA,I-4 & ea street, Florida, USA,I-4 & rd right lane, Florida, USA,I-4 & i-4 ea street, Florida, USA,I-4 & right lane, Florida, USA"
92,"-84.27911999999998,-82.47819999999996,-81.63437418124894,-82.30234980117756,-82.47819999999996,-82.30234980117756,-81.63437418124894,-87.23483999999999,-81.38159268117977,-80.79011511527169","30.587300000000027,27.972300000000075,28.139782556442103,28.00599294927536,27.972300000000075,28.00599294927536,28.139782556442103,30.415409999999998,28.556115964887645,28.366153278550417","80.94,90.08,93.54,99.61,93,88.54,87.59,83.48,95.61,91.6","I-4 & blocked la street, Florida, USA,I-4 & rd rig heights, Florida, USA,I-4 & la street, Florida, USA,I-4 & mango road, Florida, USA,I-4 & rig heights, Florida, USA,I-4 & beyond mango road, Florida, USA,I-4 & ea street, Florida, USA,I-4 & rd right lane, Florida, USA,I-4 & i-4 ea street, Florida, USA,I-4 & right lane, Florida, USA"
93,-82.25540065849147,26.905552563708156,92.2,"SR 414, mile marker 9, Florida, USA"
94,"-80.19772999999998,-80.40532790096525,-80.19772999999998,-81.63437418124894,-80.2396305,-80.2396305,-80.19772999999998,-81.7009155,-80.19772999999998,-81.68864878999995,-80.2396305,-80.2396305,-80.19772999999998,-81.63437418124894,-80.19772999999998,-80.41755956647565,-80.41755956647565,-80.0528192561603,-80.20245854657033,-81.58488198441337","25.77481000000006,25.783533077497022,25.77481000000006,28.139782556442103,25.784828999999995,25.784828999999995,25.77481000000006,30.373938000000003,25.77481000000006,28.56604489500006,25.784828999999995,25.784828999999995,25.77481000000006,28.139782556442103,25.77481000000006,25.776507659312323,25.776507659312323,26.538260952247775,25.932603121978442,30.28555320262601","82.22,80.59,81.43,86.54,94.21,93.09,80,77.4,80,75,93.89,92.7,81.43,81.36,80,76.21,84.36,88.11,87.34,84.48","SR 836 & off- ramp, miami, Florida, USA,SR 836 & off- ramp, Florida, USA,SR 836 & la street, miami, Florida, USA,SR 836 & la street, Florida, USA,SR 836 & nw 27 avenue, miami, Florida, USA,SR 836 & nw 27 avenue, Florida, USA,SR 836 & closed la street, miami, Florida, USA,SR 836 & closed la street, Florida, USA,SR 836 & northbound off- ramp, miami, Florida, USA,SR 836 & northbound off- ramp, Florida, USA,SR 836 & 27 avenue, miami, Florida, USA,SR 836 & 27 avenue, Florida, USA,SR 836 & ea street, miami, Florida, USA,SR 836 & ea street, Florida, USA,SR 836 & sr-836 ea street, miami, Florida, USA,SR 836 & sr-836 ea street, Florida, USA,SR 836 & sr-836 east ramp, miami, Florida, USA,SR 836 & sr-836 east ramp, Florida, USA,SR 836 & east ramp, miami, Florida, USA,SR 836 & east ramp, Florida, USA"
