,x,y,match_scores,matched_addresses
21,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
22,"-78.38958999999994,-88.44226999999995","35.45747000000006,43.69425000000007","84.85,70.42","I-85, exit 90, South Carolina, USA,I-85, exit 92, South Carolina, USA"
23,"-78.38958999999994,-88.44226999999995","35.45747000000006,43.69425000000007","84.85,70.42","I-85, exit 90, South Carolina, USA,I-85, exit 92, South Carolina, USA"
24,"-80.75403999999997,-78.38958999999994","34.140040000000056,35.45747000000006","84.17,84.85","I-85, exit 87, South Carolina, USA,I-85, exit 90, South Carolina, USA"
25,-81.51908999999995,31.224800000000073,70.09,"I-385, exit 36b, South Carolina, USA"
26,"-82.29132000000001,-82.29132000000001,-82.29132000000001,-82.29699900000003,-82.29132000000001,-82.29699900000003,-82.34783625526657,-82.0372211530416,-82.0372211530416,-82.40010999999998,-82.40010999999998,-82.40010999999998","34.82367300000001,34.82367300000001,34.82367300000001,34.83312300000001,34.82367300000001,34.83312300000001,34.830563795281634,34.73986978958008,34.73986978958008,34.84827000000007,34.84827000000007,34.84827000000007","99.67,97.19,99.6,99.34,98.06,99.22,96.79,97.23,96.89,87.69,80.8,84.76","I-385 & SC 146, greenville, South Carolina, USA,I-385 & SC 146, woodruff, South Carolina, USA,I-385 & SC 146, South Carolina, USA,I-385 & I-85, greenville, South Carolina, USA,I-385 & I-85, woodruff, South Carolina, USA,I-385 & I-85, South Carolina, USA,I-385, exit 51a-sc146-woodruff, greenville, South Carolina, USA,I-385, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,I-385, exit 51a-sc146-woodruff, South Carolina, USA,I-385, exit 51b-i385s-greenville, greenville, South Carolina, USA,I-385, exit 51b-i385s-greenville, woodruff, South Carolina, USA,I-385, exit 51b-i385s-greenville, South Carolina, USA"
27,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
28,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
29,"-81.02214999999995,-82.54059999999998","35.25746000000004,34.67277000000007","94.57,95.44","I-85, exit 27, South Carolina, USA,I-85, exit 32, South Carolina, USA"
30,"-81.05863999999997,-82.24243999999999","33.92982000000006,34.70714000000004","87.39,75.16","I-26, exit 1, South Carolina, USA,I-26, exit 5, South Carolina, USA"
31,"-81.02214999999995,-82.54059999999998","35.25746000000004,34.67277000000007","94.57,95.44","I-85, exit 27, South Carolina, USA,I-85, exit 32, South Carolina, USA"
32,-82.47638999999998,34.75579000000005,95.27,"I-85, exit 39, South Carolina, USA"
33,-80.58519999999999,35.46851000000004,84.78,"I-85, exit 60, South Carolina, USA"
34,"-81.92012746812033,-81.92012746812033,-82.9912815,-82.9912815,-81.86506344148779,-80.9639924300156,-81.93493999999998,-79.94611727632054,-81.86506344148779,-81.86506344148779,-81.93493999999998,-79.94611727632054","34.9934221839896,34.9934221839896,34.500906,34.500906,35.029418396011906,35.03012706998441,34.94838000000004,32.79849526464846,35.029418396011906,35.029418396011906,34.94838000000004,32.79849526464846","99.42,99.27,95.18,97.61,90.96,93.28,88.42,86.6,96.8,95.76,90,88.81","I-85 & 191-bryant rd-spartan burg, spartanburg, South Carolina, USA,I-85 & 191-bryant rd-spartan burg, South Carolina, USA,I-85 & 2 l fort, spartanburg, South Carolina, USA,I-85 & 2 l fort, South Carolina, USA,I-85 & l fort, spartanburg, South Carolina, USA,I-85 & l fort, South Carolina, USA,I-85 & nb: at road, spartanburg, South Carolina, USA,I-85 & nb: at road, South Carolina, USA,I-85 & rd-spartan burg, spartanburg, South Carolina, USA,I-85 & rd-spartan burg, South Carolina, USA,I-85 & at road, spartanburg, South Carolina, USA,I-85 & at road, South Carolina, USA"
35,"-80.56264999999996,-98.14805999999999","35.501220000000046,28.49377000000004","94.33,70.06","I-85, exit 63, South Carolina, USA,I-85, exit 69, South Carolina, USA"
36,-80.85135999999994,34.096870000000024,85.92,"I-85, exit 80, South Carolina, USA"
37,-80.85135999999994,34.096870000000024,85.92,"I-85, exit 80, South Carolina, USA"
38,"-81.868302,-81.868302,-86.59645999999998,-79.72924999999998","34.511472,34.511472,34.72593000000006,35.30224000000004","99.34,99.22,63.38,84.98","I-385 & I-26, clinton, South Carolina, USA,I-385 & I-26, South Carolina, USA,I-385, exit 44, clinton, South Carolina, USA,I-385, exit 44, South Carolina, USA"
39,-80.02702999999997,32.87298000000004,84.21,"I-385, exit 16, South Carolina, USA"
40,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
41,-82.21826999999996,34.87475000000006,92.36,"I-85, exit 57, South Carolina, USA"
42,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
43,-80.95736999999997,35.05794000000003,92.63,"I-77, exit 88, South Carolina, USA"
44,-80.95736999999997,35.05794000000003,92.63,"I-77, exit 88, South Carolina, USA"
45,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
46,"-81.05863999999997,-82.24243999999999","33.92982000000006,34.70714000000004","87.39,75.16","I-26, exit 1, South Carolina, USA,I-26, exit 5, South Carolina, USA"
47,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
48,-78.83749999999998,35.71726000000007,87.2,"I-85, exit 95, South Carolina, USA"
49,-78.83749999999998,35.71726000000007,87.2,"I-85, exit 95, South Carolina, USA"
50,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
51,"-81.51908999999995,-74.96863999999994","31.224800000000073,39.93268000000006","70.09,63.45","I-385, exit 36b, South Carolina, USA,I-385, exit 36a, South Carolina, USA"
52,"-81.13036999999997,-76.69375999999994","35.26443000000006,39.97213000000005","93.47,69.02","I-85, exit 21, South Carolina, USA,I-85, exit 19a, South Carolina, USA"
53,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
54,"-82.29699900000003,-82.29699900000003,-82.40010999999998,-82.40010999999998","34.83312300000001,34.83312300000001,34.84827000000007,34.84827000000007","99.34,99.22,87.69,84.76","I-385 & I-85, greenville, South Carolina, USA,I-385 & I-85, South Carolina, USA,I-385, exit 51c-i385n-greenville, greenville, South Carolina, USA,I-385, exit 51c-i385n-greenville, South Carolina, USA"
55,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
56,"-80.85424999999998,-81.95494999999994","35.27132000000006,34.749810000000025","80.94,85.7","I-385, exit 37, South Carolina, USA,I-385, exit 35, South Carolina, USA"
57,"-80.75403999999997,-81.81069999999994","34.140040000000056,35.04659000000004","84.17,95.35","I-85, exit 87, South Carolina, USA,I-85, exit 83, South Carolina, USA"
58,"-81.05863999999997,-82.24243999999999","33.92982000000006,34.70714000000004","87.39,75.16","I-26, exit 1, South Carolina, USA,I-26, exit 5, South Carolina, USA"
59,"-81.02214999999995,-82.54059999999998","35.25746000000004,34.67277000000007","94.57,95.44","I-85, exit 27, South Carolina, USA,I-85, exit 32, South Carolina, USA"
60,-81.81069999999994,35.04659000000004,95.35,"I-85, exit 83, South Carolina, USA"
61,-98.14805999999999,28.49377000000004,70.06,"I-85, exit 69, South Carolina, USA"
62,"-81.868302,-81.868302","34.511472,34.511472","99.34,99.22","I-385 & I-26, clinton, South Carolina, USA,I-385 & I-26, South Carolina, USA"
63,-80.75403999999997,34.140040000000056,84.17,"I-85, exit 87, South Carolina, USA"
64,-80.75403999999997,34.140040000000056,84.17,"I-85, exit 87, South Carolina, USA"
65,-80.02702999999997,32.87298000000004,84.21,"I-385, exit 16, South Carolina, USA"
66,-80.75403999999997,34.140040000000056,84.17,"I-85, exit 87, South Carolina, USA"
67,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,89.45,74.71,86.16,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 54, greenville, South Carolina, USA,SC 146, exit 54, woodruff, South Carolina, USA,SC 146, exit 54, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
68,"-81.0484695,-80.95922682846005,-80.53614386729298,-79.94606616475669","33.929460000000006,35.04590625795963,33.190910794534005,32.7985202167505","96.76,94.95,87.37,84.69","I-77 & 2 r heights, South Carolina, USA,I-77 & r heights, South Carolina, USA,I-77 & nc street, South Carolina, USA,I-77 & at nc street, South Carolina, USA"
69,"-80.53614386729298,-79.94606616475669","33.190910794534005,32.7985202167505","87.37,84.69","I-77 & nc street, South Carolina, USA,I-77 & at nc street, South Carolina, USA"
70,"-80.53614386729298,-79.06915535209555,-79.87839999999994,-80.95922682846005,-79.94606616475669,-79.87839999999994","33.190910794534005,34.11356931435762,33.52347000000003,35.04590625795963,32.7985202167505,33.52347000000003","87.37,90.52,86.67,94.95,84.69,90.77","I-77 & nc street, South Carolina, USA,I-77 & line r heights, South Carolina, USA,I-77 & line rht lane, South Carolina, USA,I-77 & r heights, South Carolina, USA,I-77 & at nc street, South Carolina, USA,I-77 & rht lane, South Carolina, USA"
71,-78.38958999999994,35.45747000000006,84.85,"I-77, exit 90, South Carolina, USA"
72,-78.38958999999994,35.45747000000006,84.85,"I-77, exit 90, South Carolina, USA"
73,"-79.81724999999994,-80.60414999999995","35.59454000000005,33.19840000000005","80.68,86","I-85, exit 66, South Carolina, USA,I-85, exit 77, South Carolina, USA"
74,"-82.29699900000003,-82.29699900000003,-82.40010999999998,-82.40010999999998","34.83312300000001,34.83312300000001,34.84827000000007,34.84827000000007","99.34,99.22,87.69,84.76","I-385 & I-85, greenville, South Carolina, USA,I-385 & I-85, South Carolina, USA,I-385, exit 51c-i385n-greenville, greenville, South Carolina, USA,I-385, exit 51c-i385n-greenville, South Carolina, USA"
75,"-82.29699900000003,-82.29699900000003,-82.40010999999998,-82.40010999999998","34.83312300000001,34.83312300000001,34.84827000000007,34.84827000000007","99.34,99.22,87.69,84.76","I-385 & I-85, greenville, South Carolina, USA,I-385 & I-85, South Carolina, USA,I-385, exit 51c-i385n-greenville, greenville, South Carolina, USA,I-385, exit 51c-i385n-greenville, South Carolina, USA"
76,-82.26399999999995,34.85725000000008,93.95,"I-85, exit 54, South Carolina, USA"
77,"-82.29699900000003,-82.29699900000003,-82.40010999999998,-82.40010999999998","34.83312300000001,34.83312300000001,34.84827000000007,34.84827000000007","99.34,99.22,87.69,84.76","I-385 & I-85, greenville, South Carolina, USA,I-385 & I-85, South Carolina, USA,I-385, exit 51c-i385n-greenville, greenville, South Carolina, USA,I-385, exit 51c-i385n-greenville, South Carolina, USA"
78,-82.26399999999995,34.85725000000008,93.95,"I-85, exit 54, South Carolina, USA"
79,-80.60414999999995,33.19840000000005,86,"I-85, exit 77, South Carolina, USA"
80,"-81.868302,-81.868302","34.511472,34.511472","99.34,99.22","I-385 & I-26, clinton, South Carolina, USA,I-385 & I-26, South Carolina, USA"
81,-82.70769999999999,34.57376000000005,79.81,"I-26, exit 19b, South Carolina, USA"
82,-81.84954999999997,33.60423000000003,83.97,"I-85, exit 11, South Carolina, USA"
83,-78.83749999999998,35.71726000000007,87.2,"I-85, exit 95, South Carolina, USA"
84,-78.83749999999998,35.71726000000007,87.2,"I-85, exit 95, South Carolina, USA"
85,"-81.868302,-81.868302","34.511472,34.511472","99.34,99.22","I-385 & I-26, clinton, South Carolina, USA,I-385 & I-26, South Carolina, USA"
86,-80.75403999999997,34.140040000000056,84.17,"I-85, exit 87, South Carolina, USA"
87,-81.84954999999997,33.60423000000003,83.97,"I-85, exit 11, South Carolina, USA"
88,-81.95494999999994,34.749810000000025,85.7,"I-385, exit 35, South Carolina, USA"
89,-78.38958999999994,35.45747000000006,84.85,"I-77, exit 90, South Carolina, USA"
90,-78.38958999999994,35.45747000000006,84.85,"I-77, exit 90, South Carolina, USA"
91,-80.85424999999998,35.27132000000006,80.94,"I-385, exit 37, South Carolina, USA"
92,-80.85424999999998,35.27132000000006,80.94,"I-385, exit 37, South Carolina, USA"
93,-81.84954999999997,33.60423000000003,83.97,"I-85, exit 11, South Carolina, USA"
94,-82.33542999999997,34.72883000000007,83.9,"I-85, exit 4, South Carolina, USA"
95,"-81.868302,-81.868302","34.511472,34.511472","99.34,99.22","I-385 & I-26, clinton, South Carolina, USA,I-385 & I-26, South Carolina, USA"
96,-81.452331,35.164457999999996,99.6,"US 29 & I-85, South Carolina, USA"
97,-81.452331,35.164457999999996,99.6,"US 29 & I-85, South Carolina, USA"
98,-79.78213999999997,35.45487000000003,87.03,"I-85, exit 56, South Carolina, USA"
99,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
