,x,y,match_scores,matched_addresses
34,None,None,None,None
35,None,None,None,None
36,None,None,None,None
37,None,None,None,None
38,None,None,None,None
39,None,None,None,None
40,"-78.89643999999998,-82.3047885,-77.34788099999999,-77.34788099999999,-78.959997,-78.959997,-78.959997,-78.959997,-78.95285806411727,-79.00355728718408,-78.89643999999998,-77.34788099999999,-78.959997,-78.959997,-82.3047885,-82.3047885","35.995420000000024,35.6194575,34.66230300000001,34.66230300000001,35.90397899999999,35.90397899999999,35.90397899999999,35.90397899999999,35.92627553205863,35.714456957106364,35.995420000000024,34.66230300000001,35.90397899999999,35.90397899999999,35.6194575,35.6194575","88,86.52,95.72,97.58,99.18,99.02,90.92,89.39,92.32,93.08,88.39,90.56,99.67,99.61,95.81,97.42","I-40 & #durham on highway, durham, North Carolina, USA,I-40 & #durham on highway, North Carolina, USA,I-40 & h way, durham, North Carolina, USA,I-40 & h way, North Carolina, USA,I-40 & hope valley, durham, North Carolina, USA,I-40 & hope valley, North Carolina, USA,I-40 & between hope valley, durham, North Carolina, USA,I-40 & between hope valley, North Carolina, USA,I-40 & vly road, durham, North Carolina, USA,I-40 & vly road, North Carolina, USA,I-40 & on h way, durham, North Carolina, USA,I-40 & on h way, North Carolina, USA,I-40 & hope vly road, durham, North Carolina, USA,I-40 & hope vly road, North Carolina, USA,I-40 & on highway, durham, North Carolina, USA,I-40 & on highway, North Carolina, USA"
41,None,None,None,None
42,-78.0356385,35.32815000000001,99.6,"US 13 & US 117, North Carolina, USA"
43,None,None,None,None
44,None,None,None,None
45,None,None,None,None
46,None,None,None,None
47,"-78.96322175648436,-78.96322175648436,-78.96322175648436,-78.9166125,-79.08274999999998,-78.7119161514481,-78.968322,-78.96322175648436,-81.22666600511118,-78.9166125,-79.08274999999998,-78.7119161514481,-78.95367000000003,-78.95367000000003,-78.95367000000003,-78.9621267962262,-79.08708949266286,-78.96322175648436,-78.95367000000003,-78.95367000000003,-78.95367000000003,-78.9166125,-79.08274999999998,-79.17765800518649,-78.95367000000003,-78.95367000000003,-78.95367000000003,-79.0088715,-79.135002,-81.408951","36.03175256682413,36.03175256682413,36.03175256682413,36.025335000000005,35.91846000000004,35.88074157814876,36.035199,36.03175256682413,35.653712347715064,36.025335000000005,35.91846000000004,35.88074157814876,36.025443000000024,36.025443000000024,36.025443000000024,36.03084318138631,35.92187750439539,36.03175256682413,36.025443000000024,36.025443000000024,36.025443000000024,36.025335000000005,35.91846000000004,35.86219183703662,36.025443000000024,36.025443000000024,36.025443000000024,36.03836700000001,36.061704000000006,35.18316900000001","99.67,97.06,99.61,82.83,86.64,89.09,87.02,88.86,86.18,85.12,88.63,94,99.67,96.83,99.61,92.71,91.32,91.31,99.18,95.86,99.02,87.82,90.92,93.33,98.61,95.46,98.34,96.26,96.59,95.88","I-85 & hillsborough road, durham, North Carolina, USA,I-85 & hillsborough road, hillsborough, North Carolina, USA,I-85 & hillsborough road, North Carolina, USA,I-85 & alt sprague road, durham, North Carolina, USA,I-85 & alt sprague road, hillsborough, North Carolina, USA,I-85 & alt sprague road, North Carolina, USA,I-85 & exit ramp, durham, North Carolina, USA,I-85 & exit ramp, hillsborough, North Carolina, USA,I-85 & exit ramp, North Carolina, USA,I-85 & sprague road, durham, North Carolina, USA,I-85 & sprague road, hillsborough, North Carolina, USA,I-85 & sprague road, North Carolina, USA,I-85 & cole mill road, durham, North Carolina, USA,I-85 & cole mill road, hillsborough, North Carolina, USA,I-85 & cole mill road, North Carolina, USA,I-85 & between hillsborough road, durham, North Carolina, USA,I-85 & between hillsborough road, hillsborough, North Carolina, USA,I-85 & between hillsborough road, North Carolina, USA,I-85 & cole mill, durham, North Carolina, USA,I-85 & cole mill, hillsborough, North Carolina, USA,I-85 & cole mill, North Carolina, USA,I-85 & mill road, durham, North Carolina, USA,I-85 & mill road, hillsborough, North Carolina, USA,I-85 & mill road, North Carolina, USA,I-85 & on cole mill, durham, North Carolina, USA,I-85 & on cole mill, hillsborough, North Carolina, USA,I-85 & on cole mill, North Carolina, USA,I-85 & 85 exit ramp, durham, North Carolina, USA,I-85 & 85 exit ramp, hillsborough, North Carolina, USA,I-85 & 85 exit ramp, North Carolina, USA"
48,None,None,None,None
49,"-78.49612301684357,-78.1797732293267,-78.27046309520492,-78.19015999999993,-78.19015999999993,-78.19015999999993","35.20946955704083,34.9880653707882,35.03474018592397,35.12073000000004,35.12073000000004,35.12073000000004","90.84,91.77,92.5,75.71,71.53,84.22","NC 403 & I-95, benson, North Carolina, USA,NC 403 & I-95, wilmington, North Carolina, USA,NC 403 & I-95, North Carolina, USA,NC 403, exit 328, benson, North Carolina, USA,NC 403, exit 328, wilmington, North Carolina, USA,NC 403, exit 328, North Carolina, USA"
50,None,None,None,None
51,None,None,None,None
52,None,None,None,None
53,None,None,None,None
54,None,None,None,None
55,"-78.96322175648436,-78.96322175648436,-78.96322175648436,-78.9166125,-79.08274999999998,-78.7119161514481,-78.9166125,-79.08274999999998,-78.7119161514481,-78.95367000000003,-78.95367000000003,-78.95367000000003,-78.9621267962262,-79.08708949266286,-78.96322175648436,-78.95367000000003,-78.95367000000003,-78.95367000000003,-78.9166125,-79.08274999999998,-79.17765800518649,-78.95367000000003,-78.95367000000003,-78.95367000000003","36.03175256682413,36.03175256682413,36.03175256682413,36.025335000000005,35.91846000000004,35.88074157814876,36.025335000000005,35.91846000000004,35.88074157814876,36.025443000000024,36.025443000000024,36.025443000000024,36.03084318138631,35.92187750439539,36.03175256682413,36.025443000000024,36.025443000000024,36.025443000000024,36.025335000000005,35.91846000000004,35.86219183703662,36.025443000000024,36.025443000000024,36.025443000000024","99.67,97.06,99.61,82.83,86.64,89.09,85.12,88.63,94,99.67,96.83,99.61,92.71,91.32,91.31,99.18,95.86,99.02,87.82,90.92,93.33,98.61,95.46,98.34","I-85 & hillsborough road, durham, North Carolina, USA,I-85 & hillsborough road, hillsborough, North Carolina, USA,I-85 & hillsborough road, North Carolina, USA,I-85 & alt sprague road, durham, North Carolina, USA,I-85 & alt sprague road, hillsborough, North Carolina, USA,I-85 & alt sprague road, North Carolina, USA,I-85 & sprague road, durham, North Carolina, USA,I-85 & sprague road, hillsborough, North Carolina, USA,I-85 & sprague road, North Carolina, USA,I-85 & cole mill road, durham, North Carolina, USA,I-85 & cole mill road, hillsborough, North Carolina, USA,I-85 & cole mill road, North Carolina, USA,I-85 & between hillsborough road, durham, North Carolina, USA,I-85 & between hillsborough road, hillsborough, North Carolina, USA,I-85 & between hillsborough road, North Carolina, USA,I-85 & cole mill, durham, North Carolina, USA,I-85 & cole mill, hillsborough, North Carolina, USA,I-85 & cole mill, North Carolina, USA,I-85 & mill road, durham, North Carolina, USA,I-85 & mill road, hillsborough, North Carolina, USA,I-85 & mill road, North Carolina, USA,I-85 & on cole mill, durham, North Carolina, USA,I-85 & on cole mill, hillsborough, North Carolina, USA,I-85 & on cole mill, North Carolina, USA"
56,None,None,None,None
57,None,None,None,None
58,None,None,None,None
59,None,None,None,None
60,"-78.85122750000001,-78.85122750000001,-78.9166125,-78.916851,-78.940767107035,-78.9901833850721,-78.9358815,-78.9358815,-78.9358815,-78.9358815,-78.9358815,-78.9358815,-78.9166125,-78.916851,-78.85122750000001,-78.85122750000001,-78.9358815,-78.9358815,-78.85122750000001,-78.85122750000001,-78.9166125,-78.916851,-78.85122750000001,-78.85122750000001,-78.940767107035,-78.9901833850721,-78.9166125,-78.916851","36.025749,36.025749,36.025335000000005,36.025101,36.0220709779648,34.62649098812525,36.028547999999994,36.028548,36.028547999999994,36.028548,36.028547999999994,36.028548,36.025335000000005,36.025101,36.025749,36.025749,36.028547999999994,36.028548,36.025749,36.025749,36.025335000000005,36.025101,36.025749,36.025749,36.0220709779648,34.62649098812525,36.025335000000005,36.025101","91.62,90.32,94.67,93.52,97.16,94.19,99.67,99.61,99.18,99.02,98.64,98.38,95.84,95.08,99.35,99.22,99.19,99.04,89.25,87.13,99.67,99.61,86.19,83.7,97.16,94.19,99.18,99.02","I-85 & between club boulevard, durham, North Carolina, USA,I-85 & between club boulevard, North Carolina, USA,I-85 & alt: b road, durham, North Carolina, USA,I-85 & alt: b road, North Carolina, USA,I-85 & sprunt avenue, durham, North Carolina, USA,I-85 & sprunt avenue, North Carolina, USA,I-85 & hillandale road, durham, North Carolina, USA,I-85 & hillandale road, North Carolina, USA,I-85 & hillan dale, durham, North Carolina, USA,I-85 & hillan dale, North Carolina, USA,I-85 & on hillan dale, durham, North Carolina, USA,I-85 & on hillan dale, North Carolina, USA,I-85 & alt: broad street, durham, North Carolina, USA,I-85 & alt: broad street, North Carolina, USA,I-85 & club boulevard, durham, North Carolina, USA,I-85 & club boulevard, North Carolina, USA,I-85 & on hillandale road, durham, North Carolina, USA,I-85 & on hillandale road, North Carolina, USA,I-85 & between club, durham, North Carolina, USA,I-85 & between club, North Carolina, USA,I-85 & broad street, durham, North Carolina, USA,I-85 & broad street, North Carolina, USA,I-85 & ave between club, durham, North Carolina, USA,I-85 & ave between club, North Carolina, USA,I-85 & & sprunt avenue, durham, North Carolina, USA,I-85 & & sprunt avenue, North Carolina, USA,I-85 & b road, durham, North Carolina, USA,I-85 & b road, North Carolina, USA"
61,None,None,None,None
62,None,None,None,None
63,None,None,None,None
64,None,None,None,None
65,None,None,None,None
66,"-78.49348892374344,-78.67748999999998,-78.51910217580094,-78.5079405,-78.5079405,-78.5079405,-78.5079405,-78.5079405,-78.5079405,-78.49348892374344,-78.67748999999998,-79.18541791299998,-78.4983915,-78.4983915,-78.4983915,-78.49348892374344,-78.67748999999998,-81.34252153373104,-78.510132,-78.67748999999998,-79.18541791299998,-78.4983915,-78.67748999999998,-78.4983915,-78.510132,-78.4983915,-76.75343774999999,-78.4983915,-78.4983915,-78.4983915","35.2439917460125,35.216720000000066,34.92736553878697,35.30954700000001,35.30954700000001,35.30954700000001,35.30954700000001,35.30954700000001,35.30954700000001,35.2439917460125,35.216720000000066,35.53934433500007,35.296659000000005,35.296659000000005,35.296659000000005,35.2439917460125,35.216720000000066,35.20175658549467,34.97066100000001,35.216720000000066,35.53934433500007,35.296659000000005,35.216720000000066,35.296659000000005,34.97066100000001,35.296659000000005,34.85825550000001,35.296659000000005,35.296659000000005,35.296659000000005","95.17,88.39,90.4,100,92.11,100,100,98.29,100,92.34,85.88,85.71,99.5,97.79,99.41,93.23,86.67,88.89,85.84,80,78.46,91.21,85.45,90.25,94.21,83.86,87.75,100,98.46,100","NC 242 & h way, dunn, North Carolina, USA,NC 242 & h way, godwin, North Carolina, USA,NC 242 & h way, North Carolina, USA,NC 242 & and bear road, dunn, North Carolina, USA,NC 242 & and bear road, godwin, North Carolina, USA,NC 242 & and bear road, North Carolina, USA,NC 242 & bear road, dunn, North Carolina, USA,NC 242 & bear road, godwin, North Carolina, USA,NC 242 & bear road, North Carolina, USA,NC 242 & alt: h way, dunn, North Carolina, USA,NC 242 & alt: h way, godwin, North Carolina, USA,NC 242 & alt: h way, North Carolina, USA,NC 242 & godwin lake, dunn, North Carolina, USA,NC 242 & godwin lake, godwin, North Carolina, USA,NC 242 & godwin lake, North Carolina, USA,NC 242 & lk road, dunn, North Carolina, USA,NC 242 & lk road, godwin, North Carolina, USA,NC 242 & lk road, North Carolina, USA,NC 242 & flooding: alt: highway, dunn, North Carolina, USA,NC 242 & flooding: alt: highway, godwin, North Carolina, USA,NC 242 & flooding: alt: highway, North Carolina, USA,NC 242 & between godwin lake, dunn, North Carolina, USA,NC 242 & between godwin lake, godwin, North Carolina, USA,NC 242 & between godwin lake, North Carolina, USA,NC 242 & alt: highway, dunn, North Carolina, USA,NC 242 & alt: highway, godwin, North Carolina, USA,NC 242 & alt: highway, North Carolina, USA,NC 242 & godwin lk road, dunn, North Carolina, USA,NC 242 & godwin lk road, godwin, North Carolina, USA,NC 242 & godwin lk road, North Carolina, USA"
67,None,None,None,None
68,"-78.15413630211816,-78.66669784079957,-66.00620551827393","35.92388102640822,35.202680824637454,18.428122564555192","95.88,96.5,92.16","US 64 & NC 82, nash county, North Carolina, USA,US 64 & NC 82, cumberland county, North Carolina, USA,US 64 & NC 82, North Carolina, USA"
69,-78.0356385,35.32815000000001,99.6,"US 13 & US 117, North Carolina, USA"
70,None,None,None,None
71,"-78.44313999999997,-78.44313999999997,-78.44313999999997","35.327780000000075,35.327780000000075,35.327780000000075","90.58,66.26,86.78","I-140, exit 334, johnston county, North Carolina, USA,I-140, exit 334, wilmington, North Carolina, USA,I-140, exit 334, North Carolina, USA"
72,None,None,None,None
73,None,None,None,None
74,None,None,None,None
75,None,None,None,None
76,None,None,None,None
77,None,None,None,None
78,"-79.40200725,-79.40200725,-79.40200725,-79.40200725,-79.415712,-79.415712","35.227323,35.227323,35.227323,35.227323,35.262792000000005,35.262792000000005","89.17,99.41,90.79,100,100,100","NC 22 & between air port, North Carolina, USA,NC 22 & air port, North Carolina, USA,NC 22 & between airport road, North Carolina, USA,NC 22 & airport road, North Carolina, USA,NC 22 & mccaskill road, North Carolina, USA,NC 22 & and mccaskill road, North Carolina, USA"
79,"-78.66669784079957,-66.00620551827393","35.202680824637454,18.428122564555192","96.5,92.16","US 64 & NC 82, cumberland county, North Carolina, USA,US 64 & NC 82, North Carolina, USA"
80,None,None,None,None
81,"-78.80556999999999,-79.28199999999998","35.89468000000005,34.51977000000005","86.69,85.31","I-440, exit 2, raleigh, North Carolina, USA,I-440, exit 2, North Carolina, USA"
82,None,None,None,None
83,None,None,None,None
84,None,None,None,None
85,None,None,None,None
86,"-78.66669784079957,-66.00620551827393","35.202680824637454,18.428122564555192","96.5,92.16","US 64 & NC 82, cumberland county, North Carolina, USA,US 64 & NC 82, North Carolina, USA"
87,None,None,None,None
88,None,None,None,None
89,None,None,None,None
90,None,None,None,None
91,None,None,None,None
92,None,None,None,None
93,None,None,None,None
94,None,None,None,None
95,"-78.87726999999995,-81.92390812754812,-78.79590502089022,-77.89234148274126,-78.87726999999995,-81.22677501902214,-79.0059915,-81.92390812754812,-78.79590502089022,-77.89234148274126,-79.0059915,-81.22677501902214","35.05534000000006,35.34835721329034,35.05885583005986,35.94525631555806,35.05534000000006,35.653712774384,34.670331000000004,35.34835721329034,35.05885583005986,35.94525631555806,34.670331000000004,35.653712774384","84.35,82.35,86.44,92.25,87.32,84.29,88.86,93.33,89.63,97.5,90.99,88.39","I-95 & through mo street, fayetteville, North Carolina, USA,I-95 & through mo street, North Carolina, USA,I-95 & from rocky mount, fayetteville, North Carolina, USA,I-95 & from rocky mount, North Carolina, USA,I-95 & from roc key, fayetteville, North Carolina, USA,I-95 & from roc key, North Carolina, USA,I-95 & mo street, fayetteville, North Carolina, USA,I-95 & mo street, North Carolina, USA,I-95 & rocky mount, fayetteville, North Carolina, USA,I-95 & rocky mount, North Carolina, USA,I-95 & roc key, fayetteville, North Carolina, USA,I-95 & roc key, North Carolina, USA"
96,None,None,None,None
97,"-78.66669784079957,-66.00620551827393","35.202680824637454,18.428122564555192","96.5,92.16","US 64 & NC 82, cumberland county, North Carolina, USA,US 64 & NC 82, North Carolina, USA"
98,"-78.66669784079957,-66.00620551827393","35.202680824637454,18.428122564555192","96.5,92.16","US 64 & NC 82, cumberland county, North Carolina, USA,US 64 & NC 82, North Carolina, USA"
99,None,None,None,None
