,x,y,match_scores,matched_addresses
20,"-81.378522,-81.378522,-81.128151,-81.71155351499993,-82.8196605,-81.4740795,-81.128151,-81.71155351499993,-81.378522,-80.2805233189567,-82.84896,-82.42591949999999,-80.1526995,-80.1526995,-81.363204,-81.3631995,-82.79933999999997,-81.63437418124894,-81.3887234261137,-81.54538257146999,-81.28856079867211,-82.11419997388782,-81.3887234261137,-81.38159268117977","28.712979000000004,28.712979000000004,28.642877999999996,28.762619752000035,27.864616500000007,28.42571699841508,28.642877999999996,28.762619752000035,28.712979000000004,25.9600145040065,27.882558000000003,27.964539000000002,26.117046000000006,26.117046000000006,28.756116000000002,28.756107,27.840270000000032,28.139782556442103,28.69246589628921,28.33268181066976,28.668969345742354,29.186960044434038,28.69246589628921,28.556115964887645","99.66,99.61,86.79,84.35,93.13,94.17,89.4,86.67,93.84,95.38,94.44,96.46,93.75,96.42,99.33,99.22,85.71,87.59,97.6,96.7,94.19,90.55,96.67,95.61","I-4 & ee williamson road, seminole, Florida, USA,I-4 & ee williamson road, Florida, USA,I-4 & up until lake, seminole, Florida, USA,I-4 & up until lake, Florida, USA,I-4 & w estate, seminole, Florida, USA,I-4 & w estate, Florida, USA,I-4 & until lake, seminole, Florida, USA,I-4 & until lake, Florida, USA,I-4 & williamson road, seminole, Florida, USA,I-4 & williamson road, Florida, USA,I-4 & 2 le fort, seminole, Florida, USA,I-4 & 2 le fort, Florida, USA,I-4 & le fort, seminole, Florida, USA,I-4 & le fort, Florida, USA,I-4 & lake mary boulevard, seminole, Florida, USA,I-4 & lake mary boulevard, Florida, USA,I-4 & we street, seminole, Florida, USA,I-4 & we street, Florida, USA,I-4 & i-4 w estate, seminole, Florida, USA,I-4 & i-4 w estate, Florida, USA,I-4 & mary boulevard, seminole, Florida, USA,I-4 & mary boulevard, Florida, USA,I-4 & i-4 we street, seminole, Florida, USA,I-4 & i-4 we street, Florida, USA"
21,"-81.35705684560111,-82.26287893254093","28.66370579976697,26.89881735968617","83.99,88.42","I-4, mile marker 96, seminole, Florida, USA,I-4, mile marker 96, Florida, USA"
22,"-81.378522,-81.378522,-82.79933999999997,-84.27911999999998,-82.79933999999997,-81.63437418124894,-82.8196605,-81.4740795,-81.378522,-80.2805233189567,-82.84896,-82.42591949999999,-80.1526995,-80.1526995,-82.79933999999997,-81.63437418124894,-81.3887234261137,-81.54538257146999,-81.3887234261137,-81.38159268117977","28.712979000000004,28.712979000000004,27.840270000000032,30.587300000000027,27.840270000000032,28.139782556442103,27.864616500000007,28.42571699841508,28.712979000000004,25.9600145040065,27.882558000000003,27.964539000000002,26.117046000000006,26.117046000000006,27.840270000000032,28.139782556442103,28.69246589628921,28.33268181066976,28.69246589628921,28.556115964887645","99.66,99.61,80.57,80.94,85.71,93.54,93.13,94.17,93.84,95.38,94.44,96.46,93.75,96.42,85.71,87.59,97.6,96.7,96.67,95.61","I-4 & ee williamson road, seminole, Florida, USA,I-4 & ee williamson road, Florida, USA,I-4 & blocked la street, seminole, Florida, USA,I-4 & blocked la street, Florida, USA,I-4 & la street, seminole, Florida, USA,I-4 & la street, Florida, USA,I-4 & w estate, seminole, Florida, USA,I-4 & w estate, Florida, USA,I-4 & williamson road, seminole, Florida, USA,I-4 & williamson road, Florida, USA,I-4 & 2 le fort, seminole, Florida, USA,I-4 & 2 le fort, Florida, USA,I-4 & le fort, seminole, Florida, USA,I-4 & le fort, Florida, USA,I-4 & we street, seminole, Florida, USA,I-4 & we street, Florida, USA,I-4 & i-4 w estate, seminole, Florida, USA,I-4 & i-4 w estate, Florida, USA,I-4 & i-4 we street, seminole, Florida, USA,I-4 & i-4 we street, Florida, USA"
23,"-81.5044725,-81.5044725","28.37744999999998,28.37744999999998","97.01,99.6","I-4 & SR 535, apopka, Florida, USA,I-4 & SR 535, Florida, USA"
24,"-81.5044725,-81.5044725","28.37744999999998,28.37744999999998","97.01,99.6","I-4 & SR 535, apopka, Florida, USA,I-4 & SR 535, Florida, USA"
25,"-80.66241838944147,-80.84354999999994","28.350636895504138,28.50750000000005","98.24,83.07","SR 528 & I-4, Florida, USA,SR 528, exit 72, Florida, USA"
26,"-84.27911999999998,-81.55960835225501,-81.63437418124894,-81.35450999999995,-81.35450999999995,-82.54218971701756,-82.54218971701756,-81.73132999999996","30.587300000000027,28.557156158630242,28.139782556442103,28.867770000000064,28.867770000000064,28.142278438333243,28.142278438333243,28.042710000000056","78.55,96.53,86.54,89.07,90.45,77.17,86.75,82.23","SR 429 & blocked la street, Florida, USA,SR 429 & toll plaza, Florida, USA,SR 429 & la street, Florida, USA,SR 429 & 2 le fort, Florida, USA,SR 429 & le fort, Florida, USA,SR 429 & updated: emergency road, Florida, USA,SR 429 & emergency road, Florida, USA,SR 429 & at toll plaza, Florida, USA"
27,-81.35592629569857,28.66880544428143,87.66,"I-75, mile marker 372, Florida, USA"
28,"-84.27911999999998,-81.63437418124894,-82.47819999999996,-81.31424849999999,-82.72731029569856,-81.31424849999999,-82.47819999999996,-106.89688575","30.587300000000027,28.139782556442103,27.972300000000075,28.539665624999998,30.268421353921582,28.539665624999998,27.972300000000075,34.10157600000001","78.55,86.54,88.79,93.02,84.17,93.02,87.6,95.2","SR 408 & blocked la street, Florida, USA,SR 408 & la street, Florida, USA,SR 408 & rig heights, Florida, USA,SR 408 & at mercado avenue, Florida, USA,SR 408 & ea street, Florida, USA,SR 408 & mercado avenue, Florida, USA,SR 408 & 2 rig heights, Florida, USA,SR 408 & sr-408 ea street, Florida, USA"
29,-80.72035999999997,28.236330000000066,93.82,"I-95, exit 191, Florida, USA"
30,-80.72035999999997,28.236330000000066,93.82,"I-95, exit 191, Florida, USA"
31,-80.72035999999997,28.236330000000066,93.82,"I-95, exit 191, Florida, USA"
32,-80.72035999999997,28.236330000000066,93.82,"I-95, exit 191, Florida, USA"
33,-80.72035999999997,28.236330000000066,93.82,"I-95, exit 191, Florida, USA"
34,None,None,None,None
35,None,None,None,None
36,"-81.4588785,-81.45270999999997","28.471446,28.47658000000007","99.22,93.88","I-4 & SR 435, Florida, USA,I-4, exit 75, Florida, USA"
37,"-81.4588785,-81.45270999999997","28.471446,28.47658000000007","99.22,93.88","I-4 & SR 435, Florida, USA,I-4, exit 75, Florida, USA"
38,-81.38607999999994,28.52983000000006,94.58,"I-4, exit 82b, Florida, USA"
39,-81.38607999999994,28.52983000000006,94.58,"I-4, exit 82b, Florida, USA"
40,"-81.4588785,-81.45270999999997","28.471446,28.47658000000007","99.22,93.88","I-4 & SR 435, Florida, USA,I-4, exit 75, Florida, USA"
41,-81.37852999999996,28.562320000000057,93.77,"I-4, exit 84, Florida, USA"
42,-81.37852999999996,28.562320000000057,93.77,"I-4, exit 84, Florida, USA"
43,"-81.382509,-81.38236999999998","28.553058000000007,28.547290000000032","99.6,82.2","SR 50 & I-4, Florida, USA,SR 50, exit 83b, Florida, USA"
44,"-81.382509,-81.38236999999998","28.553058000000007,28.547290000000032","99.6,82.2","SR 50 & I-4, Florida, USA,SR 50, exit 83b, Florida, USA"
45,"-81.382509,-81.38236999999998","28.553058000000007,28.547290000000032","99.6,82.2","SR 50 & I-4, Florida, USA,SR 50, exit 83b, Florida, USA"
46,"-81.382509,-81.38236999999998","28.553058000000007,28.547290000000032","99.6,82.2","SR 50 & I-4, Florida, USA,SR 50, exit 83b, Florida, USA"
47,"-81.382509,-81.37852999999996","28.553058000000007,28.562320000000057","99.6,81.35","SR 50 & I-4, Florida, USA,SR 50, exit 84, Florida, USA"
48,-81.47916999999995,28.40554000000003,93.95,"I-4, exit 71, Florida, USA"
49,"-84.27911999999998,-81.55960835225501,-81.63437418124894,-81.35450999999995,-81.35450999999995,-82.54218971701756,-82.54218971701756,-81.73132999999996","30.587300000000027,28.557156158630242,28.139782556442103,28.867770000000064,28.867770000000064,28.142278438333243,28.142278438333243,28.042710000000056","78.55,96.53,86.54,89.07,90.45,77.17,86.75,82.23","SR 429 & blocked la street, Florida, USA,SR 429 & toll plaza, Florida, USA,SR 429 & la street, Florida, USA,SR 429 & 2 le fort, Florida, USA,SR 429 & le fort, Florida, USA,SR 429 & updated: emergency road, Florida, USA,SR 429 & emergency road, Florida, USA,SR 429 & at toll plaza, Florida, USA"
50,None,None,None,None
51,None,None,None,None
52,-82.25752113295624,26.903672538172945,92.42,"SR 417, mile marker 33, Florida, USA"
53,"-80.7428115,-82.41453999999999","28.2924,27.142880000000048","99.22,81.84","SR 519 & I-95, Florida, USA,SR 519, exit 195, Florida, USA"
54,"-84.27911999999998,-81.507222,-81.63437418124894,-84.20353513907227,-80.25115999999997,-106.89688575,-81.35450999999995,-81.35450999999995,-82.72731029569856,-82.72731029569856,-82.72731029569856,-81.41028299999999","30.587300000000027,27.5901665115412,28.139782556442103,41.32289437263612,25.838430000000074,34.10157600000001,28.867770000000064,28.867770000000064,30.268421353921582,30.268421353921582,30.268421353921582,28.540071","78.55,81.81,86.54,93.52,85.95,95.2,90.45,87.8,82.13,84.17,84.17,92.7","SR 408 & blocked la street, Florida, USA,SR 408 & sr-408 w estate, Florida, USA,SR 408 & la street, Florida, USA,SR 408 & church street, Florida, USA,SR 408 & w estate, Florida, USA,SR 408 & sr-408 we street, Florida, USA,SR 408 & le fort, Florida, USA,SR 408 & st le fort, Florida, USA,SR 408 & st left lane, Florida, USA,SR 408 & we street, Florida, USA,SR 408 & left lane, Florida, USA,SR 408 & at church street, Florida, USA"
55,"-81.38622151597633,-81.38454999999999","28.60577202248521,28.59504000000004","99.22,93.73","I-4 & SR 423, Florida, USA,I-4, exit 87, Florida, USA"
56,-82.25752113295624,26.903672538172945,92.42,"SR 417, mile marker 33, Florida, USA"
57,"-84.27911999999998,-81.63437418124894,-81.54712736510078,-82.72719570430142,-81.6208965,-81.35450999999995,-81.6208965,-81.35450999999995","30.587300000000027,28.139782556442103,28.61540964586903,30.268342618674527,28.173231,28.867770000000064,28.173231,28.867770000000064","78.55,86.54,84.27,82.13,88.89,90.45,85.52,87.8","SR 417 & blocked la street, Florida, USA,SR 417 & la street, Florida, USA,SR 417 & left lane, Florida, USA,SR 417 & ln left lane, Florida, USA,SR 417 & valencia lane, Florida, USA,SR 417 & le fort, Florida, USA,SR 417 & at valencia lane, Florida, USA,SR 417 & ln le fort, Florida, USA"
58,-80.17275999999998,26.532730000000072,84.54,"I-4, exit 86, Florida, USA"
59,"-84.27911999999998,-81.63437418124894,-81.54712736510078,-82.72719570430142,-81.6208965,-81.35450999999995,-81.6208965,-81.35450999999995","30.587300000000027,28.139782556442103,28.61540964586903,30.268342618674527,28.173231,28.867770000000064,28.173231,28.867770000000064","78.55,86.54,84.27,82.13,88.89,90.45,85.52,87.8","SR 417 & blocked la street, Florida, USA,SR 417 & la street, Florida, USA,SR 417 & left lane, Florida, USA,SR 417 & ln left lane, Florida, USA,SR 417 & valencia lane, Florida, USA,SR 417 & le fort, Florida, USA,SR 417 & at valencia lane, Florida, USA,SR 417 & ln le fort, Florida, USA"
60,-82.25752113295624,26.903672538172945,92.42,"SR 417, mile marker 33, Florida, USA"
61,-82.25815941618096,26.894928456575613,87.66,"I-95, mile marker 196, Florida, USA"
62,-82.25752113295624,26.903672538172945,92.42,"SR 417, mile marker 33, Florida, USA"
63,"-81.40196699999998,-80.09823999999998","28.42997400000001,26.804440000000056","92.4,73.86","Turnpike & I-4, Florida, USA,Turnpike, exit 77, Florida, USA"
64,"-81.40196699999998,-80.09823999999998","28.42997400000001,26.804440000000056","92.4,73.86","Turnpike & I-4, Florida, USA,Turnpike, exit 77, Florida, USA"
65,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
66,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
67,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
68,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
69,"-80.6307525,-80.63407999999998","27.998694,28.003310000000056","99.22,94.13","I-95 & SR 514, Florida, USA,I-95, exit 173, Florida, USA"
70,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
71,"-81.40196699999998,-80.09823999999998","28.42997400000001,26.804440000000056","92.4,73.86","Turnpike & I-4, Florida, USA,Turnpike, exit 77, Florida, USA"
72,"-81.40196699999998,-80.09823999999998","28.42997400000001,26.804440000000056","92.4,73.86","Turnpike & I-4, Florida, USA,Turnpike, exit 77, Florida, USA"
73,"-81.38743203451214,-81.55904999999996","28.631142164891354,28.695550000000026","99.22,83.88","SR 414 & I-4, Florida, USA,SR 414, exit 90, Florida, USA"
74,"-81.38743203451214,-81.55904999999996","28.631142164891354,28.695550000000026","99.22,83.88","SR 414 & I-4, Florida, USA,SR 414, exit 90, Florida, USA"
75,"-81.23169217630058,-81.22993999999994","29.01750273988439,28.69497000000007","99.22,82.17","SR 44 & I-4, Florida, USA,SR 44, exit 118, Florida, USA"
76,"-81.23169217630058,-81.22993999999994","29.01750273988439,28.69497000000007","99.22,82.17","SR 44 & I-4, Florida, USA,SR 44, exit 118, Florida, USA"
77,"-80.77553724902006,-84.27911999999998,-80.6620803102513,-81.63437418124894,-82.47819999999996,-80.69351794299243,-82.47819999999996,-80.77553724902006,-80.79011511527169,-80.79011511527169","28.33021403155148,30.587300000000027,28.35076710449586,28.139782556442103,27.972300000000075,28.062972545352974,27.972300000000075,28.33021403155148,28.366153278550417,28.366153278550417","99.61,80.09,82.17,90.99,88.79,95.31,91.48,99.61,85.01,89.21","I-95 & at tucker lane, Florida, USA,I-95 & blocked la street, Florida, USA,I-95 & breva road, Florida, USA,I-95 & la street, Florida, USA,I-95 & ln rig heights, Florida, USA,I-95 & in breva road, Florida, USA,I-95 & rig heights, Florida, USA,I-95 & tucker lane, Florida, USA,I-95 & ln right lane, Florida, USA,I-95 & right lane, Florida, USA"
78,"-80.7428115,-82.41453999999999","28.2924,27.142880000000048","99.22,81.84","SR 519 & I-95, Florida, USA,SR 519, exit 195, Florida, USA"
79,"-81.38622151597633,-81.38669999999996","28.60577202248521,28.610990000000072","99.22,94.22","I-4 & SR 423, Florida, USA,I-4, exit 88, Florida, USA"
80,"-81.38622151597633,-81.38669999999996","28.60577202248521,28.610990000000072","99.22,94.22","I-4 & SR 423, Florida, USA,I-4, exit 88, Florida, USA"
81,"-80.6307525,-80.63407999999998","27.998694,28.003310000000056","99.22,94.13","I-95 & SR 514, Florida, USA,I-95, exit 173, Florida, USA"
82,"-80.6307525,-80.63407999999998","27.998694,28.003310000000056","99.22,94.13","I-95 & SR 514, Florida, USA,I-95, exit 173, Florida, USA"
83,-82.26085941618096,26.894937456575605,87.66,"I-95, mile marker 174, Florida, USA"
84,-82.25695863295624,26.90416753817293,92.42,"SR 417, mile marker 27, Florida, USA"
85,-80.9793,28.452663,92.95,"SR 520 & SR 528, Florida, USA"
86,-81.37852999999996,28.562320000000057,93.77,"I-4, exit 84, Florida, USA"
87,-82.25695863295624,26.90416753817293,92.42,"SR 417, mile marker 27, Florida, USA"
88,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
89,-82.25695863295624,26.90416753817293,92.42,"SR 417, mile marker 27, Florida, USA"
90,-80.9793,28.452663,92.95,"SR 520 & SR 528, Florida, USA"
91,-80.9793,28.452663,92.95,"SR 520 & SR 528, Florida, USA"
92,-80.9793,28.452663,92.95,"SR 520 & SR 528, Florida, USA"
93,-81.37852999999996,28.562320000000057,93.77,"I-4, exit 84, Florida, USA"
94,-82.26522690801531,26.89669864891217,88.81,"I-4, mile marker 123, Florida, USA"
95,-82.26522690801531,26.89669864891217,88.81,"I-4, mile marker 123, Florida, USA"
96,-81.41373,28.552706999999998,99.22,"SR 50 & SR 423, Florida, USA"
97,-82.26522690801531,26.89669864891217,88.81,"I-4, mile marker 123, Florida, USA"
98,-81.41373,28.552706999999998,99.22,"SR 50 & SR 423, Florida, USA"
99,"-81.388503,-81.388503,-81.38842999999997,-81.38842999999997","28.66184100000001,28.66184100000001,28.659340000000043,28.659340000000043","99.32,99.22,84.22,79.18","SR 436 & I-4, seminole, Florida, USA,SR 436 & I-4, Florida, USA,SR 436, exit 92, seminole, Florida, USA,SR 436, exit 92, Florida, USA"
100,"-84.27911999999998,-81.55960835225501,-81.63437418124894,-81.35450999999995,-81.35450999999995,-82.54218971701756,-82.54218971701756,-81.73132999999996","30.587300000000027,28.557156158630242,28.139782556442103,28.867770000000064,28.867770000000064,28.142278438333243,28.142278438333243,28.042710000000056","78.55,96.53,86.54,89.07,90.45,77.17,86.75,82.23","SR 429 & blocked la street, Florida, USA,SR 429 & toll plaza, Florida, USA,SR 429 & la street, Florida, USA,SR 429 & 2 le fort, Florida, USA,SR 429 & le fort, Florida, USA,SR 429 & updated: emergency road, Florida, USA,SR 429 & emergency road, Florida, USA,SR 429 & at toll plaza, Florida, USA"
101,"-81.388503,-81.388503,-81.38842999999997,-81.38842999999997","28.66184100000001,28.66184100000001,28.659340000000043,28.659340000000043","99.32,99.22,84.22,79.18","SR 436 & I-4, seminole, Florida, USA,SR 436 & I-4, Florida, USA,SR 436, exit 92, seminole, Florida, USA,SR 436, exit 92, Florida, USA"
102,"-82.26085941618096,-82.26013058381903","26.894937456575605,26.894885481245446","87.66,87.66","I-95, mile marker 174, Florida, USA,I-95, mile marker 179, Florida, USA"
103,"-81.36150999999995,-81.36150999999995","28.761730000000057,28.761730000000057","94.93,93.95","I-4, exit 98, seminole, Florida, USA,I-4, exit 98, Florida, USA"
104,"-82.26085941618096,-82.26013058381903","26.894937456575605,26.894885481245446","87.66,87.66","I-95, mile marker 174, Florida, USA,I-95, mile marker 179, Florida, USA"
105,"-81.35580886604609,-81.35592629569857","28.670060198446045,28.668656024274764","87.66,87.66","I-75, mile marker 327, Florida, USA,I-75, mile marker 330, Florida, USA"
106,"-81.35580886604609,-81.35592629569857","28.670060198446045,28.668656024274764","87.66,87.66","I-75, mile marker 327, Florida, USA,I-75, mile marker 330, Florida, USA"
107,"-82.25614069124003,-82.25630965849146","26.904897596456742,26.90474353817294","92.42,92.42","SR 417, mile marker 17, Florida, USA,SR 417, mile marker 19, Florida, USA"
108,"-81.40196699999998,-81.35580886604609","28.42997400000001,28.670060198446045","89.87,83.03","Turnpike & I-75, Florida, USA,Turnpike, mile marker 327, Florida, USA"
109,"-81.40196699999998,-81.35580886604609","28.42997400000001,28.670060198446045","89.87,83.03","Turnpike & I-75, Florida, USA,Turnpike, mile marker 327, Florida, USA"
110,"-82.26037791618097,-82.26085941618096","26.894937456575605,26.894937456575605","87.66,87.66","I-95, mile marker 178, Florida, USA,I-95, mile marker 174, Florida, USA"
111,-82.26085941618096,26.894937456575605,87.66,"I-95, mile marker 174, Florida, USA"
112,"-81.383301,-80.30500999999998","28.535292,25.694070000000067","92.63,66.34","SR 408 & I-4, Florida, USA,SR 408, exit 82, Florida, USA"
113,None,None,None,None
114,None,None,None,None
115,-82.37740999999994,27.109560000000045,76.32,"Turnpike, exit 193, Florida, USA"
116,-82.37740999999994,27.109560000000045,76.32,"Turnpike, exit 193, Florida, USA"
117,"-81.38622151597633,-81.38669999999996","28.60577202248521,28.610990000000072","99.22,94.22","I-4 & SR 423, Florida, USA,I-4, exit 88, Florida, USA"
118,-82.249821,26.89484948124545,87.66,"I-95, mile marker 263, Florida, USA"
119,-82.26189908381903,26.89489350678068,87.66,"I-95, mile marker 165, Florida, USA"
120,"-81.382509,-81.27366999999998","28.553058000000007,28.768040000000042","99.6,72.53","SR 50 & I-4, Florida, USA,SR 50, exit 82, Florida, USA"
121,"-81.38622151597633,-81.38669999999996","28.60577202248521,28.610990000000072","99.22,94.22","I-4 & SR 423, Florida, USA,I-4, exit 88, Florida, USA"
122,"-84.27911999999998,-81.55960835225501,-81.63437418124894,-81.35450999999995,-81.35450999999995,-82.54218971701756,-82.54218971701756,-81.73132999999996","30.587300000000027,28.557156158630242,28.139782556442103,28.867770000000064,28.867770000000064,28.142278438333243,28.142278438333243,28.042710000000056","78.55,96.53,86.54,89.07,90.45,77.17,86.75,82.23","SR 429 & blocked la street, Florida, USA,SR 429 & toll plaza, Florida, USA,SR 429 & la street, Florida, USA,SR 429 & 2 le fort, Florida, USA,SR 429 & le fort, Florida, USA,SR 429 & updated: emergency road, Florida, USA,SR 429 & emergency road, Florida, USA,SR 429 & at toll plaza, Florida, USA"
123,-82.26106006024571,26.900498607565243,88.42,"I-4, mile marker 73, Florida, USA"
124,"-80.7428115,-82.25815941618096","28.2924,26.894928456575613","99.22,92.63","SR 519 & I-95, Florida, USA,SR 519, mile marker 196, Florida, USA"
125,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
126,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
127,"-80.7428115,-82.25815941618096","28.2924,26.894928456575613","99.22,92.63","SR 519 & I-95, Florida, USA,SR 519, mile marker 196, Florida, USA"
128,-82.25815941618096,26.894928456575613,87.66,"I-95, mile marker 196, Florida, USA"
129,"-82.26375193254093,-82.2639780929943","26.89805235968617,26.897924607565248","88.81,88.81","I-4, mile marker 106, Florida, USA,I-4, mile marker 107, Florida, USA"
130,-82.25815941618096,26.894928456575613,87.66,"I-95, mile marker 196, Florida, USA"
131,-82.25815941618096,26.894928456575613,87.66,"I-95, mile marker 196, Florida, USA"
