,x,y,match_scores,matched_addresses
55,"-78.8352883383705,-76.71714999999995,-78.8352883383705,-76.71714999999995,-78.8352883383705,-78.81282999999996,-78.8352883383705,-78.81282999999996","35.705219932376345,34.75266000000005,35.705219932376345,34.75266000000005,35.705219932376345,35.24684000000008,35.705219932376345,35.24684000000008","88.33,89.27,89.71,91.36,90.45,87.59,89,85.81","NC 55 & 6a: rig heights, apex, North Carolina, USA,NC 55 & 6a: rig heights, North Carolina, USA,NC 55 & rig heights, apex, North Carolina, USA,NC 55 & rig heights, North Carolina, USA,NC 55 & right lane, apex, North Carolina, USA,NC 55 & right lane, North Carolina, USA,NC 55 & 6a: right lane, apex, North Carolina, USA,NC 55 & 6a: right lane, North Carolina, USA"
56,None,None,None,None
57,None,None,None,None
58,"-78.557688,-78.51803849999999","35.516376,35.38972799999999","99.6,99.22","I-40 & NC 210, North Carolina, USA,I-40 & I-95, North Carolina, USA"
59,"-78.51803849999999,-82.5044805,-78.51803849999999,-78.51803849999999","35.38972799999999,35.558203500000005,35.38972799999999,35.38972799999999","97.7,98,99.34,99.22","I-40 & I-95, dunn, North Carolina, USA,I-40 & I-95, raleigh, North Carolina, USA,I-40 & I-95, benson, North Carolina, USA,I-40 & I-95, North Carolina, USA"
60,None,None,None,None
61,None,None,None,None
62,None,None,None,None
63,"-79.0134795,-79.0134795","34.646345999999994,34.646345999999994","99.67,99.6","NC 211 & I-95, lumberton, North Carolina, USA,NC 211 & I-95, North Carolina, USA"
64,None,None,None,None
65,None,None,None,None
66,None,None,None,None
67,None,None,None,None
68,"-81.22653518841804,-81.22653518841804,-81.16927736474348,-80.92404247435603,-78.47045920801907,-82.8368099738878,-78.09138225000001,-81.12851078725298,-78.09138225000001,-79.95892999999995","35.65371183571235,35.65371183571235,33.052987482417414,35.28963968620492,33.89487365202172,35.535929923394356,33.910218,36.15537120747286,33.910218,36.02539000000007","81.88,83.43,84.19,87.37,78.21,86.67,83.09,90.16,80.34,83.41","I-73 & routing p place, North Carolina, USA,I-73 & and ea street, North Carolina, USA,I-73 & on all roads, North Carolina, USA,I-73 & ea street, North Carolina, USA,I-73 & @ncdot: ""travel island, North Carolina, USA,I-73 & all roads, North Carolina, USA,I-73 & ""travel island, North Carolina, USA,I-73 & p place, North Carolina, USA,I-73 & flooding island, North Carolina, USA,I-73 & #florence flooding island, North Carolina, USA"
69,None,None,None,None
70,"-78.58265850000001,-76.91020780413979,-83.02458428879092,-82.41928999999999","35.794539,34.885377779354855,35.11615736609573,34.96484000000004","99.61,89.38,89.38,82.57","I-440 & new bern avenue, North Carolina, USA,I-440 & bern avenue, North Carolina, USA,I-440 & prom points, North Carolina, USA,I-440 & crash prom points, North Carolina, USA"
71,None,None,None,None
72,None,None,None,None
73,None,None,None,None
74,None,None,None,None
75,None,None,None,None
76,None,None,None,None
77,"-78.63836992271573,-79.09152556205632","35.77717414672115,35.80025912411266","88.54,86.19","I-40, mile marker 286, raleigh, North Carolina, USA,I-40, mile marker 286, North Carolina, USA"
78,"-78.63834564207704,-78.37624743216557","35.77717330583323,35.667414556466134","88.54,86.4","I-40, mile marker 294, raleigh, North Carolina, USA,I-40, mile marker 294, North Carolina, USA"
79,"-78.63836992271573,-79.09152556205632","35.77717414672115,35.80025912411266","88.54,86.19","I-40, mile marker 286, raleigh, North Carolina, USA,I-40, mile marker 286, North Carolina, USA"
80,None,None,None,None
81,"-78.20469999999995,-79.46946866472388","35.56304000000006,35.19575852207277","82.7,86.19","I-95, mile marker 100, micro, North Carolina, USA,I-95, mile marker 100, North Carolina, USA"
82,"-78.12524999999994,-79.0646440108487","35.59672000000006,35.87946159836133","82.7,86.19","I-95, mile marker 105, kenly, North Carolina, USA,I-95, mile marker 105, North Carolina, USA"
83,"-78.20469999999995,-79.0646440108487","35.56304000000006,35.87946159836133","82.7,86.19","I-95, mile marker 105, micro, North Carolina, USA,I-95, mile marker 105, North Carolina, USA"
84,"-78.39172220279202,-79.09203630556465","34.79126379829153,35.80111975725678","84.07,85.92","US 1, mile marker 98, cary, North Carolina, USA,US 1, mile marker 98, North Carolina, USA"
85,"-78.39172220279202,-79.09203630556465","34.79126379829153,35.80111975725678","84.07,85.92","US 1, mile marker 98, cary, North Carolina, USA,US 1, mile marker 98, North Carolina, USA"
86,"-78.31525999999997,-79.09209525370865","35.825270000000046,35.80079492617641","82.44,84.45","US 264, mile marker 436, zebulon, North Carolina, USA,US 264, mile marker 436, North Carolina, USA"
87,"-78.31525999999997,-79.09209525370865","35.825270000000046,35.80079492617641","83,85.29","US 64, mile marker 436, zebulon, North Carolina, USA,US 64, mile marker 436, North Carolina, USA"
88,"-78.39172220279202,-79.09203630556465","34.79126379829153,35.80111975725678","84.07,85.92","US 1, mile marker 98, cary, North Carolina, USA,US 1, mile marker 98, North Carolina, USA"
89,None,None,None,None
90,-78.37624743216557,35.667414556466134,86.4,"I-40, mile marker 269, North Carolina, USA"
91,-79.09207993492342,35.80098312839499,86.19,"I-85, mile marker 226, North Carolina, USA"
92,None,None,None,None
93,None,None,None,None
94,"-78.63834670287177,-79.09141652870422","35.77731462819098,35.800384048112704","88.54,86.19","I-40, mile marker 293, raleigh, North Carolina, USA,I-40, mile marker 293, North Carolina, USA"
95,"-78.48222999999996,-79.0919564046519","35.790350000000046,35.80120043339077","84.76,85.01","I-540, mile marker 24, knightdale, North Carolina, USA,I-540, mile marker 24, North Carolina, USA"
96,None,None,None,None
97,"-78.83014999999995,-79.09155460743659","35.82305000000008,35.80026371022533","85.12,86.19","I-40, mile marker 284, morrisville, North Carolina, USA,I-40, mile marker 284, North Carolina, USA"
98,None,None,None,None
99,"-78.64266999999995,-78.81282999999996,-78.4064205,-78.81282999999996","35.785510000000045,35.24684000000008,36.27234,35.24684000000008","81.9,82.86,86.29,88.57","US 1 & vehicle crash lane, raleigh, North Carolina, USA,US 1 & vehicle crash lane, North Carolina, USA,US 1 & crash lane, raleigh, North Carolina, USA,US 1 & crash lane, North Carolina, USA"
