,x,y,match_scores,matched_addresses
32,"-82.418841,-82.418841,-82.41474999999997,-82.41474999999997","29.659706999999997,29.659706999999997,29.654940000000067,29.654940000000067","99.32,99.22,95.97,95.19","I-75 & SR 26, alachua, Florida, USA,I-75 & SR 26, Florida, USA,I-75, exit 387, alachua, Florida, USA,I-75, exit 387, Florida, USA"
33,None,None,None,None
34,"-82.418841,-82.418841,-82.41474999999997,-82.41474999999997","29.659706999999997,29.659706999999997,29.654940000000067,29.654940000000067","99.32,99.22,95.97,95.19","I-75 & SR 26, alachua, Florida, USA,I-75 & SR 26, Florida, USA,I-75, exit 387, alachua, Florida, USA,I-75, exit 387, Florida, USA"
35,"-80.36890199999999,-81.66253804631792,-80.19772999999998,-81.63437418124894,-80.19772999999998,-81.63437418124894,-80.19772999999998,-80.41755956647565,-80.21374525923567,-82.47819999999996,-80.37198430990307,-80.36890199999999,-80.38089999999994,-82.47819999999996,-80.19772999999998,-84.27911999999998","25.780175999999997,24.597261013792846,25.77481000000006,28.139782556442103,25.77481000000006,28.139782556442103,25.77481000000006,25.776507659312323,25.745793288002666,27.972300000000075,25.886997913556762,25.780175999999997,25.597380000000044,27.972300000000075,25.77481000000006,30.587300000000027","93.89,99.51,81.43,81.36,81.43,86.54,80,76.21,81.72,87.6,94.35,93.09,81.5,88.79,80,78.55","SR 836 & 107 avenue, miami, Florida, USA,SR 836 & 107 avenue, Florida, USA,SR 836 & ea street, miami, Florida, USA,SR 836 & ea street, Florida, USA,SR 836 & la street, miami, Florida, USA,SR 836 & la street, Florida, USA,SR 836 & sr-836 ea street, miami, Florida, USA,SR 836 & sr-836 ea street, Florida, USA,SR 836 & 2 rig heights, miami, Florida, USA,SR 836 & 2 rig heights, Florida, USA,SR 836 & nw 107 avenue, miami, Florida, USA,SR 836 & nw 107 avenue, Florida, USA,SR 836 & rig heights, miami, Florida, USA,SR 836 & rig heights, Florida, USA,SR 836 & blocked la street, miami, Florida, USA,SR 836 & blocked la street, Florida, USA"
36,-81.60668999999996,30.16975000000008,90.85,"I-295, exit 3, Florida, USA"
37,-81.60668999999996,30.16975000000008,90.85,"I-295, exit 3, Florida, USA"
38,"-80.6621538390285,-80.15714999999994,-82.44697049999999,-80.15714999999994","28.35076710449586,26.82976000000008,27.383229,26.82976000000008","83.27,85.64,96.28,81.88","I-75 & exit ramp, Florida, USA,I-75 & there island, Florida, USA,I-75 & 213 exit ramp, Florida, USA,I-75 & ramp there island, Florida, USA"
39,-82.44696999999996,27.383230000000026,94.05,"I-75, exit 213, Florida, USA"
40,"-80.21940999999998,-80.21940999999998","26.142270000000053,26.142270000000053","81.4,76.28","Turnpike, exit 58, sunrise, Florida, USA,Turnpike, exit 58, Florida, USA"
41,-85.03297999999995,30.654510000000073,94.05,"I-10, exit 152, Florida, USA"
42,"-81.35450999999995,-81.6725816621287,-81.63437418124894,-80.6620803102513,-81.6725816621287,-84.27911999999998","28.867770000000064,30.38260799628713,28.139782556442103,28.35076710449586,30.38260799628713,30.587300000000027","93.66,91.45,90.99,83.27,93.3,80.09","I-95 & le fort, Florida, USA,I-95 & turner left lane, Florida, USA,I-95 & la street, Florida, USA,I-95 & left lane, Florida, USA,I-95 & turner le fort, Florida, USA,I-95 & blocked la street, Florida, USA"
43,-81.60668999999996,30.16975000000008,90.85,"I-295, exit 3, Florida, USA"
44,-81.60668999999996,30.16975000000008,90.85,"I-295, exit 3, Florida, USA"
45,"-80.169588,-81.35450999999995,-80.169588,-81.63437418124894,-80.3216385,-80.3216385,-80.3216385,-80.3216385,-80.2043325,-80.2043325,-80.19772999999998,-84.27911999999998","25.925616000000005,28.867770000000064,25.925616000000005,28.139782556442103,25.826112,25.826112,25.826112,25.826112,25.92772200000001,25.92772200000001,25.77481000000006,30.587300000000027","87.59,90.45,84.87,86.54,99.35,99.22,99.67,99.61,96.66,95.95,80,78.55","SR 826 & le fort, miami, Florida, USA,SR 826 & le fort, Florida, USA,SR 826 & la street, miami, Florida, USA,SR 826 & la street, Florida, USA,SR 826 & 58 street, miami, Florida, USA,SR 826 & 58 street, Florida, USA,SR 826 & nw 58 street, miami, Florida, USA,SR 826 & nw 58 street, Florida, USA,SR 826 & 2 le fort, miami, Florida, USA,SR 826 & 2 le fort, Florida, USA,SR 826 & blocked la street, miami, Florida, USA,SR 826 & blocked la street, Florida, USA"
