,x,y,match_scores,matched_addresses
0,"-81.35592629569857,-81.35580810753223","28.668656024274764,28.670087504944824","87.66,87.66","I-75, mile marker 330, Florida, USA,I-75, mile marker 333, Florida, USA"
1,"-81.35592629569857,-81.35580810753223","28.668656024274764,28.670087504944824","87.66,87.66","I-75, mile marker 330, Florida, USA,I-75, mile marker 333, Florida, USA"
2,"-81.35592629569857,-81.35592629569857","28.668656024274764,28.66866313951318","87.66,87.66","I-75, mile marker 330, Florida, USA,I-75, mile marker 332, Florida, USA"
3,"-81.40196699999998,-81.43992999999995","28.42997400000001,28.48613000000006","92.4,74.14","Turnpike & I-4, Florida, USA,Turnpike, exit 78, Florida, USA"
4,"-81.35592629569857,-81.35580836037018","28.668656024274764,28.670078402778564","87.66,87.66","I-75, mile marker 330, Florida, USA,I-75, mile marker 331, Florida, USA"
5,-81.35592629569857,28.668656024274764,87.66,"I-75, mile marker 330, Florida, USA"
6,-82.2577488487219,26.903387410756622,92.42,"SR 429, mile marker 36, Florida, USA"
7,"-82.09224965693431,-82.09189999999995","28.873404197080294,28.868040000000065","99.22,83.74","SR 44 & I-75, Florida, USA,SR 44, exit 329, Florida, USA"
8,-82.2577488487219,26.903387410756622,92.42,"SR 429, mile marker 36, Florida, USA"
9,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87, Florida, USA"
10,"-81.382509,-81.37852999999996","28.553058000000007,28.562320000000057","99.6,81.35","SR 50 & I-4, Florida, USA,SR 50, exit 84, Florida, USA"
11,"-81.382509,-81.37852999999996","28.553058000000007,28.562320000000057","99.6,81.35","SR 50 & I-4, Florida, USA,SR 50, exit 84, Florida, USA"
12,-82.26081042532756,26.90064143629185,88.42,"I-4, mile marker 72, Florida, USA"
13,"-81.378522,-81.378522,-82.79933999999997,-84.27911999999998,-82.79933999999997,-81.63437418124894,-82.8196605,-81.4740795,-81.378522,-80.2805233189567,-82.84896,-82.42591949999999,-80.1526995,-80.1526995,-82.79933999999997,-81.63437418124894,-81.3887234261137,-81.54538257146999,-81.3887234261137,-81.38159268117977","28.712979000000004,28.712979000000004,27.840270000000032,30.587300000000027,27.840270000000032,28.139782556442103,27.864616500000007,28.42571699841508,28.712979000000004,25.9600145040065,27.882558000000003,27.964539000000002,26.117046000000006,26.117046000000006,27.840270000000032,28.139782556442103,28.69246589628921,28.33268181066976,28.69246589628921,28.556115964887645","99.66,99.61,80.57,80.94,85.71,93.54,93.13,94.17,93.84,95.38,94.44,96.46,93.75,96.42,85.71,87.59,97.6,96.7,96.67,95.61","I-4 & ee williamson road, seminole, Florida, USA,I-4 & ee williamson road, Florida, USA,I-4 & blocked la street, seminole, Florida, USA,I-4 & blocked la street, Florida, USA,I-4 & la street, seminole, Florida, USA,I-4 & la street, Florida, USA,I-4 & w estate, seminole, Florida, USA,I-4 & w estate, Florida, USA,I-4 & williamson road, seminole, Florida, USA,I-4 & williamson road, Florida, USA,I-4 & 2 le fort, seminole, Florida, USA,I-4 & 2 le fort, Florida, USA,I-4 & le fort, seminole, Florida, USA,I-4 & le fort, Florida, USA,I-4 & we street, seminole, Florida, USA,I-4 & we street, Florida, USA,I-4 & i-4 w estate, seminole, Florida, USA,I-4 & i-4 w estate, Florida, USA,I-4 & i-4 we street, seminole, Florida, USA,I-4 & i-4 we street, Florida, USA"
14,"-81.378522,-81.378522,-82.79933999999997,-84.27911999999998,-82.79933999999997,-81.63437418124894,-81.378522,-80.2805233189567,-82.84896,-82.42591949999999,-82.79933999999997,-81.63437418124894,-80.1526995,-80.1526995,-81.3887234261137,-81.38159268117977","28.712979000000004,28.712979000000004,27.840270000000032,30.587300000000027,27.840270000000032,28.139782556442103,28.712979000000004,25.9600145040065,27.882558000000003,27.964539000000002,27.840270000000032,28.139782556442103,26.117046000000006,26.117046000000006,28.69246589628921,28.556115964887645","99.66,99.61,80.57,80.94,85.71,93.54,93.84,95.38,94.44,96.46,85.71,87.59,93.75,96.42,96.67,95.61","I-4 & ee williamson road, seminole, Florida, USA,I-4 & ee williamson road, Florida, USA,I-4 & blocked la street, seminole, Florida, USA,I-4 & blocked la street, Florida, USA,I-4 & la street, seminole, Florida, USA,I-4 & la street, Florida, USA,I-4 & williamson road, seminole, Florida, USA,I-4 & williamson road, Florida, USA,I-4 & 2 le fort, seminole, Florida, USA,I-4 & 2 le fort, Florida, USA,I-4 & ea street, seminole, Florida, USA,I-4 & ea street, Florida, USA,I-4 & le fort, seminole, Florida, USA,I-4 & le fort, Florida, USA,I-4 & i-4 ea street, seminole, Florida, USA,I-4 & i-4 ea street, Florida, USA"
15,-81.46891999999997,28.549230000000023,88.53,"SR 408, exit 4, Florida, USA"
16,-81.99151999999998,27.997990000000073,70.6,"I-4, exit 81b, Florida, USA"
17,-81.99151999999998,27.997990000000073,70.6,"I-4, exit 81b, Florida, USA"
18,"-82.09224965693431,-82.09189999999995","28.873404197080294,28.868040000000065","99.22,83.74","SR 44 & I-75, Florida, USA,SR 44, exit 329, Florida, USA"
19,"-81.378522,-81.378522,-82.79933999999997,-84.27911999999998,-82.79933999999997,-81.63437418124894,-82.8196605,-81.4740795,-81.378522,-80.2805233189567,-82.84896,-82.42591949999999,-80.1526995,-80.1526995,-82.79933999999997,-81.63437418124894,-81.3887234261137,-81.54538257146999,-81.3887234261137,-81.38159268117977","28.712979000000004,28.712979000000004,27.840270000000032,30.587300000000027,27.840270000000032,28.139782556442103,27.864616500000007,28.42571699841508,28.712979000000004,25.9600145040065,27.882558000000003,27.964539000000002,26.117046000000006,26.117046000000006,27.840270000000032,28.139782556442103,28.69246589628921,28.33268181066976,28.69246589628921,28.556115964887645","99.66,99.61,80.57,80.94,85.71,93.54,93.13,94.17,93.84,95.38,94.44,96.46,93.75,96.42,85.71,87.59,97.6,96.7,96.67,95.61","I-4 & ee williamson road, seminole, Florida, USA,I-4 & ee williamson road, Florida, USA,I-4 & blocked la street, seminole, Florida, USA,I-4 & blocked la street, Florida, USA,I-4 & la street, seminole, Florida, USA,I-4 & la street, Florida, USA,I-4 & w estate, seminole, Florida, USA,I-4 & w estate, Florida, USA,I-4 & williamson road, seminole, Florida, USA,I-4 & williamson road, Florida, USA,I-4 & 2 le fort, seminole, Florida, USA,I-4 & 2 le fort, Florida, USA,I-4 & le fort, seminole, Florida, USA,I-4 & le fort, Florida, USA,I-4 & we street, seminole, Florida, USA,I-4 & we street, Florida, USA,I-4 & i-4 w estate, seminole, Florida, USA,I-4 & i-4 w estate, Florida, USA,I-4 & i-4 we street, seminole, Florida, USA,I-4 & i-4 we street, Florida, USA"
20,"-81.378522,-81.378522,-82.79933999999997,-84.27911999999998,-82.79933999999997,-81.63437418124894,-81.378522,-80.2805233189567,-82.84896,-82.42591949999999,-82.79933999999997,-81.63437418124894,-80.1526995,-80.1526995,-81.3887234261137,-81.38159268117977","28.712979000000004,28.712979000000004,27.840270000000032,30.587300000000027,27.840270000000032,28.139782556442103,28.712979000000004,25.9600145040065,27.882558000000003,27.964539000000002,27.840270000000032,28.139782556442103,26.117046000000006,26.117046000000006,28.69246589628921,28.556115964887645","99.66,99.61,80.57,80.94,85.71,93.54,93.84,95.38,94.44,96.46,85.71,87.59,93.75,96.42,96.67,95.61","I-4 & ee williamson road, seminole, Florida, USA,I-4 & ee williamson road, Florida, USA,I-4 & blocked la street, seminole, Florida, USA,I-4 & blocked la street, Florida, USA,I-4 & la street, seminole, Florida, USA,I-4 & la street, Florida, USA,I-4 & williamson road, seminole, Florida, USA,I-4 & williamson road, Florida, USA,I-4 & 2 le fort, seminole, Florida, USA,I-4 & 2 le fort, Florida, USA,I-4 & ea street, seminole, Florida, USA,I-4 & ea street, Florida, USA,I-4 & le fort, seminole, Florida, USA,I-4 & le fort, Florida, USA,I-4 & i-4 ea street, seminole, Florida, USA,I-4 & i-4 ea street, Florida, USA"
21,"-82.09224965693431,-82.09189999999995","28.873404197080294,28.868040000000065","99.22,83.74","SR 44 & I-75, Florida, USA,SR 44, exit 329, Florida, USA"
22,"-81.35592629569857,-81.35592629569857","28.66867025475159,28.668677369990004","87.66,87.66","I-75, mile marker 334, Florida, USA,I-75, mile marker 336, Florida, USA"
23,"-81.18369,-81.18596999999994","29.475936000000004,29.48138000000006","99.22,95.45","I-95 & SR 100, Florida, USA,I-95, exit 284, Florida, USA"
24,"-80.83858950000001,-80.83455999999995","28.501722000000004,28.496690000000058","99.6,92.37","I-95 & SR 407, Florida, USA,I-95, exit 212, Florida, USA"
25,None,None,None,None
26,None,None,None,None
27,"-81.35592629569857,-81.35592629569857","28.66867025475159,28.668677369990004","87.66,87.66","I-75, mile marker 334, Florida, USA,I-75, mile marker 336, Florida, USA"
28,"-81.38743203451214,-81.55904999999996","28.631142164891354,28.695550000000026","99.22,83.88","SR 414 & I-4, Florida, USA,SR 414, exit 90, Florida, USA"
29,-81.38454999999999,28.59504000000004,93.73,"I-4, exit 87:, Florida, USA"
30,"-81.35592629569857,-81.35592629569857","28.66867025475159,28.668677369990004","87.66,87.66","I-75, mile marker 334, Florida, USA,I-75, mile marker 336, Florida, USA"
31,-82.26241111852951,26.899309633100472,88.42,"I-4, mile marker 89, Florida, USA"
