,x,y,match_scores,matched_addresses
0,None,None,None,None
1,-82.26218143254093,26.89943835968618,87.24,"I-10, mile marker 88, Florida, USA"
2,-82.26218143254093,26.89943835968618,87.24,"I-10, mile marker 88, Florida, USA"
3,-82.26218143254093,26.89943835968618,87.24,"I-10, mile marker 88, Florida, USA"
4,"-84.873582,-74.21516895680448,-84.873582,-82.47819999999996,-74.21516895680448,-84.460878","29.73933000000001,42.88395503083169,29.73933000000001,27.972300000000075,42.88395503083169,29.93004","95.68,87.27,95.43,90.08,81.9,88.6","SR 30 & 1 right lane, Florida, USA,SR 30 & la street, Florida, USA,SR 30 & 1 rig heights, Florida, USA,SR 30 & rig heights, Florida, USA,SR 30 & blocked la street, Florida, USA,SR 30 & right lane, Florida, USA"
5,"-87.26697000000003,-87.26847999999995","30.504789000000002,30.50278000000003","99.22,83.66","US 29 & I-10, Florida, USA,US 29, exit 10a, Florida, USA"
6,"-87.26697000000003,-87.26847999999995","30.504789000000002,30.50278000000003","99.22,83.66","US 29 & I-10, Florida, USA,US 29, exit 10a, Florida, USA"
7,-82.26510135333818,26.89686192674122,87.66,"I-10, mile marker 121, Florida, USA"
8,-82.25895777505907,26.902387487102494,87.24,"I-10, mile marker 49, Florida, USA"
9,-82.25895777505907,26.902387487102494,87.24,"I-10, mile marker 49, Florida, USA"
10,"-82.756251,-81.29432999999995","29.490363000000002,28.450360000000046","96.23,81.35","I-110 & I-10, Florida, USA,I-110, exit 12, Florida, USA"
11,-85.03297999999995,30.654510000000073,94.05,"I-10, exit 152, Florida, USA"
12,"-82.756251,-81.29432999999995","29.490363000000002,28.450360000000046","96.23,81.35","I-110 & I-10, Florida, USA,I-110, exit 12, Florida, USA"
13,-82.25895777505907,26.902387487102494,87.24,"I-10, mile marker 49, Florida, USA"
14,-86.74663999999996,30.700600000000065,95.66,"I-10, exit 45, Florida, USA"
15,-85.03297999999995,30.654510000000073,94.05,"I-10, exit 152, Florida, USA"
16,-82.25895777505907,26.902387487102494,87.24,"I-10, mile marker 49, Florida, USA"
17,-86.74663999999996,30.700600000000065,95.66,"I-10, exit 45, Florida, USA"
18,-82.2633615,26.894892532315897,87.66,"I-10, mile marker 153, Florida, USA"
19,-82.2633615,26.894892532315897,87.66,"I-10, mile marker 153, Florida, USA"
20,"-87.26697000000003,-87.26847999999995","30.504789000000002,30.50278000000003","99.22,83.66","US 29 & I-10, Florida, USA,US 29, exit 10a, Florida, USA"
21,-87.21670999999998,30.50350000000003,95.21,"I-10, exit 13, Florida, USA"
22,-87.21670999999998,30.50350000000003,95.21,"I-10, exit 13, Florida, USA"
23,"-84.8685735,-74.21516895680448,-82.47819999999996,-74.21516895680448,-84.460878,-84.8685735","29.742525000000004,42.88395503083169,27.972300000000075,42.88395503083169,29.93004,29.742525000000004","95.68,87.27,90.08,81.9,88.6,95.43","SR 30 & 3 right lane, Florida, USA,SR 30 & la street, Florida, USA,SR 30 & rig heights, Florida, USA,SR 30 & blocked la street, Florida, USA,SR 30 & right lane, Florida, USA,SR 30 & 3 rig heights, Florida, USA"
24,-81.3567631339509,28.664323339854132,87.66,"I-10, mile marker 122, Florida, USA"
