,x,y,match_scores,matched_addresses
83,"-78.79437999999999,-78.79437999999999,-78.79437999999999,-78.94119999999998,-78.94119999999998,-78.94119999999998","35.84751000000006,35.84751000000006,35.84751000000006,35.907700000000034,35.907700000000034,35.907700000000034","87.57,77.15,95.19,86.24,96.5,93.73","I-40, exit 285, king, North Carolina, USA,I-40, exit 285, fayetteville, North Carolina, USA,I-40, exit 285, North Carolina, USA,I-40, exit 276, king, North Carolina, USA,I-40, exit 276, fayetteville, North Carolina, USA,I-40, exit 276, North Carolina, USA"
84,None,None,None,None
85,"-78.67602,-78.66669784079957,-78.67602,-82.04098999999997,-82.04098999999997,-82.04098999999997","35.329617,35.202680824637454,35.329617,35.64453000000003,35.64453000000003,35.64453000000003","94.74,97.31,98.16,74.88,73.09,95.44","I-40 & NC 82, johnston county, North Carolina, USA,I-40 & NC 82, cumberland county, North Carolina, USA,I-40 & NC 82, North Carolina, USA,I-40, exit 81, johnston county, North Carolina, USA,I-40, exit 81, cumberland county, North Carolina, USA,I-40, exit 81, North Carolina, USA"
86,"-77.99511966180968,-77.08776297358834,-77.90066889439665,-78.84278999999998,-78.84278999999998,-78.84278999999998","35.37073652207277,35.58840664683715,34.0210001740147,35.711820000000046,35.711820000000046,35.711820000000046","92.93,92.16,92.8,63.44,67.23,75.11","I-95 & NC 403, wilmington, North Carolina, USA,I-95 & NC 403, benson, North Carolina, USA,I-95 & NC 403, North Carolina, USA,I-95, exit 328, wilmington, North Carolina, USA,I-95, exit 328, benson, North Carolina, USA,I-95, exit 328, North Carolina, USA"
87,"-81.78262999999998,-81.78262999999998,-81.78262999999998,-81.78262999999998","35.70650000000006,35.70650000000006,35.70650000000006,35.70650000000006","77.84,84.56,86.18,93.95","I-40, exit 98, wake county, North Carolina, USA,I-40, exit 98, tryon, North Carolina, USA,I-40, exit 98, king, North Carolina, USA,I-40, exit 98, North Carolina, USA"
88,None,None,None,None
89,None,None,None,None
90,None,None,None,None
91,None,None,None,None
92,None,None,None,None
93,None,None,None,None
94,None,None,None,None
95,None,None,None,None
96,None,None,None,None
97,None,None,None,None
98,None,None,None,None
99,None,None,None,None
