,x,y,match_scores,matched_addresses
0,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
1,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
2,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
3,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
4,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
5,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
6,-82.28078999999997,34.802760000000035,86,"I-77, exit 34, South Carolina, USA"
7,-82.28078999999997,34.802760000000035,86,"I-77, exit 34, South Carolina, USA"
8,-82.28078999999997,34.802760000000035,86,"I-77, exit 34, South Carolina, USA"
9,-82.28078999999997,34.802760000000035,86,"I-77, exit 34, South Carolina, USA"
10,-80.56767999999994,33.27471000000003,87.82,"I-26, exit 82, South Carolina, USA"
11,-80.56767999999994,33.27471000000003,87.82,"I-26, exit 82, South Carolina, USA"
12,-82.57059999999996,35.706470000000024,86.65,"I-77, exit 19, South Carolina, USA"
13,-80.03403999999995,32.81420000000003,81.63,"I-26, exit 111b, South Carolina, USA"
14,-80.03403999999995,32.81420000000003,81.63,"I-26, exit 111b, South Carolina, USA"
15,-80.03403999999995,32.81420000000003,81.63,"I-26, exit 111b, South Carolina, USA"
16,-80.44130999999999,36.318940000000055,87.02,"I-26, exit 129, South Carolina, USA"
17,-80.44130999999999,36.318940000000055,87.02,"I-26, exit 129, South Carolina, USA"
18,-80.44130999999999,36.318940000000055,87.02,"I-26, exit 129, South Carolina, USA"
19,-80.44130999999999,36.318940000000055,87.02,"I-26, exit 129, South Carolina, USA"
20,-80.03403999999995,32.81420000000003,81.63,"I-26, exit 111b, South Carolina, USA"
21,-80.85135999999994,34.096870000000024,93.88,"I-20, exit 80, South Carolina, USA"
22,-80.85135999999994,34.096870000000024,93.88,"I-20, exit 80, South Carolina, USA"
23,-81.09428999999994,33.95887000000005,93.7,"I-26, exit 113, South Carolina, USA"
24,-80.88807999999995,35.18490000000003,81.43,"I-77, exit 6b, South Carolina, USA"
25,-77.49958999999996,38.02158000000003,87.07,"I-26, exit 110, South Carolina, USA"
26,-77.49958999999996,38.02158000000003,87.07,"I-26, exit 110, South Carolina, USA"
27,-81.04846999999995,33.92946000000006,95.42,"I-77, exit 2, South Carolina, USA"
28,-77.49958999999996,38.02158000000003,87.07,"I-26, exit 110, South Carolina, USA"
29,-80.74296999999996,35.33627000000007,80.5,"I-77, exit 46, South Carolina, USA"
30,-77.49958999999996,38.02158000000003,87.07,"I-26, exit 110, South Carolina, USA"
31,"-79.98303999999996,-79.98303999999996","32.89385000000004,32.89385000000004","73.29,73.29","I-20, exit 73b, South Carolina, USA,I-20, exit 73a, South Carolina, USA"
32,"-79.98303999999996,-79.98303999999996","32.89385000000004,32.89385000000004","73.29,73.29","I-20, exit 73b, South Carolina, USA,I-20, exit 73a, South Carolina, USA"
33,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
34,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
35,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
36,-78.28596999999996,35.52138000000008,87.03,"I-26, exit 97, South Carolina, USA"
37,-79.98303999999996,32.89385000000004,76.7,"I-20, exit 5, South Carolina, USA"
38,-79.98303999999996,32.89385000000004,76.7,"I-20, exit 5, South Carolina, USA"
39,-80.93019999999996,34.069120000000055,86,"I-26, exit 76, South Carolina, USA"
40,-81.10689999999994,34.03313000000003,90.28,"I-26, exit 107a, South Carolina, USA"
41,-81.84954999999997,33.60423000000003,92.29,"I-20, exit 11, South Carolina, USA"
42,"-82.24243999999999,-81.10689999999994","34.70714000000004,34.03313000000003","70.33,90.28","I-26, exit 101a, South Carolina, USA,I-26, exit 107a, South Carolina, USA"
43,-82.24243999999999,34.70714000000004,70.33,"I-26, exit 101a, South Carolina, USA"
44,-77.99792999999994,35.49835000000007,86.55,"I-20, exit 18, South Carolina, USA"
45,-81.18891999999994,35.28415000000007,86.65,"I-77, exit 17, South Carolina, USA"
46,-81.18891999999994,35.28415000000007,86.65,"I-77, exit 17, South Carolina, USA"
47,"-80.52862999999996,-80.65448999999995","35.602310000000045,35.43682000000007","85.26,86.33","I-20, exit 70, South Carolina, USA,I-20, exit 55, South Carolina, USA"
48,"-82.24243999999999,-81.10689999999994","34.70714000000004,34.03313000000003","70.33,90.28","I-26, exit 101a, South Carolina, USA,I-26, exit 107a, South Carolina, USA"
49,"-82.24243999999999,-81.11977999999993","34.70714000000004,34.04630000000003","70.33,92.54","I-26, exit 101a, South Carolina, USA,I-26, exit 106, South Carolina, USA"
50,-79.98303999999996,32.89385000000004,74.93,"I-20, exit 92, South Carolina, USA"
51,"-78.71423999999996,-80.65448999999995","35.16112000000004,35.43682000000007","87.2,86.33","I-20, exit 61, South Carolina, USA,I-20, exit 55, South Carolina, USA"
52,-78.71423999999996,35.16112000000004,87.2,"I-20, exit 61, South Carolina, USA"
53,-78.71423999999996,35.16112000000004,87.2,"I-20, exit 61, South Carolina, USA"
54,"-82.24243999999999,-81.14566999999994","34.70714000000004,34.07074000000006","70.33,92.54","I-26, exit 101a, South Carolina, USA,I-26, exit 104, South Carolina, USA"
55,"-80.52862999999996,-78.71423999999996","35.602310000000045,35.16112000000004","85.26,87.2","I-20, exit 70, South Carolina, USA,I-20, exit 61, South Carolina, USA"
56,"-81.12488999999994,-78.71423999999996","34.028530000000046,35.16112000000004","92.56,87.2","I-20, exit 63, South Carolina, USA,I-20, exit 61, South Carolina, USA"
57,-80.65087999999997,33.088520000000074,87.71,"I-20, exit 68, South Carolina, USA"
58,-80.65087999999997,33.088520000000074,87.71,"I-20, exit 68, South Carolina, USA"
59,-80.65087999999997,33.088520000000074,87.71,"I-20, exit 68, South Carolina, USA"
60,-81.05863999999997,33.92982000000006,87.39,"I-20, exit 1, South Carolina, USA"
61,-81.05863999999997,33.92982000000006,87.39,"I-20, exit 1, South Carolina, USA"
62,"-78.26617999999996,-79.98303999999996","35.53100000000006,32.89385000000004","87.03,74.93","I-20, exit 98, South Carolina, USA,I-20, exit 92, South Carolina, USA"
63,None,None,None,None
64,-82.24243999999999,34.70714000000004,71.82,"I-26, exit 211, South Carolina, USA"
65,-82.24243999999999,34.70714000000004,71.82,"I-26, exit 211, South Carolina, USA"
66,-79.98303999999996,32.89385000000004,93.77,"I-526, exit 20, South Carolina, USA"
67,-79.98303999999996,32.89385000000004,93.77,"I-526, exit 20, South Carolina, USA"
68,-79.98303999999996,32.89385000000004,93.77,"I-526, exit 20, South Carolina, USA"
69,None,None,None,None
70,-80.50219999999996,36.41059000000007,83.63,"I-26, exit 136, South Carolina, USA"
71,-79.98303999999996,32.89385000000004,93.77,"I-526, exit 20, South Carolina, USA"
72,-79.98303999999996,32.89385000000004,93.77,"I-526, exit 20, South Carolina, USA"
73,"-78.26617999999996,-78.19732999999997","35.53100000000006,35.55779000000007","94.79,94.87","I-95, exit 98, South Carolina, USA,I-95, exit 102, South Carolina, USA"
74,-79.95138999999995,32.81132000000002,94.05,"I-26, exit 220, South Carolina, USA"
75,"-82.24243999999999,-82.24243999999999","34.70714000000004,34.70714000000004","71.82,70.33","I-26, exit 125, South Carolina, USA,I-26, exit 101a, South Carolina, USA"
76,"-81.10013999999995,-80.87463999999994","35.260730000000024,35.48636000000005","86.55,84.85","I-95, exit 22, South Carolina, USA,I-95, exit 28, South Carolina, USA"
77,-81.63592999999997,35.10233000000005,90.59,"I-95, exit 18, South Carolina, USA"
78,-80.02667999999994,32.90813000000003,92.66,"I-26, exit 212b, South Carolina, USA"
79,-80.02667999999994,32.90813000000003,92.66,"I-26, exit 212b, South Carolina, USA"
80,-78.48652999999996,36.32080000000008,83.51,"I-26, exit 209, South Carolina, USA"
81,-78.48652999999996,36.32080000000008,83.51,"I-26, exit 209, South Carolina, USA"
82,-78.48652999999996,36.32080000000008,83.51,"I-26, exit 209, South Carolina, USA"
