,highway_string,has_highway,county_string,has_county,city_string,has_city
3064,"SR 50,SR 417",1,None,0,None,0
3065,I-95,1,None,0,None,0
3066,"I-4,SR 436",1,None,0,seminole,1
3067,SR 50,1,None,0,None,0
3068,None,0,None,0,None,0
3069,"I-4,SR 50",1,None,0,None,0
3070,SR 50,1,None,0,None,0
3071,SR 50,1,None,0,None,0
3072,"I-4,SR 50",1,None,0,None,0
3073,I-95,1,None,0,None,0
3074,I-4,1,None,0,None,0
3075,I-95,1,None,0,None,0
3076,SR 429,1,None,0,None,0
3077,"I-4,US 17",1,None,0,seminole,1
3078,None,0,None,0,None,0
3079,None,0,None,0,None,0
3080,I-95,1,None,0,None,0
3081,"I-95,SR 519",1,None,0,None,0
3082,"I-95,SR 519",1,None,0,None,0
3083,"I-95,SR 519",1,None,0,None,0
3084,"I-4,SR 423",1,None,0,None,0
3085,I-4,1,None,0,None,0
3086,"I-95,US 92,I-4",1,None,0,None,0
3087,"I-95,SR 519",1,None,0,None,0
3088,I-95,1,None,0,None,0
3089,"I-95,US 92,I-4",1,None,0,None,0
3090,"I-95,US 92",1,None,0,None,0
3091,I-95,1,None,0,None,0
3092,"I-95,SR 520",1,None,0,None,0
3093,"I-95,SR 520",1,None,0,None,0
3094,"I-95,SR 520",1,None,0,None,0
3095,"I-95,SR 520",1,None,0,None,0
3096,"I-4,SR 414",1,None,0,None,0
3097,I-4,1,None,0,seminole,1
3098,I-4,1,None,0,None,0
3099,I-4,1,None,0,None,0
3100,"I-75,Turnpike",1,None,0,None,0
3101,I-4,1,None,0,None,0
3102,I-4,1,None,0,None,0
3103,I-4,1,None,0,None,0
3104,SR 414,1,None,0,None,0
3105,SR 414,1,None,0,None,0
3106,I-4,1,None,0,None,0
3107,I-4,1,None,0,None,0
3108,I-4,1,None,0,None,0
3109,I-4,1,None,0,None,0
3110,I-4,1,None,0,None,0
3111,I-4,1,None,0,None,0
3112,I-4,1,None,0,None,0
3113,I-4,1,None,0,None,0
3114,I-4,1,None,0,None,0
3115,I-4,1,None,0,None,0
3116,I-4,1,None,0,None,0
3117,SR 429,1,None,0,None,0
3118,I-4,1,None,0,None,0
3119,"I-75,Turnpike",1,None,0,None,0
3120,"I-75,Turnpike",1,None,0,None,0
3121,I-4,1,None,0,None,0
3122,I-4,1,None,0,None,0
3123,I-4,1,None,0,None,0
3124,I-95,1,None,0,None,0
3125,None,0,None,0,None,0
3126,None,0,None,0,None,0
3127,"I-4,SR 408",1,None,0,None,0
3128,SR 429,1,None,0,None,0
3129,"I-4,US 17,SR 46",1,None,0,seminole,1
3130,"I-4,US 17,SR 417",1,None,0,seminole,1
3131,"I-4,US 17",1,None,0,seminole,1
3132,I-4,1,None,0,None,0
3133,I-4,1,None,0,None,0
3134,I-4,1,None,0,None,0
3135,"I-95,SR 518",1,None,0,None,0
3136,"I-95,SR 518",1,None,0,None,0
3137,I-95,1,None,0,None,0
3138,I-4,1,None,0,None,0
3139,I-95,1,None,0,None,0
3140,"I-95,SR 518",1,None,0,None,0
3141,"I-95,SR 518",1,None,0,None,0
3142,"SR 423,SR 408",1,None,0,None,0
3143,I-4,1,None,0,None,0
3144,"I-95,SR 520",1,None,0,None,0
3145,I-95,1,None,0,None,0
3146,SR 429,1,None,0,None,0
3147,None,0,None,0,None,0
3148,None,0,None,0,None,0
3149,SR 429,1,None,0,None,0
3150,SR 429,1,None,0,None,0
3151,"I-75,SR 44",1,None,0,None,0
3152,SR 429,1,None,0,None,0
3153,SR 408,1,None,0,None,0
3154,SR 429,1,None,0,None,0
3155,SR 429,1,None,0,None,0
3156,SR 408,1,None,0,None,0
3157,SR 429,1,None,0,None,0
3158,SR 408,1,None,0,None,0
3159,SR 429,1,None,0,None,0
3160,SR 429,1,None,0,None,0
3161,"I-75,SR 44",1,None,0,None,0
3162,I-4,1,None,0,None,0
3163,SR 429,1,None,0,None,0
3164,SR 429,1,None,0,None,0
3165,"I-4,SR 536",1,None,0,None,0
3166,SR 429,1,None,0,None,0
3167,I-4,1,None,0,None,0
3168,SR 408,1,None,0,None,0
3169,SR 429,1,None,0,None,0
3170,I-4,1,None,0,None,0
3171,I-4,1,None,0,None,0
3172,"I-4,SR 536",1,None,0,None,0
3173,I-4,1,None,0,None,0
3174,I-4,1,None,0,None,0
3175,I-4,1,None,0,None,0
3176,None,0,None,0,None,0
3177,"I-75,SR 44",1,None,0,None,0
3178,I-95,1,None,0,None,0
3179,SR 408,1,None,0,None,0
3180,"I-4,SR 417",1,None,0,seminole,1
3181,SR 429,1,None,0,None,0
3182,I-4,1,None,0,None,0
3183,SR 429,1,None,0,None,0
3184,"I-4,US 441",1,None,0,None,0
3185,SR 429,1,None,0,None,0
3186,I-4,1,None,0,seminole,1
3187,I-4,1,None,0,seminole,1
3188,I-95,1,None,0,None,0
3189,None,0,None,0,None,0
3190,None,0,None,0,None,0
3191,I-95,1,None,0,None,0
3192,I-95,1,None,0,None,0
3193,I-95,1,None,0,None,0
3194,I-95,1,None,0,None,0
3195,I-95,1,None,0,None,0
3196,I-75,1,None,0,None,0
3197,I-95,1,None,0,None,0
3198,I-95,1,None,0,None,0
3199,I-95,1,None,0,None,0
3200,I-75,1,None,0,None,0
3201,I-75,1,None,0,None,0
3202,I-75,1,None,0,None,0
3203,"I-4,Turnpike",1,None,0,None,0
3204,I-75,1,None,0,None,0
3205,I-75,1,None,0,None,0
3206,SR 429,1,None,0,None,0
3207,"I-75,SR 44",1,None,0,None,0
3208,SR 429,1,None,0,None,0
3209,I-4,1,None,0,None,0
3210,"I-4,SR 50",1,None,0,None,0
3211,"I-4,SR 50",1,None,0,None,0
3212,I-4,1,None,0,None,0
3213,I-4,1,None,0,seminole,1
3214,I-4,1,None,0,seminole,1
3215,SR 408,1,None,0,None,0
3216,I-4,1,None,0,None,0
3217,I-4,1,None,0,None,0
3218,"I-75,SR 44",1,None,0,None,0
3219,I-4,1,None,0,seminole,1
3220,I-4,1,None,0,seminole,1
3221,"I-75,SR 44",1,None,0,None,0
3222,I-75,1,None,0,None,0
3223,"I-95,SR 100",1,None,0,None,0
3224,"I-95,SR 407",1,None,0,None,0
3225,None,0,None,0,None,0
3226,None,0,None,0,None,0
3227,I-75,1,None,0,None,0
3228,"I-4,SR 414",1,None,0,None,0
3229,I-4,1,None,0,None,0
3230,I-75,1,None,0,None,0
3231,I-4,1,None,0,None,0
3232,I-4,1,None,0,None,0
3233,SR 408,1,None,0,None,0
3234,SR 408,1,None,0,None,0
3235,SR 408,1,None,0,None,0
3236,Turnpike,1,None,0,None,0
3237,"I-95,SR 407",1,None,0,None,0
3238,"I-95,SR 407",1,None,0,None,0
3239,"I-95,SR 407",1,None,0,None,0
3240,Turnpike,1,None,0,None,0
3241,"I-95,SR 100",1,None,0,None,0
3242,Turnpike,1,None,0,None,0
3243,I-4,1,None,0,None,0
3244,I-4,1,None,0,None,0
3245,I-4,1,None,0,None,0
3246,I-4,1,None,0,None,0
3247,I-4,1,None,0,None,0
3248,I-4,1,None,0,None,0
3249,I-4,1,None,0,None,0
3250,I-4,1,None,0,None,0
3251,I-4,1,None,0,None,0
3252,I-4,1,None,0,None,0
3253,I-4,1,None,0,None,0
3254,I-4,1,None,0,seminole,1
3255,SR 429,1,None,0,None,0
3256,SR 528,1,None,0,None,0
3257,SR 528,1,None,0,None,0
3258,SR 528,1,None,0,None,0
3259,SR 417,1,None,0,None,0
3260,Turnpike,1,None,0,None,0
3261,SR 528,1,None,0,None,0
3262,SR 417,1,None,0,None,0
3263,SR 417,1,None,0,None,0
3264,SR 528,1,None,0,None,0
3265,None,0,None,0,None,0
3266,None,0,None,0,None,0
3267,SR 429,1,None,0,None,0
3268,"Turnpike,US 441",1,None,0,None,0
3269,"I-4,SR 414",1,None,0,None,0
3270,"I-4,SR 414",1,None,0,None,0
3271,"SR 414,I-4",1,None,0,None,0
3272,Turnpike,1,None,0,None,0
3273,I-95,1,None,0,None,0
3274,"I-4,SR 429",1,None,0,None,0
3275,"I-4,SR 436",1,None,0,seminole,1
3276,Turnpike,1,None,0,None,0
3277,I-4,1,None,0,None,0
3278,"I-75,I-4",1,None,0,None,0
3279,"I-75,I-4",1,None,0,None,0
3280,I-275,1,None,0,None,0
3281,I-75,1,None,0,None,0
3282,I-75,1,None,0,None,0
3283,I-275,1,None,0,None,0
3284,I-4,1,None,0,None,0
3285,I-75,1,None,0,None,0
3286,I-75,1,None,0,None,0
3287,I-275,1,None,0,None,0
3288,I-275,1,None,0,None,0
3289,I-275,1,None,0,None,0
3290,"I-4,I-275",1,None,0,None,0
3291,"I-4,I-275",1,None,0,None,0
3292,I-275,1,None,0,None,0
3293,I-275,1,None,0,None,0
3294,I-275,1,None,0,None,0
3295,I-275,1,None,0,None,0
3296,I-275,1,None,0,None,0
3297,I-175,1,None,0,None,0
3298,I-175,1,None,0,None,0
3299,I-4,1,None,0,None,0
3300,"SR 50,I-75",1,None,0,brooksville,1
3301,I-275,1,None,0,None,0
3302,I-275,1,None,0,None,0
3303,I-75,1,None,0,None,0
3304,I-275,1,None,0,None,0
3305,I-275,1,None,0,None,0
3306,I-275,1,None,0,None,0
3307,I-4,1,None,0,None,0
3308,I-75,1,None,0,None,0
3309,I-75,1,None,0,None,0
3310,I-75,1,None,0,None,0
3311,I-75,1,None,0,None,0
3312,I-75,1,None,0,None,0
3313,I-75,1,None,0,None,0
3314,I-75,1,None,0,None,0
3315,SR 54,1,None,0,None,0
3316,I-4,1,None,0,None,0
3317,None,0,None,0,None,0
3318,None,0,None,0,None,0
3319,I-75,1,None,0,None,0
3320,I-275,1,None,0,None,0
3321,I-275,1,None,0,None,0
3322,I-275,1,None,0,None,0
3323,I-275,1,None,0,None,0
3324,I-275,1,None,0,None,0
3325,I-275,1,None,0,None,0
3326,I-75,1,None,0,None,0
3327,I-75,1,None,0,None,0
3328,I-75,1,None,0,None,0
3329,I-75,1,None,0,None,0
3330,I-275,1,None,0,None,0
3331,I-275,1,None,0,None,0
3332,None,0,None,0,None,0
3333,I-75,1,None,0,None,0
3334,I-75,1,None,0,None,0
3335,I-75,1,None,0,None,0
3336,I-75,1,None,0,None,0
3337,I-275,1,None,0,None,0
3338,I-75,1,None,0,None,0
3339,"I-75,I-4",1,None,0,None,0
3340,"I-75,I-275",1,None,0,None,0
3341,"SR 52,US 19",1,None,0,None,0
3342,I-4,1,None,0,None,0
3343,US 41,1,None,0,None,0
3344,I-75,1,None,0,None,0
3345,I-75,1,None,0,None,0
3346,I-75,1,None,0,None,0
3347,I-275,1,None,0,None,0
3348,I-275,1,None,0,None,0
3349,US 17,1,None,0,None,0
3350,I-75,1,None,0,None,0
3351,I-75,1,None,0,None,0
3352,I-275,1,None,0,None,0
3353,I-75,1,None,0,None,0
3354,"I-75,I-275",1,None,0,None,0
3355,"I-75,I-275",1,None,0,None,0
3356,I-75,1,None,0,None,0
3357,I-75,1,None,0,None,0
3358,I-4,1,None,0,None,0
3359,I-4,1,None,0,None,0
3360,I-275,1,None,0,None,0
3361,I-275,1,None,0,None,0
3362,"I-75,I-4",1,None,0,None,0
3363,I-4,1,None,0,None,0
3364,"I-75,I-4",1,None,0,None,0
3365,"I-75,I-4",1,None,0,None,0
3366,I-275,1,None,0,None,0
3367,I-275,1,None,0,None,0
3368,None,0,None,0,None,0
3369,"I-75,I-4",1,None,0,None,0
3370,"I-75,I-4",1,None,0,None,0
3371,I-75,1,None,0,None,0
3372,I-275,1,None,0,None,0
3373,I-75,1,None,0,None,0
3374,I-275,1,None,0,None,0
3375,I-275,1,None,0,None,0
3376,I-275,1,None,0,None,0
3377,I-275,1,None,0,None,0
3378,I-275,1,None,0,None,0
3379,I-275,1,None,0,None,0
3380,I-275,1,None,0,None,0
3381,I-75,1,None,0,None,0
3382,I-4,1,None,0,None,0
3383,"SR 60,I-275",1,None,0,None,0
3384,"SR 60,I-275",1,None,0,None,0
3385,I-275,1,None,0,None,0
3386,SR 54,1,None,0,None,0
3387,None,0,None,0,None,0
3388,I-275,1,None,0,None,0
3389,I-75,1,None,0,None,0
3390,I-75,1,None,0,None,0
3391,I-75,1,None,0,None,0
3392,I-75,1,None,0,None,0
3393,I-75,1,None,0,None,0
3394,I-75,1,None,0,None,0
3395,I-75,1,None,0,None,0
3396,I-75,1,None,0,None,0
3397,US 41,1,None,0,sarasota,1
3398,I-75,1,None,0,sarasota,1
3399,I-75,1,None,0,sarasota,1
3400,I-75,1,None,0,sarasota,1
3401,I-75,1,None,0,sarasota,1
3402,I-75,1,None,0,sarasota,1
3403,I-75,1,None,0,sarasota,1
3404,I-75,1,None,0,sarasota,1
3405,I-75,1,None,0,sarasota,1
3406,I-75,1,None,0,sarasota,1
3407,I-75,1,None,0,sarasota,1
3408,I-75,1,None,0,sarasota,1
3409,I-75,1,None,0,sarasota,1
3410,I-75,1,None,0,sarasota,1
3411,I-75,1,None,0,sarasota,1
3412,I-75,1,None,0,None,0
3413,I-75,1,None,0,sarasota,1
3414,I-75,1,None,0,sarasota,1
3415,I-75,1,None,0,sarasota,1
3416,I-75,1,None,0,sarasota,1
3417,I-75,1,None,0,None,0
3418,"I-75,SR 29",1,None,0,None,0
3419,"I-75,SR 29",1,None,0,None,0
3420,I-75,1,None,0,None,0
3421,US 41,1,None,0,lee,1
3422,US 41,1,None,0,lee,1
3423,I-75,1,None,0,None,0
3424,Turnpike,1,None,0,okeechobee,1
3425,Turnpike,1,None,0,okeechobee,1
3426,Turnpike,1,None,0,okeechobee,1
3427,Turnpike,1,None,0,okeechobee,1
3428,Turnpike,1,None,0,okeechobee,1
3429,Turnpike,1,None,0,okeechobee,1
3430,Turnpike,1,None,0,okeechobee,1
3431,Turnpike,1,None,0,okeechobee,1
3432,Turnpike,1,None,0,okeechobee,1
3433,Turnpike,1,None,0,okeechobee,1
3434,Turnpike,1,None,0,okeechobee,1
3435,Turnpike,1,None,0,okeechobee,1
3436,SR 70,1,None,0,None,0
3437,SR 70,1,None,0,None,0
3438,US 31,1,None,0,lee,1
3439,I-75,1,None,0,sarasota,1
3440,US 41,1,None,0,lee,1
3441,US 41,1,None,0,lee,1
3442,US 41,1,None,0,lee,1
3443,US 41,1,None,0,lee,1
3444,US 41,1,None,0,sarasota,1
3445,US 41,1,None,0,sarasota,1
3446,US 41,1,None,0,sarasota,1
3447,US 41,1,None,0,sarasota,1
3448,US 41,1,None,0,sarasota,1
3449,None,0,None,0,None,0
3450,None,0,None,0,sarasota,1
3451,None,0,None,0,None,0
3452,None,0,None,0,None,0
3453,None,0,None,0,None,0
