,x,y,match_scores,matched_addresses
0,"-80.58519999999999,-79.81724999999994","35.46851000000004,35.59454000000005","84.78,80.68","I-26, exit 60, South Carolina, USA,I-26, exit 66, South Carolina, USA"
1,-80.58519999999999,35.46851000000004,84.78,"I-26, exit 60, South Carolina, USA"
2,"-81.868302,-80.88908999999995","34.511472,35.16628000000003","99.22,82.71","I-385 & I-26, South Carolina, USA,I-385, exit 5, South Carolina, USA"
3,-80.83468999999997,35.217790000000036,85.03,"I-85, exit 2a, South Carolina, USA"
4,-81.95494999999994,34.749810000000025,87.62,"I-85, exit 35, South Carolina, USA"
5,"-80.58519999999999,-79.81724999999994","35.46851000000004,35.59454000000005","84.78,80.68","I-26, exit 60, South Carolina, USA,I-26, exit 66, South Carolina, USA"
6,-81.95494999999994,34.749810000000025,87.62,"I-85, exit 35, South Carolina, USA"
7,-80.60678999999999,35.44673000000006,94.33,"I-85, exit 58, South Carolina, USA"
8,-81.95494999999994,34.749810000000025,87.62,"I-85, exit 35, South Carolina, USA"
9,"-81.868302,-80.88908999999995","34.511472,35.16628000000003","99.22,82.71","I-385 & I-26, South Carolina, USA,I-385, exit 5, South Carolina, USA"
10,"-81.868302,-80.88908999999995","34.511472,35.16628000000003","99.22,82.71","I-385 & I-26, South Carolina, USA,I-385, exit 5, South Carolina, USA"
11,-82.47638999999998,34.75579000000005,95.27,"I-85, exit 39, South Carolina, USA"
12,-80.60414999999995,33.19840000000005,86,"I-77, exit 77, South Carolina, USA"
13,"-81.868302,-80.88908999999995","34.511472,35.16628000000003","99.22,82.71","I-385 & I-26, South Carolina, USA,I-385, exit 5, South Carolina, USA"
14,-82.47638999999998,34.75579000000005,95.27,"I-85, exit 39, South Carolina, USA"
15,-82.47638999999998,34.75579000000005,95.27,"I-85, exit 39, South Carolina, USA"
16,-82.47638999999998,34.75579000000005,95.27,"I-85, exit 39, South Carolina, USA"
17,-80.58519999999999,35.46851000000004,84.78,"I-26, exit 60, South Carolina, USA"
18,-82.47638999999998,34.75579000000005,95.27,"I-85, exit 39, South Carolina, USA"
19,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
20,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
21,-80.56264999999996,35.501220000000046,94.33,"I-85, exit 63, South Carolina, USA"
22,-80.85669999999999,35.67412000000007,84.75,"I-385, exit 42, South Carolina, USA"
23,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
24,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
25,-79.78213999999997,35.45487000000003,87.03,"I-85, exit 56, South Carolina, USA"
26,-79.78213999999997,35.45487000000003,87.03,"I-85, exit 56, South Carolina, USA"
27,-79.78213999999997,35.45487000000003,87.03,"I-85, exit 56, South Carolina, USA"
28,-81.95494999999994,34.749810000000025,85.7,"I-385, exit 35, South Carolina, USA"
29,-81.95494999999994,34.749810000000025,85.7,"I-385, exit 35, South Carolina, USA"
30,-81.95494999999994,34.749810000000025,85.7,"I-385, exit 35, South Carolina, USA"
31,-81.95494999999994,34.749810000000025,85.7,"I-385, exit 35, South Carolina, USA"
32,"-82.37647812115382,-82.375452,-82.37647812115382","34.79684479615386,34.80397200000001,34.79684479615386","99.67,98.44,99.6","SC 291 & I-85, greenville, South Carolina, USA,SC 291 & I-85, mauldin, South Carolina, USA,SC 291 & I-85, South Carolina, USA"
33,"-82.303308,-82.2937815,-82.303308,-82.28966999999994,-82.28966999999994,-82.28966999999994","34.82920799999999,34.824582,34.82920799999999,34.83771000000007,34.83771000000007,34.83771000000007","99.67,98.47,99.6,75.05,63.67,69.06","SC 146 & I-85, greenville, South Carolina, USA,SC 146 & I-85, woodruff, South Carolina, USA,SC 146 & I-85, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, greenville, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, woodruff, South Carolina, USA,SC 146, exit 51a-sc146-woodruff, South Carolina, USA"
34,-81.95494999999994,34.749810000000025,85.7,"I-385, exit 35, South Carolina, USA"
35,-81.95494999999994,34.749810000000025,85.7,"I-385, exit 35, South Carolina, USA"
