,x,y,match_scores,matched_addresses
20,"-84.873582,-74.21516895680448,-84.873582,-82.47819999999996,-74.21516895680448,-84.460878","29.73933000000001,42.88395503083169,29.73933000000001,27.972300000000075,42.88395503083169,29.93004","95.68,87.27,95.43,90.08,81.9,88.6","SR 30 & 1 right lane, Florida, USA,SR 30 & la street, Florida, USA,SR 30 & 1 rig heights, Florida, USA,SR 30 & rig heights, Florida, USA,SR 30 & blocked la street, Florida, USA,SR 30 & right lane, Florida, USA"
21,-82.756251,29.490363000000002,96.23,"I-110 & I-10, Florida, USA"
22,-82.756251,29.490363000000002,96.23,"I-110 & I-10, Florida, USA"
23,-82.756251,29.490363000000002,96.23,"I-110 & I-10, Florida, USA"
24,-81.29432999999995,28.450360000000046,81.35,"I-110, exit 12, Florida, USA"
25,-81.29432999999995,28.450360000000046,81.35,"I-110, exit 12, Florida, USA"
26,-87.00077999999996,30.593690000000038,95.44,"I-10, exit 28, Florida, USA"
27,-82.25992224326278,26.90144550568415,87.24,"I-10, mile marker 62, Florida, USA"
28,None,None,None,None
29,None,None,None,None
30,None,None,None,None
31,None,None,None,None
32,None,None,None,None
33,None,None,None,None
34,None,None,None,None
35,None,None,None,None
36,None,None,None,None
37,None,None,None,None
38,None,None,None,None
39,None,None,None,None
40,None,None,None,None
41,None,None,None,None
42,-82.326879,28.001952000000006,99.22,"I-4 & I-75, Florida, USA"
43,"-82.3391415,-82.222452,-81.404541,-82.3391415,-82.222452,-84.27911999999998","29.670345021220715,29.45014156305757,28.435995,29.670345021220715,29.45014156305757,30.587300000000027","90.67,89.04,85.48,85.81,84.36,78.55","US 441 & la street, alachua, Florida, USA,US 441 & la street, micanopy, Florida, USA,US 441 & la street, Florida, USA,US 441 & blocked la street, alachua, Florida, USA,US 441 & blocked la street, micanopy, Florida, USA,US 441 & blocked la street, Florida, USA"
44,"-82.3391415,-82.222452,-81.404541,-82.3391415,-82.222452,-84.27911999999998","29.670345021220715,29.45014156305757,28.435995,29.670345021220715,29.45014156305757,30.587300000000027","90.67,89.04,85.48,85.81,84.36,78.55","US 441 & la street, alachua, Florida, USA,US 441 & la street, micanopy, Florida, USA,US 441 & la street, Florida, USA,US 441 & blocked la street, alachua, Florida, USA,US 441 & blocked la street, micanopy, Florida, USA,US 441 & blocked la street, Florida, USA"
45,"-81.63437418124894,-80.34914465328055,-82.47819999999996,-84.27911999999998,-80.79011511527169,-80.34914465328055","28.139782556442103,25.912050968891407,27.972300000000075,30.587300000000027,28.366153278550417,25.912050968891407","90.99,94.7,91.48,80.09,89.21,94.94","I-75 & la street, Florida, USA,I-75 & 92 rig heights, Florida, USA,I-75 & rig heights, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & right lane, Florida, USA,I-75 & 92 right lane, Florida, USA"
46,"-81.63437418124894,-84.27911999999998","28.139782556442103,30.587300000000027","90.99,80.09","I-75 & la street, Florida, USA,I-75 & blocked la street, Florida, USA"
47,"-80.8042815,-80.80192999999997","28.374587999999996,28.371020000000044","99.22,95.64","I-95 & SR 524, Florida, USA,I-95, exit 202, Florida, USA"
48,"-81.63437418124894,-80.34914465328055,-82.47819999999996,-84.27911999999998,-80.79011511527169,-80.34914465328055","28.139782556442103,25.912050968891407,27.972300000000075,30.587300000000027,28.366153278550417,25.912050968891407","90.99,94.7,91.48,80.09,89.21,94.94","I-75 & la street, Florida, USA,I-75 & 92 rig heights, Florida, USA,I-75 & rig heights, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & right lane, Florida, USA,I-75 & 92 right lane, Florida, USA"
49,"-81.11586150000001,-81.3557896145633","29.256939000000013,28.66795529697285","99.22,92.42","SR 40 & I-95, Florida, USA,SR 40, mile marker 271, Florida, USA"
50,"-80.8042815,-80.80192999999997","28.374587999999996,28.371020000000044","99.22,95.64","I-95 & SR 524, Florida, USA,I-95, exit 202, Florida, USA"
51,"-81.63437418124894,-80.34914465328055,-82.47819999999996,-84.27911999999998,-80.79011511527169,-80.34914465328055","28.139782556442103,25.912050968891407,27.972300000000075,30.587300000000027,28.366153278550417,25.912050968891407","90.99,94.7,91.48,80.09,89.21,94.94","I-75 & la street, Florida, USA,I-75 & 92 rig heights, Florida, USA,I-75 & rig heights, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & right lane, Florida, USA,I-75 & 92 right lane, Florida, USA"
52,-82.2584106401696,26.902883585925164,87.24,"US 1, mile marker 43, Florida, USA"
53,"-80.2580985,-82.4608215,-80.1953505,-82.72730703696621,-80.37279899999999,-82.47819999999996,-80.25115999999997,-80.25115999999997,-80.1953505,-81.63437418124894,-80.37576,-80.37576,-80.17969049999999,-80.17969049999999,-80.37279899999999,-82.47819999999996,-80.1953505,-80.79011511527169,-80.19772999999998,-84.27911999999998,-80.1796815,-80.1796815,-80.1953505,-80.79011511527169","25.876152000000005,29.686248000000006,25.811442,30.271341542561583,25.579719000000004,27.972300000000075,25.838430000000074,25.838430000000074,25.811442,28.139782556442103,25.735788,25.735788,25.810659,25.810659,25.579719000000004,27.972300000000075,25.811442,28.366153278550417,25.77481000000006,30.587300000000027,25.810821000000004,25.810821000000004,25.811442,28.366153278550417","97.73,97.29,84.55,84.17,84.67,86.5,86.49,85.95,84.55,86.54,98.16,97.8,96.94,96.38,86.6,88.79,81.14,81.46,80,78.55,97.8,97.39,83.33,85.01","SR 112 & nw 36 street, miami, Florida, USA,SR 112 & nw 36 street, Florida, USA,SR 112 & we street, miami, Florida, USA,SR 112 & we street, Florida, USA,SR 112 & st rig heights, miami, Florida, USA,SR 112 & st rig heights, Florida, USA,SR 112 & w estate, miami, Florida, USA,SR 112 & w estate, Florida, USA,SR 112 & la street, miami, Florida, USA,SR 112 & la street, Florida, USA,SR 112 & 36 street, miami, Florida, USA,SR 112 & 36 street, Florida, USA,SR 112 & sr-112 we street, miami, Florida, USA,SR 112 & sr-112 we street, Florida, USA,SR 112 & rig heights, miami, Florida, USA,SR 112 & rig heights, Florida, USA,SR 112 & st right lane, miami, Florida, USA,SR 112 & st right lane, Florida, USA,SR 112 & blocked la street, miami, Florida, USA,SR 112 & blocked la street, Florida, USA,SR 112 & sr-112 w estate, miami, Florida, USA,SR 112 & sr-112 w estate, Florida, USA,SR 112 & right lane, miami, Florida, USA,SR 112 & right lane, Florida, USA"
54,"-80.3542995,-80.18458199999999,-80.60085,-86.5548405,-86.5548405,-81.655992,-80.60085,-80.18458199999999,-81.655992,-80.3542995,-80.3542995","25.598591999999996,25.846762581073918,28.071387,30.765663,30.765663,30.33297900000001,28.071387,25.846762581073918,30.33297900000001,25.598591999999996,25.598591999999996","92.94,89.23,84.97,94.24,96.05,94.42,82.38,91.92,96.19,99.35,99.22","US 1 & drsw 184 street, miami, Florida, USA,US 1 & left lane, miami, Florida, USA,US 1 & left lane, Florida, USA,US 1 & le fort, miami, Florida, USA,US 1 & le fort, Florida, USA,US 1 & st left lane, miami, Florida, USA,US 1 & st left lane, Florida, USA,US 1 & st le fort, miami, Florida, USA,US 1 & st le fort, Florida, USA,US 1 & 184 street, miami, Florida, USA,US 1 & 184 street, Florida, USA"
55,"-80.2580985,-82.4608215,-80.1953505,-82.72730703696621,-80.37279899999999,-82.47819999999996,-80.25115999999997,-80.25115999999997,-80.1953505,-81.63437418124894,-80.37576,-80.37576,-80.17969049999999,-80.17969049999999,-80.37279899999999,-82.47819999999996,-80.1953505,-80.79011511527169,-80.19772999999998,-84.27911999999998,-80.1796815,-80.1796815,-80.1953505,-80.79011511527169","25.876152000000005,29.686248000000006,25.811442,30.271341542561583,25.579719000000004,27.972300000000075,25.838430000000074,25.838430000000074,25.811442,28.139782556442103,25.735788,25.735788,25.810659,25.810659,25.579719000000004,27.972300000000075,25.811442,28.366153278550417,25.77481000000006,30.587300000000027,25.810821000000004,25.810821000000004,25.811442,28.366153278550417","97.73,97.29,84.55,84.17,84.67,86.5,86.49,85.95,84.55,86.54,98.16,97.8,96.94,96.38,86.6,88.79,81.14,81.46,80,78.55,97.8,97.39,83.33,85.01","SR 112 & nw 36 street, miami, Florida, USA,SR 112 & nw 36 street, Florida, USA,SR 112 & we street, miami, Florida, USA,SR 112 & we street, Florida, USA,SR 112 & st rig heights, miami, Florida, USA,SR 112 & st rig heights, Florida, USA,SR 112 & w estate, miami, Florida, USA,SR 112 & w estate, Florida, USA,SR 112 & la street, miami, Florida, USA,SR 112 & la street, Florida, USA,SR 112 & 36 street, miami, Florida, USA,SR 112 & 36 street, Florida, USA,SR 112 & sr-112 we street, miami, Florida, USA,SR 112 & sr-112 we street, Florida, USA,SR 112 & rig heights, miami, Florida, USA,SR 112 & rig heights, Florida, USA,SR 112 & st right lane, miami, Florida, USA,SR 112 & st right lane, Florida, USA,SR 112 & blocked la street, miami, Florida, USA,SR 112 & blocked la street, Florida, USA,SR 112 & sr-112 w estate, miami, Florida, USA,SR 112 & sr-112 w estate, Florida, USA,SR 112 & right lane, miami, Florida, USA,SR 112 & right lane, Florida, USA"
56,-82.2584106401696,26.902883585925164,87.24,"US 1, mile marker 43, Florida, USA"
57,"-81.11586150000001,-81.3557896145633","29.256939000000013,28.66795529697285","99.22,92.42","SR 40 & I-95, Florida, USA,SR 40, mile marker 271, Florida, USA"
58,None,None,None,None
59,"-81.63437418124894,-80.34914465328055,-82.47819999999996,-84.27911999999998,-80.79011511527169,-80.34914465328055","28.139782556442103,25.912050968891407,27.972300000000075,30.587300000000027,28.366153278550417,25.912050968891407","90.99,94.7,91.48,80.09,89.21,94.94","I-75 & la street, Florida, USA,I-75 & 92 rig heights, Florida, USA,I-75 & rig heights, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & right lane, Florida, USA,I-75 & 92 right lane, Florida, USA"
60,"-80.2090305,-81.397071,-80.2090305,-82.6370505,-81.404541,-81.43475569184402,-84.27911999999998,-82.47819999999996,-81.6246405,-81.6246405","26.046647999999998,28.525518000000005,26.046647999999998,30.183912,28.435995,28.614283127896023,30.587300000000027,27.972300000000075,28.764999000000003,28.764999000000003","90.55,95.96,99.61,92.75,85.48,90.12,78.55,86.5,89.11,86.37","US 441 & beyond stirling road, Florida, USA,US 441 & in browa road, Florida, USA,US 441 & stirling road, Florida, USA,US 441 & browa road, Florida, USA,US 441 & la street, Florida, USA,US 441 & rig heights, Florida, USA,US 441 & blocked la street, Florida, USA,US 441 & rd rig heights, Florida, USA,US 441 & right lane, Florida, USA,US 441 & rd right lane, Florida, USA"
61,None,None,None,None
62,None,None,None,None
63,-82.326879,28.001952000000006,99.22,"I-4 & I-75, Florida, USA"
64,"-81.5360715,-82.72731029569856,-81.60012,-85.48165690366663,-81.5360715,-81.5360715,-80.25115999999997,-81.63437418124894,-81.20908623356792,-80.25115999999997,-80.198388,-80.198388,-82.72731029569856,-81.597753,-74.35655906492227,-84.27911999999998","30.250242000000007,30.270448786533315,30.244175999999996,30.101901698146396,30.250242000000007,30.250242000000007,25.838430000000074,28.139782556442103,29.58693970278124,25.838430000000074,25.95942000000001,25.95942000000001,30.270448786533315,30.245616000000002,41.31580829866435,30.587300000000027","99.61,84.17,99.61,85,99.61,97.39,85.95,86.54,92.66,81.4,94.31,96.8,80.39,98.18,85.5,78.55","SR 202 & at gate parkway, Florida, USA,SR 202 & we street, Florida, USA,SR 202 & butler boulevard, Florida, USA,SR 202 & pk way, Florida, USA,SR 202 & gate parkway, Florida, USA,SR 202 & gate pk way, Florida, USA,SR 202 & w estate, Florida, USA,SR 202 & la street, Florida, USA,SR 202 & pkwy 2 center, Florida, USA,SR 202 & blvd w estate, Florida, USA,SR 202 & 2 cen terrace, Florida, USA,SR 202 & 2 center, Florida, USA,SR 202 & blvd we street, Florida, USA,SR 202 & sr-202 butler boulevard, Florida, USA,SR 202 & cen terrace, Florida, USA,SR 202 & blocked la street, Florida, USA"
65,-80.17275999999998,26.532730000000072,84.54,"I-4, exit 86, Florida, USA"
66,"-81.63437418124894,-80.34914465328055,-82.47819999999996,-84.27911999999998,-80.79011511527169,-80.34914465328055","28.139782556442103,25.912050968891407,27.972300000000075,30.587300000000027,28.366153278550417,25.912050968891407","90.99,94.7,91.48,80.09,89.21,94.94","I-75 & la street, Florida, USA,I-75 & 92 rig heights, Florida, USA,I-75 & rig heights, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & right lane, Florida, USA,I-75 & 92 right lane, Florida, USA"
67,"-82.65892050000001,-82.65892050000001","27.87867000000001,27.87867000000001","99.22,98.64","I-275 & roosevelt boulevard, Florida, USA,I-275 & on roosevelt boulevard, Florida, USA"
68,"-81.418599,-80.4664215,-81.68666015649868,-80.4664215","30.341713500000004,26.146197,26.160383506631305,26.146197","89.87,99.61,99.17,97.8","I-75 & alley island, Florida, USA,I-75 & alligator alley, Florida, USA,I-75 & i-75s alligator alley, Florida, USA,I-75 & alligator alley island, Florida, USA"
69,"-81.63437418124894,-84.27911999999998","28.139782556442103,30.587300000000027","90.99,80.09","I-75 & la street, Florida, USA,I-75 & blocked la street, Florida, USA"
70,-81.3557896145633,28.66795529697285,87.66,"I-95, mile marker 271, Florida, USA"
71,"-81.3557896145633,-81.35578791337177","28.66795529697285,28.66792084784414","87.66,87.66","I-95, mile marker 271, Florida, USA,I-95, mile marker 269, Florida, USA"
72,"-81.3557896145633,-81.35578791337177","28.66795529697285,28.66792084784414","87.66,87.66","I-95, mile marker 271, Florida, USA,I-95, mile marker 269, Florida, USA"
73,"-80.2044135,-80.6620803102513","25.789104000000002,28.35076710449586","93.84,98.24","I-95 & SR 836, miami, Florida, USA,I-95 & SR 836, Florida, USA"
74,"-80.169588,-81.63437418124894,-80.3211705,-80.3211705,-80.3211705,-80.3211705,-80.169588,-81.35450999999995,-80.2043325,-80.2043325,-80.19772999999998,-84.27911999999998","25.925616000000005,28.139782556442103,25.796979000000007,25.796979000000007,25.796979000000007,25.796979000000007,25.925616000000005,28.867770000000064,25.92772200000001,25.92772200000001,25.77481000000006,30.587300000000027","84.87,86.54,91.78,90.17,87.41,85.3,87.59,90.45,96.66,95.95,80,78.55","SR 826 & la street, miami, Florida, USA,SR 826 & la street, Florida, USA,SR 826 & memorial boulevard, miami, Florida, USA,SR 826 & memorial boulevard, Florida, USA,SR 826 & stpba memorial boulevard, miami, Florida, USA,SR 826 & stpba memorial boulevard, Florida, USA,SR 826 & le fort, miami, Florida, USA,SR 826 & le fort, Florida, USA,SR 826 & 2 le fort, miami, Florida, USA,SR 826 & 2 le fort, Florida, USA,SR 826 & blocked la street, miami, Florida, USA,SR 826 & blocked la street, Florida, USA"
75,-81.3557896145633,28.66795529697285,87.66,"I-95, mile marker 271, Florida, USA"
76,"-82.4233005,-80.340462,-82.47819999999996,-82.47819999999996,-82.49427999999995,-81.63437418124894,-82.49427999999995,-84.27911999999998","29.649906,25.898418000000007,27.972300000000075,27.972300000000075,29.793090000000063,28.139782556442103,29.793090000000063,30.587300000000027","94.37,95.45,83.64,91.48,84.29,90.99,80,80.09","I-75 & 2 rig heights, alachua, Florida, USA,I-75 & 2 rig heights, Florida, USA,I-75 & rig heights, alachua, Florida, USA,I-75 & rig heights, Florida, USA,I-75 & la street, alachua, Florida, USA,I-75 & la street, Florida, USA,I-75 & blocked la street, alachua, Florida, USA,I-75 & blocked la street, Florida, USA"
77,"-81.43324999999999,-82.72731029569856,-80.79011511527169,-80.25115999999997,-82.47819999999996,-80.79011511527169,-81.63437418124894,-82.47819999999996,-106.89688575,-84.27911999999998,-81.507222,-81.43324999999999","28.558890000000076,30.268421353921582,28.366153278550417,25.838430000000074,27.972300000000075,28.366153278550417,28.139782556442103,27.972300000000075,34.10157600000001,30.587300000000027,27.5901665115412,28.558890000000076","92,84.17,85.01,85.95,86.5,81.46,86.54,88.79,95.2,78.55,81.81,89.63","SR 408 & mercy drive, Florida, USA,SR 408 & we street, Florida, USA,SR 408 & right lane, Florida, USA,SR 408 & w estate, Florida, USA,SR 408 & dr rig heights, Florida, USA,SR 408 & dr right lane, Florida, USA,SR 408 & la street, Florida, USA,SR 408 & rig heights, Florida, USA,SR 408 & sr-408 we street, Florida, USA,SR 408 & blocked la street, Florida, USA,SR 408 & sr-408 w estate, Florida, USA,SR 408 & at mercy drive, Florida, USA"
78,-82.26218143254093,26.89943835968618,87.24,"I-10, mile marker 88, Florida, USA"
79,-82.25509135983039,26.905758454613707,92.2,"SR 408, mile marker 6, Florida, USA"
80,-82.26218143254093,26.89943835968618,87.24,"I-10, mile marker 88, Florida, USA"
81,-82.26218143254093,26.89943835968618,87.24,"I-10, mile marker 88, Florida, USA"
82,"-80.2580985,-82.4608215,-80.1953505,-82.72730703696621,-80.25115999999997,-80.25115999999997,-80.1953505,-81.54712736510078,-80.1953505,-81.63437418124894,-80.37576,-80.37576,-80.17969049999999,-80.17969049999999,-80.1953505,-81.35450999999995,-80.1953505,-82.72730703696621,-80.1953505,-81.35450999999995,-80.19772999999998,-84.27911999999998,-80.1796815,-80.1796815","25.876152000000005,29.686248000000006,25.811442,30.271341542561583,25.838430000000074,25.838430000000074,25.811442,28.61540964586903,25.811442,28.139782556442103,25.735788,25.735788,25.810659,25.810659,25.811442,28.867770000000064,25.811442,30.271341542561583,25.811442,28.867770000000064,25.77481000000006,30.587300000000027,25.810821000000004,25.810821000000004","97.73,97.29,84.55,84.17,86.49,85.95,84.55,84.27,84.55,86.54,98.16,97.8,96.94,96.38,87.26,90.45,82.2,82.13,84.55,87.8,80,78.55,97.8,97.39","SR 112 & nw 36 street, miami, Florida, USA,SR 112 & nw 36 street, Florida, USA,SR 112 & we street, miami, Florida, USA,SR 112 & we street, Florida, USA,SR 112 & w estate, miami, Florida, USA,SR 112 & w estate, Florida, USA,SR 112 & left lane, miami, Florida, USA,SR 112 & left lane, Florida, USA,SR 112 & la street, miami, Florida, USA,SR 112 & la street, Florida, USA,SR 112 & 36 street, miami, Florida, USA,SR 112 & 36 street, Florida, USA,SR 112 & sr-112 we street, miami, Florida, USA,SR 112 & sr-112 we street, Florida, USA,SR 112 & le fort, miami, Florida, USA,SR 112 & le fort, Florida, USA,SR 112 & st left lane, miami, Florida, USA,SR 112 & st left lane, Florida, USA,SR 112 & st le fort, miami, Florida, USA,SR 112 & st le fort, Florida, USA,SR 112 & blocked la street, miami, Florida, USA,SR 112 & blocked la street, Florida, USA,SR 112 & sr-112 w estate, miami, Florida, USA,SR 112 & sr-112 w estate, Florida, USA"
83,"-81.28298999999998,-81.28298999999998","28.876140000000078,28.876140000000078","97.99,95.54","I-4, exit 108, debary, Florida, USA,I-4, exit 108, Florida, USA"
84,"-81.28298999999998,-81.28298999999998","28.876140000000078,28.876140000000078","97.99,95.54","I-4, exit 108, debary, Florida, USA,I-4, exit 108, Florida, USA"
85,"-81.752031,-80.142129,-83.65255493814433,-82.47819999999996,-81.656541,-83.65255493814433,-86.792418,-81.752031,-86.792418,-81.752031,-82.47819999999996,-84.27911999999998,-81.752031,-81.752031","30.315438,25.780482000000006,30.43819877319588,27.972300000000075,27.9897885,30.43819877319588,30.685149000000006,30.315438,30.685149000000006,30.315627,27.972300000000075,30.587300000000027,30.315627,30.315627","99.22,94.24,82,87.6,89.47,85.23,97.01,88.96,95.91,82.86,91.48,80.09,87.43,85.77","I-10 & lane avenue, Florida, USA,I-10 & west before lane, Florida, USA,I-10 & we street, Florida, USA,I-10 & ave rig heights, Florida, USA,I-10 & w estate, Florida, USA,I-10 & la street, Florida, USA,I-10 & i-10 w estate, Florida, USA,I-10 & before lane avenue, Florida, USA,I-10 & i-10 we street, Florida, USA,I-10 & ave right lane, Florida, USA,I-10 & rig heights, Florida, USA,I-10 & blocked la street, Florida, USA,I-10 & right lane, Florida, USA,I-10 & before lane, Florida, USA"
86,"-84.873582,-74.21516895680448,-84.873582,-82.47819999999996,-74.21516895680448,-84.460878","29.73933000000001,42.88395503083169,29.73933000000001,27.972300000000075,42.88395503083169,29.93004","95.68,87.27,95.43,90.08,81.9,88.6","SR 30 & 1 right lane, Florida, USA,SR 30 & la street, Florida, USA,SR 30 & 1 rig heights, Florida, USA,SR 30 & rig heights, Florida, USA,SR 30 & blocked la street, Florida, USA,SR 30 & right lane, Florida, USA"
87,"-80.24606066542015,-81.16224999999997","26.09754102815662,28.45180000000005","97.69,88","I-595 & I-75, Florida, USA,I-595, exit 19, Florida, USA"
88,"-87.26697000000003,-87.26847999999995","30.504789000000002,30.50278000000003","99.22,83.66","US 29 & I-10, Florida, USA,US 29, exit 10a, Florida, USA"
89,"-80.209692,-80.209692,-80.209692,-80.21026999999998,-80.21026999999998,-80.21026999999998","25.899777,25.899777,25.899777,25.903540000000078,25.903540000000078,25.903540000000078","99.34,96.16,99.22,93.9,96.2,92.5","I-95 & SR 916, miami, Florida, USA,I-95 & SR 916, opa-locka, Florida, USA,I-95 & SR 916, Florida, USA,I-95, exit 10b, miami, Florida, USA,I-95, exit 10b, opa-locka, Florida, USA,I-95, exit 10b, Florida, USA"
90,"-81.11586150000001,-81.11413999999996","29.256939000000013,29.25206000000003","99.22,82.12","SR 40 & I-95, Florida, USA,SR 40, exit 268, Florida, USA"
91,"-80.209692,-80.209692,-80.209692,-80.21026999999998,-80.21026999999998,-80.21026999999998","25.899777,25.899777,25.899777,25.903540000000078,25.903540000000078,25.903540000000078","99.34,96.16,99.22,93.9,96.2,92.5","I-95 & SR 916, miami, Florida, USA,I-95 & SR 916, opa-locka, Florida, USA,I-95 & SR 916, Florida, USA,I-95, exit 10b, miami, Florida, USA,I-95, exit 10b, opa-locka, Florida, USA,I-95, exit 10b, Florida, USA"
92,-81.35580962455994,28.670032891947265,87.66,"I-95, mile marker 321, Florida, USA"
93,"-87.26697000000003,-87.26847999999995","30.504789000000002,30.50278000000003","99.22,83.66","US 29 & I-10, Florida, USA,US 29, exit 10a, Florida, USA"
94,-82.68847686045055,30.17985367584481,99.22,"US 90 & I-75, Florida, USA"
95,"-82.2946905,-82.2946905,-82.49427999999995,-81.63437418124894,-82.47819999999996,-82.47819999999996,-82.2946905,-82.2946905,-82.49427999999995,-84.27911999999998,-82.49427999999995,-80.79011511527169","29.49699600000001,29.49699600000001,29.793090000000063,28.139782556442103,27.972300000000075,27.972300000000075,29.49699600000001,29.49699600000001,29.793090000000063,30.587300000000027,29.793090000000063,28.366153278550417","96.81,96.05,84.29,90.99,83.64,91.48,97.02,96.28,80,80.09,83.45,89.21","I-75 & cr-234 rig heights, alachua, Florida, USA,I-75 & cr-234 rig heights, Florida, USA,I-75 & la street, alachua, Florida, USA,I-75 & la street, Florida, USA,I-75 & rig heights, alachua, Florida, USA,I-75 & rig heights, Florida, USA,I-75 & cr-234 right lane, alachua, Florida, USA,I-75 & cr-234 right lane, Florida, USA,I-75 & blocked la street, alachua, Florida, USA,I-75 & blocked la street, Florida, USA,I-75 & right lane, alachua, Florida, USA,I-75 & right lane, Florida, USA"
96,"-81.59780579569856,-81.40196699999998","27.889223065284344,28.42997400000001","84.23,85.47","Turnpike & SR 826, miami, Florida, USA,Turnpike & SR 826, Florida, USA"
97,-81.35580962455994,28.670032891947265,87.66,"I-95, mile marker 321, Florida, USA"
98,"-81.4135815,-81.4135815,-85.48165690366663,-82.72719570430142,-81.63437418124894,-81.4135815,-81.54712736510078,-81.35450999999995,-81.2825670691597,-81.2825670691597,-81.35450999999995,-84.27911999999998","28.541843999999998,28.541843999999998,30.101901698146396,30.268283567239234,28.139782556442103,28.541843999999998,28.61540964586903,28.867770000000064,28.762141335453737,28.762141335453737,28.867770000000064,30.587300000000027","84.66,99.22,85,80.39,86.54,79.67,84.27,90.45,82.6,75.93,85.58,78.55","SR 423 & young parkway, Florida, USA,SR 423 & john young parkway, Florida, USA,SR 423 & pk way, Florida, USA,SR 423 & blvd left lane, Florida, USA,SR 423 & la street, Florida, USA,SR 423 & young pk way, Florida, USA,SR 423 & left lane, Florida, USA,SR 423 & le fort, Florida, USA,SR 423 & rdamericana boulevard, Florida, USA,SR 423 & conroy rdamericana boulevard, Florida, USA,SR 423 & blvd le fort, Florida, USA,SR 423 & blocked la street, Florida, USA"
99,-81.35580962455994,28.670032891947265,87.66,"I-95, mile marker 321, Florida, USA"
